['00269', '00269_0002099_cnn_inception100.csv', '5.25082e-06']
['00445', '00445_0010774_cnn_inception100.csv', '0.00965374']
['00747', '00747_0003049_cnn_inception100.csv', '0.000863541']
['00981', '00981_0002392_cnn_inception100.csv', '0.0128327']
['01120', '01120_0002059_cnn_inception100.csv', '0.000645632']
['01204', '01204_0003701_cnn_inception100.csv', '0.00209521']
['01146', '01146_0004309_cnn_inception100.csv', '0.00333745']
['01542', '01542_0000851_cnn_inception100.csv', '0.00170926']
['01911', '01911_0004393_cnn_inception100.csv', '0.00014993']
['01756', '01756_0008271_cnn_inception100.csv', '0.000145882']
['02537', '02537_0008307_cnn_inception100.csv', '0.00425124']
['02624', '02624_0002623_cnn_inception100.csv', '0.00664288']
['02639', '02639_0003173_cnn_inception100.csv', '0.00633782']
['02829', '02829_0002165_cnn_inception100.csv', '0.00810664']
['02270', '02270_0000602_cnn_inception100.csv', '0.014106']
['02374', '02374_0005046_cnn_inception100.csv', '0.00102161']
['03486', '03486_0001750_cnn_inception100.csv', '4.53351e-05']
['03193', '03193_0078120_cnn_inception100.csv', '5.9134e-05']
['03126', '03126_0002615_cnn_inception100.csv', '0.000801612']
['03096', '03096_0004648_cnn_inception100.csv', '0.000200354']
['03548', '03548_0003928_cnn_inception100.csv', '0.00114489']
['04490', '04490_0002896_cnn_inception100.csv', '0.000291119']
['04106', '04106_0007021_cnn_inception100.csv', '1.21651e-05']
['04017', '04017_0000011_cnn_inception100.csv', '0.00186074']
['04789', '04789_0002172_cnn_inception100.csv', '0.000333069']
['04726', '04726_0002458_cnn_inception100.csv', '0.00976179']
['04795', '04795_0001014_cnn_inception100.csv', '0.00130052']
['04597', '04597_0003740_cnn_inception100.csv', '0.00186677']
['04685', '04685_0004358_cnn_inception100.csv', '0.00168223']
['05312', '05312_0003588_cnn_inception100.csv', '0.000386923']
['05363', '05363_0004261_cnn_inception100.csv', '0.000228659']
['05005', '05005_0001296_cnn_inception100.csv', '0.000327988']
['05356', '05356_0000282_cnn_inception100.csv', '0.00477717']
['05516', '05516_0005547_cnn_inception100.csv', '0.000713527']
['05894', '05894_0000949_cnn_inception100.csv', '0.000635577']
['05875', '05875_0005586_cnn_inception100.csv', '0.0092475']
['05952', '05952_0004757_cnn_inception100.csv', '0.000693515']
['05601', '05601_0000905_cnn_inception100.csv', '0.00182169']
['06246', '06246_0000631_cnn_inception100.csv', '0.00483863']
['06028', '06028_0008224_cnn_inception100.csv', '0.0207899']
['06280', '06280_0002215_cnn_inception100.csv', '0.00194958']
['06008', '06008_0005620_cnn_inception100.csv', '0.0147116']
['06878', '06878_0000445_cnn_inception100.csv', '0.00379108']
['06831', '06831_0007057_cnn_inception100.csv', '0.0111517']
['06860', '06860_0004137_cnn_inception100.csv', '0.00198922']
['07136', '07136_0002013_cnn_inception100.csv', '0.00564848']
['07336', '07336_0003585_cnn_inception100.csv', '0.0124872']
