['00232', '00232_0003577_cnn_inception100.csv', '0.0011275']
['00431', '00431_0007845_cnn_inception100.csv', '0.00467508']
['00071', '00071_0000277_cnn_inception100.csv', '0.00331813']
['00002', '00002_0005090_cnn_inception100.csv', '0.0109144']
['00461', '00461_0005916_cnn_inception100.csv', '4.46138e-05']
['00196', '00196_0001899_cnn_inception100.csv', '0.000724323']
['00474', '00474_0004747_cnn_inception100.csv', '0.00754957']
['00658', '00658_0001330_cnn_inception100.csv', '0.0384703']
['00633', '00633_0000076_cnn_inception100.csv', '0.00263332']
['00527', '00527_0008439_cnn_inception100.csv', '0.000721817']
['00998', '00998_0000912_cnn_inception100.csv', '0.000895743']
['00862', '00862_0002216_cnn_inception100.csv', '0.00359356']
['00553', '00553_0003866_cnn_inception100.csv', '0.00359062']
['01269', '01269_0004424_cnn_inception100.csv', '0.0541776']
['01437', '01437_0002899_cnn_inception100.csv', '0.00202216']
['01049', '01049_0004632_cnn_inception100.csv', '0.00235749']
['01449', '01449_0001561_cnn_inception100.csv', '0.00151943']
['01032', '01032_0002991_cnn_inception100.csv', '0.0021505']
['01976', '01976_0008890_cnn_inception100.csv', '0.0106188']
['01516', '01516_0003728_cnn_inception100.csv', '0.462848']
['01621', '01621_0015155_cnn_inception100.csv', '0.0023744']
['01681', '01681_0038684_cnn_inception100.csv', '0.000419117']
['01566', '01566_0008022_cnn_inception100.csv', '0.00327903']
['01991', '01991_0004817_cnn_inception100.csv', '0.000983133']
['01933', '01933_0004405_cnn_inception100.csv', '0.0135957']
['02705', '02705_0005628_cnn_inception100.csv', '0.00390514']
['02567', '02567_0002689_cnn_inception100.csv', '0.00228499']
['02778', '02778_0000936_cnn_inception100.csv', '0.00946436']
['02519', '02519_0002746_cnn_inception100.csv', '0.00838841']
['02350', '02350_0000432_cnn_inception100.csv', '0.00756583']
['02018', '02018_0000778_cnn_inception100.csv', '0.0018672']
['02344', '02344_0001304_cnn_inception100.csv', '0.00071869']
['02161', '02161_0000162_cnn_inception100.csv', '0.000382693']
['02048', '02048_0004849_cnn_inception100.csv', '0.0515054']
['02454', '02454_0001384_cnn_inception100.csv', '0.000352275']
['03247', '03247_0004733_cnn_inception100.csv', '0.00163833']
['03334', '03334_0001766_cnn_inception100.csv', '0.00325967']
['03471', '03471_0004854_cnn_inception100.csv', '0.00143872']
['03447', '03447_0003732_cnn_inception100.csv', '0.00271818']
['03121', '03121_0011553_cnn_inception100.csv', '0.00401324']
['03347', '03347_0002089_cnn_inception100.csv', '0.00144312']
['03203', '03203_0001570_cnn_inception100.csv', '0.00430947']
['03670', '03670_0005032_cnn_inception100.csv', '0.00304793']
['03986', '03986_0000979_cnn_inception100.csv', '0.00120916']
['03608', '03608_0000187_cnn_inception100.csv', '0.0649176']
['03771', '03771_0005531_cnn_inception100.csv', '0.00521542']
['04331', '04331_0004783_cnn_inception100.csv', '0.0013567']
['04558', '04558_0005203_cnn_inception100.csv', '0.00181702']
['04872', '04872_0004004_cnn_inception100.csv', '0.00692494']
['04729', '04729_0000401_cnn_inception100.csv', '0.00182572']
['04536', '04536_0000837_cnn_inception100.csv', '0.00448011']
['05221', '05221_0000918_cnn_inception100.csv', '0.00155553']
['05103', '05103_0003403_cnn_inception100.csv', '0.00257981']
['05481', '05481_0005545_cnn_inception100.csv', '0.0012874']
['05944', '05944_0007725_cnn_inception100.csv', '0.00053025']
['05745', '05745_0003637_cnn_inception100.csv', '0.00487481']
['05840', '05840_0009058_cnn_inception100.csv', '0.00640288']
['05932', '05932_0016506_cnn_inception100.csv', '0.00334719']
['06486', '06486_0006766_cnn_inception100.csv', '0.000821642']
['06283', '06283_0005049_cnn_inception100.csv', '0.00367024']
['06059', '06059_0000088_cnn_inception100.csv', '0.00763089']
['06185', '06185_0003128_cnn_inception100.csv', '0.0232154']
['06040', '06040_0000253_cnn_inception100.csv', '0.00164556']
['06217', '06217_0004331_cnn_inception100.csv', '0.000945264']
['06499', '06499_0007109_cnn_inception100.csv', '0.00408773']
['06065', '06065_0008726_cnn_inception100.csv', '0.0012846']
['06269', '06269_0002073_cnn_inception100.csv', '0.00141163']
['06591', '06591_0002980_cnn_inception100.csv', '0.0142719']
['06547', '06547_0004000_cnn_inception100.csv', '0.000170179']
['06548', '06548_0016036_cnn_inception100.csv', '0.000433716']
['06568', '06568_0001295_cnn_inception100.csv', '0.15199']
['06860', '06860_0004137_cnn_inception100.csv', '0.00190719']
['06517', '06517_0002100_cnn_inception100.csv', '0.0013713']
['07213', '07213_0019453_cnn_inception100.csv', '0.00212503']
['07332', '07332_0005397_cnn_inception100.csv', '0.00167247']
