['00441', '00441_0000478_cnn_inception100.csv', '0.00148498']
['00017', '00017_0006830_cnn_inception100.csv', '0.0023186']
['01070', '01070_0005490_cnn_inception100.csv', '0.00168889']
['01218', '01218_0003171_cnn_inception100.csv', '0.00152003']
['01132', '01132_0003456_cnn_inception100.csv', '0.00152483']
['01489', '01489_0009649_cnn_inception100.csv', '0.000221349']
['01656', '01656_0009773_cnn_inception100.csv', '0.00717364']
['01686', '01686_0001426_cnn_inception100.csv', '0.00572958']
['01568', '01568_0002157_cnn_inception100.csv', '0.0159037']
['01677', '01677_0004051_cnn_inception100.csv', '0.000259371']
['02632', '02632_0005854_cnn_inception100.csv', '0.00154078']
['02746', '02746_0001899_cnn_inception100.csv', '0.00105005']
['02468', '02468_0004975_cnn_inception100.csv', '0.00213391']
['02364', '02364_0003964_cnn_inception100.csv', '0.000803748']
['02483', '02483_0003262_cnn_inception100.csv', '0.00306018']
['03890', '03890_0004978_cnn_inception100.csv', '0.00200544']
['03572', '03572_0006292_cnn_inception100.csv', '0.00192782']
['03922', '03922_0006846_cnn_inception100.csv', '0.0029874']
['04145', '04145_0000975_cnn_inception100.csv', '0.00170212']
['04196', '04196_0001230_cnn_inception100.csv', '0.00428756']
['04191', '04191_0003030_cnn_inception100.csv', '0.0115243']
['05142', '05142_0008810_cnn_inception100.csv', '0.00247717']
['05297', '05297_0005258_cnn_inception100.csv', '0.00484508']
['06271', '06271_0010027_cnn_inception100.csv', '0.00197968']
['06435', '06435_0014263_cnn_inception100.csv', '0.000855521']
['06760', '06760_0005700_cnn_inception100.csv', '0.00128232']
['07102', '07102_0000350_cnn_inception100.csv', '0.00198588']
['07038', '07038_0000789_cnn_inception100.csv', '0.000870903']
