['00390', '00390_0005994_cnn_inception100.csv', '0.00962661']
['00177', '00177_0002110_cnn_inception100.csv', '0.00613014']
['00481', '00481_0001552_cnn_inception100.csv', '0.00145517']
['00794', '00794_0000357_cnn_inception100.csv', '0.00052605']
['01231', '01231_0001819_cnn_inception100.csv', '0.00452115']
['01017', '01017_0007051_cnn_inception100.csv', '0.00231807']
['01028', '01028_0003008_cnn_inception100.csv', '0.0014471']
['01088', '01088_0002648_cnn_inception100.csv', '0.00186397']
['01542', '01542_0000851_cnn_inception100.csv', '0.00218794']
['01710', '01710_0002108_cnn_inception100.csv', '0.000272763']
['01525', '01525_0005209_cnn_inception100.csv', '9.78124e-05']
['01513', '01513_0002679_cnn_inception100.csv', '0.00303091']
['01980', '01980_0005853_cnn_inception100.csv', '0.0014077']
['01792', '01792_0004551_cnn_inception100.csv', '0.00134712']
['02959', '02959_0003563_cnn_inception100.csv', '0.00170345']
['02899', '02899_0005387_cnn_inception100.csv', '0.000847858']
['02141', '02141_0003220_cnn_inception100.csv', '0.0122294']
['02355', '02355_0006349_cnn_inception100.csv', '0.00319213']
['02479', '02479_0004472_cnn_inception100.csv', '0.00868598']
['02370', '02370_0008146_cnn_inception100.csv', '0.00128392']
['03051', '03051_0003655_cnn_inception100.csv', '0.00142485']
['03513', '03513_0005103_cnn_inception100.csv', '0.00439747']
['04142', '04142_0003932_cnn_inception100.csv', '0.00236314']
['04166', '04166_0001571_cnn_inception100.csv', '0.00223162']
['04373', '04373_0004695_cnn_inception100.csv', '0.000354215']
['04320', '04320_0054020_cnn_inception100.csv', '0.000921289']
['04028', '04028_0004887_cnn_inception100.csv', '0.00160412']
['04692', '04692_0008207_cnn_inception100.csv', '0.0152442']
['04620', '04620_0007587_cnn_inception100.csv', '0.00237021']
['04664', '04664_0005544_cnn_inception100.csv', '0.0197132']
['05232', '05232_0041130_cnn_inception100.csv', '0.00144012']
['05891', '05891_0001173_cnn_inception100.csv', '0.00129537']
['06033', '06033_0003278_cnn_inception100.csv', '7.51981e-05']
['06338', '06338_0002140_cnn_inception100.csv', '0.00016223']
['06180', '06180_0003390_cnn_inception100.csv', '0.00152197']
['06793', '06793_0003011_cnn_inception100.csv', '0.00253391']
['07227', '07227_0003623_cnn_inception100.csv', '0.00378811']
