['00338', '00338_0056577_cnn_inception100.csv', '0.00136571']
['00501', '00501_0000274_cnn_inception100.csv', '0.000452995']
['01002', '01002_0005460_cnn_inception100.csv', '0.00121635']
['01576', '01576_0007102_cnn_inception100.csv', '0.00157024']
['01830', '01830_0004316_cnn_inception100.csv', '0.000953658']
['02849', '02849_0005092_cnn_inception100.csv', '0.00320052']
['02929', '02929_0000591_cnn_inception100.csv', '0.000490822']
['02805', '02805_0004908_cnn_inception100.csv', '0.000792235']
['02851', '02851_0002618_cnn_inception100.csv', '7.29111e-05']
['02771', '02771_0003027_cnn_inception100.csv', '0.0219265']
['02045', '02045_0004050_cnn_inception100.csv', '0.00110042']
['02126', '02126_0004011_cnn_inception100.csv', '0.00188339']
['02120', '02120_0005032_cnn_inception100.csv', '1.36789e-06']
['03200', '03200_0010885_cnn_inception100.csv', '0.000210799']
['04000', '04000_0002431_cnn_inception100.csv', '0.00186092']
['03718', '03718_0014148_cnn_inception100.csv', '0.000107447']
['03831', '03831_0002530_cnn_inception100.csv', '6.93504e-05']
['03607', '03607_0002742_cnn_inception100.csv', '0.00101999']
['04461', '04461_0001155_cnn_inception100.csv', '0.00059031']
['04176', '04176_0004101_cnn_inception100.csv', '0.00154055']
['04360', '04360_0016405_cnn_inception100.csv', '0.00151009']
['04224', '04224_0006256_cnn_inception100.csv', '0.00130575']
['04804', '04804_0030106_cnn_inception100.csv', '8.70582e-06']
['04771', '04771_0063857_cnn_inception100.csv', '0.00207863']
['04905', '04905_0004114_cnn_inception100.csv', '0.00248793']
['04968', '04968_0004770_cnn_inception100.csv', '0.00630313']
['04878', '04878_0002385_cnn_inception100.csv', '0.000315072']
['05422', '05422_0006347_cnn_inception100.csv', '0.000267315']
['05681', '05681_0002171_cnn_inception100.csv', '0.0044818']
['05906', '05906_0004045_cnn_inception100.csv', '0.00392275']
['06358', '06358_0009752_cnn_inception100.csv', '0.000717411']
['06048', '06048_0005710_cnn_inception100.csv', '0.000694911']
['06808', '06808_0040040_cnn_inception100.csv', '0.00244233']
['06909', '06909_0000363_cnn_inception100.csv', '0.000643227']
['06843', '06843_0001100_cnn_inception100.csv', '0.00324768']
