['00269', '00269_0002099_cnn_inception100.csv', '5.82583e-06']
['00267', '00267_0005136_cnn_inception100.csv', '3.58438e-07']
['00344', '00344_0001674_cnn_inception100.csv', '0.000397077']
['00303', '00303_0004492_cnn_inception100.csv', '0.000358902']
['00029', '00029_0001879_cnn_inception100.csv', '0.00117729']
['00428', '00428_0005964_cnn_inception100.csv', '8.22279e-06']
['00086', '00086_0002197_cnn_inception100.csv', '0.000766381']
['00072', '00072_0002588_cnn_inception100.csv', '0.00310501']
['00657', '00657_0001261_cnn_inception100.csv', '0.00775307']
['00513', '00513_0000024_cnn_inception100.csv', '0.00171027']
['00943', '00943_0005436_cnn_inception100.csv', '0.00313241']
['00928', '00928_0008211_cnn_inception100.csv', '0.00030036']
['00841', '00841_0011030_cnn_inception100.csv', '0.00112967']
['01202', '01202_0003444_cnn_inception100.csv', '0.00240663']
['01289', '01289_0006682_cnn_inception100.csv', '0.000425417']
['01317', '01317_0003724_cnn_inception100.csv', '0.0052948']
['01829', '01829_0001240_cnn_inception100.csv', '0.00159768']
['01798', '01798_0010296_cnn_inception100.csv', '0.00050812']
['01641', '01641_0010460_cnn_inception100.csv', '0.000138455']
['01685', '01685_0002847_cnn_inception100.csv', '0.000308828']
['02932', '02932_0031387_cnn_inception100.csv', '0.00737818']
['02630', '02630_0002276_cnn_inception100.csv', '0.000176244']
['02866', '02866_0005799_cnn_inception100.csv', '9.29455e-07']
['02588', '02588_0002221_cnn_inception100.csv', '0.000183024']
['02011', '02011_0002044_cnn_inception100.csv', '0.00105266']
['02345', '02345_0007765_cnn_inception100.csv', '0.00204799']
['02407', '02407_0012607_cnn_inception100.csv', '0.001219']
['03486', '03486_0001750_cnn_inception100.csv', '2.09159e-05']
['03094', '03094_0013758_cnn_inception100.csv', '1.30067e-07']
['03056', '03056_0002267_cnn_inception100.csv', '0.000745537']
['03280', '03280_0004524_cnn_inception100.csv', '0.00194476']
['03085', '03085_0005001_cnn_inception100.csv', '0.00200832']
['03221', '03221_0005163_cnn_inception100.csv', '0.002123']
['03133', '03133_0010736_cnn_inception100.csv', '0.00230034']
['03052', '03052_0000414_cnn_inception100.csv', '3.72016e-05']
['03654', '03654_0008210_cnn_inception100.csv', '0.00035518']
['04385', '04385_0007967_cnn_inception100.csv', '0.000889433']
['04193', '04193_0003936_cnn_inception100.csv', '0.00286317']
['04168', '04168_0002894_cnn_inception100.csv', '0.00588703']
['04153', '04153_0003514_cnn_inception100.csv', '0.00130915']
['04420', '04420_0000145_cnn_inception100.csv', '0.00116209']
['04621', '04621_0001962_cnn_inception100.csv', '0.00237336']
['04690', '04690_0001107_cnn_inception100.csv', '0.00132663']
['04655', '04655_0001333_cnn_inception100.csv', '0.000191736']
['05348', '05348_0003348_cnn_inception100.csv', '0.00141966']
['05128', '05128_0003858_cnn_inception100.csv', '0.00995817']
['05022', '05022_0000575_cnn_inception100.csv', '0.000539992']
['05405', '05405_0003173_cnn_inception100.csv', '0.000773758']
['05224', '05224_0004760_cnn_inception100.csv', '0.000229278']
['05074', '05074_0004185_cnn_inception100.csv', '0.0081089']
['05589', '05589_0027305_cnn_inception100.csv', '0.019239']
['05669', '05669_0004780_cnn_inception100.csv', '0.000438459']
['05802', '05802_0005959_cnn_inception100.csv', '0.000577024']
['05869', '05869_0006153_cnn_inception100.csv', '0.00682587']
['05872', '05872_0008628_cnn_inception100.csv', '0.00940435']
['05875', '05875_0005586_cnn_inception100.csv', '0.00296154']
['05673', '05673_0005161_cnn_inception100.csv', '0.00149732']
['05607', '05607_0001926_cnn_inception100.csv', '0.00651733']
['06277', '06277_0005878_cnn_inception100.csv', '0.00199405']
['06123', '06123_0002548_cnn_inception100.csv', '0.00166512']
['06158', '06158_0001966_cnn_inception100.csv', '0.00148039']
['06025', '06025_0003857_cnn_inception100.csv', '0.0017647']
['06030', '06030_0006806_cnn_inception100.csv', '0.00900501']
['06920', '06920_0004083_cnn_inception100.csv', '0.00314962']
['07389', '07389_0013032_cnn_inception100.csv', '0.00196447']
['07184', '07184_0002940_cnn_inception100.csv', '0.0110153']
['07012', '07012_0002596_cnn_inception100.csv', '0.00213995']
['07234', '07234_0004027_cnn_inception100.csv', '0.00119806']
['07007', '07007_0007743_cnn_inception100.csv', '0.0013185']
