['00295', '00295_0004537_cnn_inception100.csv', '0.000496929']
['01313', '01313_0002517_cnn_inception100.csv', '0.00365074']
['01519', '01519_0005850_cnn_inception100.csv', '0.0006331']
['01993', '01993_0006945_cnn_inception100.csv', '0.000336999']
['02292', '02292_0004384_cnn_inception100.csv', '0.000617842']
['03224', '03224_0001106_cnn_inception100.csv', '0.000538596']
['03176', '03176_0002940_cnn_inception100.csv', '0.00620025']
['03432', '03432_0001889_cnn_inception100.csv', '0.000738016']
['04132', '04132_0000933_cnn_inception100.csv', '0.000809666']
['04296', '04296_0006401_cnn_inception100.csv', '0.0142208']
['04092', '04092_0004647_cnn_inception100.csv', '0.00225243']
['04557', '04557_0000726_cnn_inception100.csv', '0.00279899']
['05114', '05114_0001068_cnn_inception100.csv', '0.00267233']
['05530', '05530_0002593_cnn_inception100.csv', '0.00101408']
['06184', '06184_0000019_cnn_inception100.csv', '0.000631233']
['06917', '06917_0012158_cnn_inception100.csv', '0.0108143']
['07463', '07463_0000963_cnn_inception100.csv', '0.00214196']
