['00028', '00028_0006467_cnn_inception100.csv', '0.0024588']
['00913', '00913_0001489_cnn_inception100.csv', '0.00256009']
['00919', '00919_0005698_cnn_inception100.csv', '0.00436775']
['01794', '01794_0001338_cnn_inception100.csv', '0.00161967']
['03994', '03994_0013611_cnn_inception100.csv', '0.00142653']
['04170', '04170_0004659_cnn_inception100.csv', '0.000748785']
['04556', '04556_0002031_cnn_inception100.csv', '0.0225268']
['04846', '04846_0006347_cnn_inception100.csv', '0.00427962']
['05984', '05984_0004694_cnn_inception100.csv', '0.000951924']
['05804', '05804_0004409_cnn_inception100.csv', '0.000932514']
['06341', '06341_0003639_cnn_inception100.csv', '0.00190347']
['06934', '06934_0000332_cnn_inception100.csv', '0.00212355']
['06503', '06503_0000159_cnn_inception100.csv', '0.00127906']
['06765', '06765_0006720_cnn_inception100.csv', '0.00763901']
['06527', '06527_0001535_cnn_inception100.csv', '0.00438573']
