['00135', '00135_0001728_cnn_inception100.csv', '0.00145197']
['00059', '00059_0002581_cnn_inception100.csv', '0.00211123']
['00333', '00333_0000762_cnn_inception100.csv', '0.0664066']
['00044', '00044_0003389_cnn_inception100.csv', '0.0082737']
['00588', '00588_0004719_cnn_inception100.csv', '0.0115815']
['00976', '00976_0008741_cnn_inception100.csv', '0.00246739']
['00995', '00995_0000896_cnn_inception100.csv', '0.0273684']
['01024', '01024_0003180_cnn_inception100.csv', '0.00323833']
['01309', '01309_0004939_cnn_inception100.csv', '0.0013135']
['01595', '01595_0004269_cnn_inception100.csv', '0.00257572']
['01995', '01995_0010229_cnn_inception100.csv', '0.000619337']
['02822', '02822_0005139_cnn_inception100.csv', '0.0006425']
['02606', '02606_0016449_cnn_inception100.csv', '0.000242415']
['02637', '02637_0006314_cnn_inception100.csv', '0.0218197']
['02773', '02773_0005531_cnn_inception100.csv', '0.00153252']
['02550', '02550_0001063_cnn_inception100.csv', '0.000242467']
['02723', '02723_0012572_cnn_inception100.csv', '0.000111544']
['02106', '02106_0002727_cnn_inception100.csv', '0.00567928']
['02215', '02215_0000709_cnn_inception100.csv', '0.00207461']
['02362', '02362_0000872_cnn_inception100.csv', '0.00746032']
['02407', '02407_0012607_cnn_inception100.csv', '0.00141084']
['02377', '02377_0006967_cnn_inception100.csv', '0.00133721']
['03213', '03213_0002186_cnn_inception100.csv', '0.0058359']
['03303', '03303_0002971_cnn_inception100.csv', '0.00511713']
['03311', '03311_0005316_cnn_inception100.csv', '0.000885651']
['03209', '03209_0006957_cnn_inception100.csv', '0.00160622']
['03299', '03299_0006941_cnn_inception100.csv', '0.00176085']
['03259', '03259_0016886_cnn_inception100.csv', '0.0111509']
['03407', '03407_0000990_cnn_inception100.csv', '0.00164141']
['03959', '03959_0003356_cnn_inception100.csv', '0.00669632']
['03819', '03819_0005517_cnn_inception100.csv', '0.000653343']
['03907', '03907_0000246_cnn_inception100.csv', '0.00736249']
['03521', '03521_0009688_cnn_inception100.csv', '0.00187423']
['04491', '04491_0000278_cnn_inception100.csv', '0.0021304']
['04093', '04093_0001323_cnn_inception100.csv', '0.0167202']
['04372', '04372_0002455_cnn_inception100.csv', '0.00089809']
['04107', '04107_0000551_cnn_inception100.csv', '0.00827561']
['04540', '04540_0006955_cnn_inception100.csv', '0.00127597']
['04571', '04571_0003132_cnn_inception100.csv', '0.00681754']
['04613', '04613_0001815_cnn_inception100.csv', '0.00688692']
['05186', '05186_0002041_cnn_inception100.csv', '0.00359408']
['05144', '05144_0000627_cnn_inception100.csv', '0.0310064']
['05436', '05436_0004429_cnn_inception100.csv', '0.000877139']
['05303', '05303_0011962_cnn_inception100.csv', '0.00243806']
['05586', '05586_0014700_cnn_inception100.csv', '0.0013659']
['05542', '05542_0002983_cnn_inception100.csv', '0.00120542']
['05625', '05625_0000797_cnn_inception100.csv', '0.000629143']
['05679', '05679_0003277_cnn_inception100.csv', '0.00664422']
['06409', '06409_0004850_cnn_inception100.csv', '0.00275882']
['06117', '06117_0001109_cnn_inception100.csv', '0.126465']
['06958', '06958_0001821_cnn_inception100.csv', '0.00696658']
['07039', '07039_0003472_cnn_inception100.csv', '0.00232956']
