['00078', '00078_0009758_cnn_inception100.csv', '0.00159444']
['00221', '00221_0005291_cnn_inception100.csv', '0.00294248']
['00948', '00948_0024781_cnn_inception100.csv', '0.00431547']
['00571', '00571_0022306_cnn_inception100.csv', '0.00136433']
['00969', '00969_0005339_cnn_inception100.csv', '0.00402359']
['01041', '01041_0001255_cnn_inception100.csv', '0.00302394']
['01635', '01635_0004229_cnn_inception100.csv', '0.00110923']
['01881', '01881_0002371_cnn_inception100.csv', '0.00684987']
['01901', '01901_0000720_cnn_inception100.csv', '0.0024415']
['01567', '01567_0007818_cnn_inception100.csv', '0.00944263']
['01900', '01900_0004783_cnn_inception100.csv', '0.00783779']
['02992', '02992_0001586_cnn_inception100.csv', '0.0156171']
['02647', '02647_0000865_cnn_inception100.csv', '0.000511755']
['02991', '02991_0007758_cnn_inception100.csv', '0.00221211']
['02925', '02925_0003852_cnn_inception100.csv', '0.00175049']
['02433', '02433_0000678_cnn_inception100.csv', '0.00213262']
['02147', '02147_0000799_cnn_inception100.csv', '0.00342314']
['02321', '02321_0003371_cnn_inception100.csv', '0.00167457']
['02244', '02244_0005780_cnn_inception100.csv', '0.00354426']
['03278', '03278_0015027_cnn_inception100.csv', '0.00169154']
['03131', '03131_0006165_cnn_inception100.csv', '0.0250685']
['03178', '03178_0002218_cnn_inception100.csv', '0.00187028']
['03415', '03415_0005848_cnn_inception100.csv', '0.00201811']
['03484', '03484_0001872_cnn_inception100.csv', '0.00371122']
['03118', '03118_0003046_cnn_inception100.csv', '0.00208866']
['03983', '03983_0001934_cnn_inception100.csv', '0.00357107']
['03520', '03520_0001817_cnn_inception100.csv', '0.00295626']
['04232', '04232_0005761_cnn_inception100.csv', '0.00191827']
['04034', '04034_0005643_cnn_inception100.csv', '0.000922807']
['04130', '04130_0026148_cnn_inception100.csv', '0.00314942']
['04426', '04426_0004259_cnn_inception100.csv', '0.00481143']
['04587', '04587_0002310_cnn_inception100.csv', '0.00109672']
['04680', '04680_0002230_cnn_inception100.csv', '0.00347606']
['04927', '04927_0006412_cnn_inception100.csv', '0.00107603']
['04961', '04961_0006746_cnn_inception100.csv', '0.00123453']
['05268', '05268_0003376_cnn_inception100.csv', '0.00182706']
['05294', '05294_0000028_cnn_inception100.csv', '0.00213382']
['05431', '05431_0005674_cnn_inception100.csv', '0.087507']
['05441', '05441_0003961_cnn_inception100.csv', '0.00483486']
['05443', '05443_0008508_cnn_inception100.csv', '0.00134222']
['05392', '05392_0002138_cnn_inception100.csv', '0.00533906']
['05572', '05572_0002678_cnn_inception100.csv', '0.00903035']
['05561', '05561_0004842_cnn_inception100.csv', '0.00537299']
['05630', '05630_0002955_cnn_inception100.csv', '0.00433297']
['05623', '05623_0002148_cnn_inception100.csv', '0.0018517']
['05992', '05992_0000749_cnn_inception100.csv', '0.00182867']
['05704', '05704_0003772_cnn_inception100.csv', '0.00264452']
['06136', '06136_0001331_cnn_inception100.csv', '0.00860475']
['06305', '06305_0003745_cnn_inception100.csv', '0.00321371']
['06388', '06388_0001095_cnn_inception100.csv', '0.00579758']
['06409', '06409_0004850_cnn_inception100.csv', '0.00209011']
['06436', '06436_0004063_cnn_inception100.csv', '0.00982393']
['06539', '06539_0002295_cnn_inception100.csv', '0.00478502']
['06995', '06995_0001849_cnn_inception100.csv', '0.0011177']
['06974', '06974_0002373_cnn_inception100.csv', '0.00387948']
['06727', '06727_0002501_cnn_inception100.csv', '0.00309768']
['06657', '06657_0001738_cnn_inception100.csv', '0.00120613']
['06587', '06587_0005319_cnn_inception100.csv', '0.00273469']
['07428', '07428_0000139_cnn_inception100.csv', '6.73721e-05']
['07410', '07410_0004675_cnn_inception100.csv', '0.00183012']
['07460', '07460_0002279_cnn_inception100.csv', '0.00222071']
['07121', '07121_0000799_cnn_inception100.csv', '0.00621646']
['07454', '07454_0007308_cnn_inception100.csv', '0.00371736']
