['00015', '00015_0006020_cnn_inception100.csv', '0.00116634']
['00695', '00695_0008231_cnn_inception100.csv', '0.00895786']
['00519', '00519_0002005_cnn_inception100.csv', '0.011712']
['00678', '00678_0000562_cnn_inception100.csv', '0.00413978']
['01422', '01422_0001837_cnn_inception100.csv', '0.00243993']
['01073', '01073_0001410_cnn_inception100.csv', '0.00363019']
['01196', '01196_0002307_cnn_inception100.csv', '0.00114703']
['01359', '01359_0002918_cnn_inception100.csv', '0.00956599']
['01846', '01846_0004239_cnn_inception100.csv', '0.0037596']
['02969', '02969_0000241_cnn_inception100.csv', '0.0139625']
['02531', '02531_0003590_cnn_inception100.csv', '0.00256928']
['02823', '02823_0012635_cnn_inception100.csv', '2.04153e-05']
['02879', '02879_0001166_cnn_inception100.csv', '0.000128244']
['02645', '02645_0000571_cnn_inception100.csv', '0.00121768']
['02075', '02075_0004932_cnn_inception100.csv', '0.00315612']
['02231', '02231_0005445_cnn_inception100.csv', '0.000242126']
['02381', '02381_0003000_cnn_inception100.csv', '0.0141202']
['02134', '02134_0004033_cnn_inception100.csv', '0.00175738']
['02159', '02159_0001449_cnn_inception100.csv', '0.002067']
['02062', '02062_0002453_cnn_inception100.csv', '0.0026375']
['02145', '02145_0004811_cnn_inception100.csv', '0.000196512']
['03115', '03115_0002852_cnn_inception100.csv', '0.0022849']
['03384', '03384_0001393_cnn_inception100.csv', '0.00162669']
['03455', '03455_0005105_cnn_inception100.csv', '0.000436446']
['04000', '04000_0002431_cnn_inception100.csv', '0.00318086']
['03539', '03539_0001969_cnn_inception100.csv', '0.00738173']
['03681', '03681_0003776_cnn_inception100.csv', '0.00206464']
['03817', '03817_0004671_cnn_inception100.csv', '0.00147153']
['04396', '04396_0006098_cnn_inception100.csv', '0.0015235']
['04307', '04307_0001706_cnn_inception100.csv', '0.00264284']
['04412', '04412_0002406_cnn_inception100.csv', '0.00141534']
['04265', '04265_0006040_cnn_inception100.csv', '0.00145696']
['04114', '04114_0003334_cnn_inception100.csv', '0.00138873']
['04991', '04991_0011028_cnn_inception100.csv', '0.00136021']
['04998', '04998_0006337_cnn_inception100.csv', '0.00789169']
['04811', '04811_0004577_cnn_inception100.csv', '0.00442758']
['04716', '04716_0003732_cnn_inception100.csv', '0.00141764']
['04729', '04729_0000401_cnn_inception100.csv', '0.001344']
['04815', '04815_0016425_cnn_inception100.csv', '0.00242']
['05070', '05070_0001457_cnn_inception100.csv', '0.00418024']
['05113', '05113_0002480_cnn_inception100.csv', '0.000516304']
['05444', '05444_0018165_cnn_inception100.csv', '0.00201729']
['05985', '05985_0019282_cnn_inception100.csv', '0.00264133']
['05686', '05686_0004749_cnn_inception100.csv', '0.00659485']
['05819', '05819_0002244_cnn_inception100.csv', '0.000230572']
['05708', '05708_0003142_cnn_inception100.csv', '0.00136158']
['05920', '05920_0008543_cnn_inception100.csv', '0.00154371']
['05577', '05577_0001658_cnn_inception100.csv', '0.00463594']
['05897', '05897_0010750_cnn_inception100.csv', '0.00504714']
['06282', '06282_0004651_cnn_inception100.csv', '0.00128093']
['06425', '06425_0001752_cnn_inception100.csv', '0.00152193']
['06031', '06031_0022463_cnn_inception100.csv', '0.00353099']
['06537', '06537_0001707_cnn_inception100.csv', '0.00158253']
['06840', '06840_0014963_cnn_inception100.csv', '0.000856096']
['06691', '06691_0000513_cnn_inception100.csv', '0.00303159']
['07271', '07271_0003036_cnn_inception100.csv', '0.00516368']
['07387', '07387_0002602_cnn_inception100.csv', '0.00401044']
['07172', '07172_0002840_cnn_inception100.csv', '0.00169906']
['07204', '07204_0005750_cnn_inception100.csv', '0.00240345']
