['00377', '00377_0003723_cnn_inception100.csv', '9.98306e-06']
['00770', '00770_0000275_cnn_inception100.csv', '0.00357433']
['00907', '00907_0012059_cnn_inception100.csv', '0.00325354']
['00891', '00891_0000130_cnn_inception100.csv', '0.00511076']
['01107', '01107_0000067_cnn_inception100.csv', '0.00311106']
['02664', '02664_0001165_cnn_inception100.csv', '0.00548182']
['02944', '02944_0004048_cnn_inception100.csv', '0.000709889']
['02489', '02489_0000273_cnn_inception100.csv', '0.00335585']
['02249', '02249_0003188_cnn_inception100.csv', '0.00230377']
['02321', '02321_0003371_cnn_inception100.csv', '0.0402594']
['03130', '03130_0004059_cnn_inception100.csv', '0.00116036']
['03483', '03483_0002287_cnn_inception100.csv', '0.00145438']
['03847', '03847_0002629_cnn_inception100.csv', '0.0319698']
['04777', '04777_0002681_cnn_inception100.csv', '0.00136081']
['04790', '04790_0007024_cnn_inception100.csv', '0.00604855']
['04665', '04665_0002075_cnn_inception100.csv', '0.000545721']
['04744', '04744_0002163_cnn_inception100.csv', '0.00206544']
['04537', '04537_0004568_cnn_inception100.csv', '0.00811574']
['05251', '05251_0007301_cnn_inception100.csv', '0.00539237']
['05165', '05165_0004482_cnn_inception100.csv', '0.00184732']
['05923', '05923_0000603_cnn_inception100.csv', '0.00207258']
['05884', '05884_0002278_cnn_inception100.csv', '0.00367289']
['05933', '05933_0010126_cnn_inception100.csv', '0.00152567']
['06409', '06409_0004850_cnn_inception100.csv', '0.00563689']
['06754', '06754_0008106_cnn_inception100.csv', '0.000280827']
['07437', '07437_0003455_cnn_inception100.csv', '0.0396013']
