['00234', '00234_0003817_cnn_inception100.csv', '2.57877e-05']
['00111', '00111_0004392_cnn_inception100.csv', '0.00202893']
['00383', '00383_0005211_cnn_inception100.csv', '0.00170557']
['00084', '00084_0004472_cnn_inception100.csv', '0.00110815']
['00046', '00046_0001948_cnn_inception100.csv', '0.0102216']
['00482', '00482_0003890_cnn_inception100.csv', '0.000317232']
['00387', '00387_0004443_cnn_inception100.csv', '0.00500453']
['00154', '00154_0002016_cnn_inception100.csv', '0.00253116']
['00153', '00153_0005788_cnn_inception100.csv', '0.0025356']
['00137', '00137_0000967_cnn_inception100.csv', '0.00143227']
['00634', '00634_0005877_cnn_inception100.csv', '0.00216859']
['00594', '00594_0004169_cnn_inception100.csv', '0.000143706']
['00569', '00569_0002985_cnn_inception100.csv', '0.0070805']
['00672', '00672_0003499_cnn_inception100.csv', '0.00101838']
['00674', '00674_0003441_cnn_inception100.csv', '0.000900784']
['00690', '00690_0001920_cnn_inception100.csv', '0.000649619']
['00980', '00980_0045328_cnn_inception100.csv', '0.00241566']
['00981', '00981_0002392_cnn_inception100.csv', '0.00459045']
['00928', '00928_0008211_cnn_inception100.csv', '0.000230419']
['00597', '00597_0007875_cnn_inception100.csv', '0.0033669']
['00649', '00649_0001792_cnn_inception100.csv', '0.000276257']
['00840', '00840_0003329_cnn_inception100.csv', '8.44849e-06']
['01349', '01349_0001300_cnn_inception100.csv', '0.000387174']
['01234', '01234_0008374_cnn_inception100.csv', '0.00312811']
['01497', '01497_0004921_cnn_inception100.csv', '0.00756247']
['01408', '01408_0003826_cnn_inception100.csv', '0.00321118']
['01151', '01151_0006055_cnn_inception100.csv', '0.00185471']
['01081', '01081_0005273_cnn_inception100.csv', '0.00264811']
['01970', '01970_0001452_cnn_inception100.csv', '0.00086584']
['01895', '01895_0011752_cnn_inception100.csv', '0.00502048']
['01816', '01816_0002481_cnn_inception100.csv', '0.00129612']
['01937', '01937_0000008_cnn_inception100.csv', '0.0011553']
['01737', '01737_0013681_cnn_inception100.csv', '0.00154549']
['01788', '01788_0007772_cnn_inception100.csv', '0.000572126']
['01823', '01823_0002909_cnn_inception100.csv', '0.00818561']
['02639', '02639_0003173_cnn_inception100.csv', '0.00508133']
['02926', '02926_0001851_cnn_inception100.csv', '0.00140263']
['02952', '02952_0002865_cnn_inception100.csv', '0.00188534']
['02561', '02561_0001850_cnn_inception100.csv', '0.00182865']
['02856', '02856_0000884_cnn_inception100.csv', '0.0197038']
['02276', '02276_0001204_cnn_inception100.csv', '0.000213235']
['02011', '02011_0002044_cnn_inception100.csv', '0.00183848']
['02426', '02426_0005234_cnn_inception100.csv', '0.00291051']
['02113', '02113_0004100_cnn_inception100.csv', '0.00750501']
['02374', '02374_0005046_cnn_inception100.csv', '0.00154327']
['02135', '02135_0007931_cnn_inception100.csv', '0.00228691']
['02052', '02052_0008261_cnn_inception100.csv', '0.00234744']
['02439', '02439_0010450_cnn_inception100.csv', '0.000352929']
['02091', '02091_0005378_cnn_inception100.csv', '0.0123582']
['03480', '03480_0075101_cnn_inception100.csv', '0.00457922']
['03024', '03024_0003671_cnn_inception100.csv', '0.00103387']
['03678', '03678_0003862_cnn_inception100.csv', '9.31741e-05']
['03548', '03548_0003928_cnn_inception100.csv', '0.00679883']
['03921', '03921_0004032_cnn_inception100.csv', '0.000325646']
['03891', '03891_0004855_cnn_inception100.csv', '0.00246354']
['03809', '03809_0005017_cnn_inception100.csv', '0.00229318']
['03725', '03725_0003525_cnn_inception100.csv', '0.00110488']
['03858', '03858_0004914_cnn_inception100.csv', '0.00042092']
['04054', '04054_0002666_cnn_inception100.csv', '0.0342071']
['04127', '04127_0007020_cnn_inception100.csv', '0.00261459']
['04323', '04323_0001426_cnn_inception100.csv', '0.000887717']
['04168', '04168_0002894_cnn_inception100.csv', '0.000476105']
['04450', '04450_0007500_cnn_inception100.csv', '1.54027e-05']
['04035', '04035_0002333_cnn_inception100.csv', '0.00876407']
['04016', '04016_0004839_cnn_inception100.csv', '0.00160781']
['04089', '04089_0002817_cnn_inception100.csv', '0.00021841']
['04658', '04658_0009925_cnn_inception100.csv', '0.0022683']
['04970', '04970_0001273_cnn_inception100.csv', '0.00157822']
['04504', '04504_0009250_cnn_inception100.csv', '0.00130276']
['04787', '04787_0010291_cnn_inception100.csv', '0.000852488']
['04974', '04974_0012127_cnn_inception100.csv', '0.00179353']
['05275', '05275_0003244_cnn_inception100.csv', '0.000134621']
['05243', '05243_0005444_cnn_inception100.csv', '0.000624387']
['05405', '05405_0003173_cnn_inception100.csv', '0.000231277']
['05139', '05139_0006997_cnn_inception100.csv', '0.000943929']
['05580', '05580_0009102_cnn_inception100.csv', '0.0134529']
['05516', '05516_0005547_cnn_inception100.csv', '0.000851854']
['05660', '05660_0003851_cnn_inception100.csv', '0.000689371']
['05875', '05875_0005586_cnn_inception100.csv', '0.000779324']
['05593', '05593_0003519_cnn_inception100.csv', '0.00138564']
['05936', '05936_0001059_cnn_inception100.csv', '0.000795764']
['05781', '05781_0002308_cnn_inception100.csv', '0.000334498']
['05546', '05546_0000589_cnn_inception100.csv', '0.00170926']
['05877', '05877_0007191_cnn_inception100.csv', '0.00985007']
['05613', '05613_0006656_cnn_inception100.csv', '0.000902592']
['05885', '05885_0002208_cnn_inception100.csv', '0.000426374']
['06088', '06088_0005439_cnn_inception100.csv', '0.000788659']
['06272', '06272_0004163_cnn_inception100.csv', '0.00297413']
['06441', '06441_0002890_cnn_inception100.csv', '0.00285367']
['06099', '06099_0003252_cnn_inception100.csv', '0.005936']
['06382', '06382_0004928_cnn_inception100.csv', '0.00471414']
['06878', '06878_0000445_cnn_inception100.csv', '0.00183399']
['06623', '06623_0001648_cnn_inception100.csv', '0.000522271']
['06567', '06567_0000943_cnn_inception100.csv', '0.00127549']
['06616', '06616_0002919_cnn_inception100.csv', '0.00151542']
['06894', '06894_0002380_cnn_inception100.csv', '0.000399784']
['06860', '06860_0004137_cnn_inception100.csv', '0.00428656']
['06572', '06572_0003075_cnn_inception100.csv', '0.000946626']
['07044', '07044_0002383_cnn_inception100.csv', '0.000133876']
['07239', '07239_0007014_cnn_inception100.csv', '0.000621569']
['07262', '07262_0038155_cnn_inception100.csv', '0.000431494']
['07076', '07076_0002429_cnn_inception100.csv', '0.000312754']
['07301', '07301_0001070_cnn_inception100.csv', '0.00118967']
['07365', '07365_0001441_cnn_inception100.csv', '0.042241']
['07007', '07007_0007743_cnn_inception100.csv', '0.00313052']
