['00250', '00250_0003803_cnn_inception100.csv', '4.44326e-05']
['00090', '00090_0001959_cnn_inception100.csv', '0.112662']
['00438', '00438_0004882_cnn_inception100.csv', '0.0020797']
['00102', '00102_0001202_cnn_inception100.csv', '0.0602071']
['00423', '00423_0006718_cnn_inception100.csv', '0.00147889']
['00080', '00080_0003591_cnn_inception100.csv', '2.70879e-05']
['00947', '00947_0009809_cnn_inception100.csv', '0.00469918']
['00955', '00955_0008302_cnn_inception100.csv', '0.00193588']
['00754', '00754_0003563_cnn_inception100.csv', '0.0015845']
['00675', '00675_0002559_cnn_inception100.csv', '0.093554']
['00673', '00673_0004610_cnn_inception100.csv', '0.000857764']
['00609', '00609_0000072_cnn_inception100.csv', '0.00216273']
['00788', '00788_0004235_cnn_inception100.csv', '0.000372393']
['00767', '00767_0002623_cnn_inception100.csv', '0.00906088']
['01173', '01173_0008801_cnn_inception100.csv', '0.000810008']
['01226', '01226_0002943_cnn_inception100.csv', '0.00180157']
['01206', '01206_0005138_cnn_inception100.csv', '0.00879908']
['01044', '01044_0011087_cnn_inception100.csv', '0.000561677']
['01420', '01420_0006671_cnn_inception100.csv', '0.00133076']
['01784', '01784_0003310_cnn_inception100.csv', '0.00161223']
['01714', '01714_0011721_cnn_inception100.csv', '0.00019118']
['02966', '02966_0001085_cnn_inception100.csv', '0.00349891']
['02682', '02682_0006096_cnn_inception100.csv', '0.000784319']
['02625', '02625_0002777_cnn_inception100.csv', '0.00174119']
['02639', '02639_0003173_cnn_inception100.csv', '0.00457997']
['02997', '02997_0000399_cnn_inception100.csv', '0.00198268']
['02908', '02908_0011005_cnn_inception100.csv', '0.000283901']
['02938', '02938_0001683_cnn_inception100.csv', '0.0530958']
['02529', '02529_0022971_cnn_inception100.csv', '1.00403e-05']
['02160', '02160_0005102_cnn_inception100.csv', '0.00118657']
['02135', '02135_0007931_cnn_inception100.csv', '0.00266589']
['02281', '02281_0000305_cnn_inception100.csv', '0.00118032']
['02272', '02272_0008745_cnn_inception100.csv', '0.00322263']
['02349', '02349_0003766_cnn_inception100.csv', '0.000923215']
['03162', '03162_0013419_cnn_inception100.csv', '0.00166333']
['03115', '03115_0002852_cnn_inception100.csv', '0.00192704']
['03260', '03260_0004945_cnn_inception100.csv', '0.00312371']
['03676', '03676_0040508_cnn_inception100.csv', '0.000412141']
['03848', '03848_0002739_cnn_inception100.csv', '0.00169283']
['03883', '03883_0003001_cnn_inception100.csv', '0.0058737']
['03670', '03670_0005032_cnn_inception100.csv', '0.00233']
['03732', '03732_0004274_cnn_inception100.csv', '0.00162239']
['03927', '03927_0003101_cnn_inception100.csv', '0.0021968']
['03749', '03749_0006805_cnn_inception100.csv', '0.00124927']
['03771', '03771_0005531_cnn_inception100.csv', '0.00281709']
['04400', '04400_0000435_cnn_inception100.csv', '0.00173176']
['04194', '04194_0002952_cnn_inception100.csv', '0.00190902']
['04316', '04316_0005752_cnn_inception100.csv', '0.00151969']
['04155', '04155_0005920_cnn_inception100.csv', '0.00115656']
['04019', '04019_0003126_cnn_inception100.csv', '0.0384407']
['04016', '04016_0004839_cnn_inception100.csv', '0.00172847']
['04616', '04616_0001374_cnn_inception100.csv', '0.000180197']
['04794', '04794_0002458_cnn_inception100.csv', '6.83294e-05']
['04847', '04847_0004706_cnn_inception100.csv', '0.0016619']
['04676', '04676_0002811_cnn_inception100.csv', '0.018945']
['05111', '05111_0003957_cnn_inception100.csv', '0.00667205']
['05243', '05243_0005444_cnn_inception100.csv', '0.0400711']
['05207', '05207_0001518_cnn_inception100.csv', '0.00918578']
['05660', '05660_0003851_cnn_inception100.csv', '0.00836746']
['05843', '05843_0005177_cnn_inception100.csv', '0.000681387']
['05936', '05936_0001059_cnn_inception100.csv', '0.0190119']
['05720', '05720_0008439_cnn_inception100.csv', '0.00358364']
['06199', '06199_0004338_cnn_inception100.csv', '0.000432132']
['06284', '06284_0002598_cnn_inception100.csv', '0.00765714']
['06319', '06319_0002520_cnn_inception100.csv', '0.0448483']
['06273', '06273_0004536_cnn_inception100.csv', '0.0119361']
['06025', '06025_0003857_cnn_inception100.csv', '0.00990535']
['06957', '06957_0004321_cnn_inception100.csv', '0.000492361']
['06905', '06905_0005469_cnn_inception100.csv', '0.00080953']
['06898', '06898_0001402_cnn_inception100.csv', '2.35954e-05']
['06919', '06919_0004346_cnn_inception100.csv', '0.00386733']
['06737', '06737_0001400_cnn_inception100.csv', '0.000980864']
['06979', '06979_0003191_cnn_inception100.csv', '0.000242126']
['06925', '06925_0002285_cnn_inception100.csv', '0.00841976']
['07249', '07249_0001124_cnn_inception100.csv', '0.00479485']
['07046', '07046_0006064_cnn_inception100.csv', '0.00335433']
['07365', '07365_0001441_cnn_inception100.csv', '0.000922746']
