['00116', '00116_0003602_cnn_inception100.csv', '0.00447937']
['00237', '00237_0002615_cnn_inception100.csv', '0.000709384']
['00610', '00610_0002285_cnn_inception100.csv', '0.00254182']
['01385', '01385_0009838_cnn_inception100.csv', '0.00388984']
['01462', '01462_0001555_cnn_inception100.csv', '6.32062e-07']
['01275', '01275_0002098_cnn_inception100.csv', '0.000317321']
['01285', '01285_0002677_cnn_inception100.csv', '0.00245794']
['01721', '01721_0007458_cnn_inception100.csv', '0.00804814']
['01647', '01647_0007839_cnn_inception100.csv', '0.00175395']
['01591', '01591_0000618_cnn_inception100.csv', '0.012091']
['02993', '02993_0004306_cnn_inception100.csv', '0.00195958']
['02995', '02995_0037517_cnn_inception100.csv', '0.0023057']
['02691', '02691_0014662_cnn_inception100.csv', '0.000247377']
['02602', '02602_0001961_cnn_inception100.csv', '0.000963595']
['02360', '02360_0001345_cnn_inception100.csv', '0.000689468']
['02163', '02163_0000212_cnn_inception100.csv', '0.00068994']
['02029', '02029_0000921_cnn_inception100.csv', '0.00120823']
['03345', '03345_0005680_cnn_inception100.csv', '0.00123083']
['03147', '03147_0002605_cnn_inception100.csv', '0.000873002']
['03128', '03128_0043879_cnn_inception100.csv', '0.00126698']
['03563', '03563_0000941_cnn_inception100.csv', '0.0152614']
['03689', '03689_0008618_cnn_inception100.csv', '0.00280688']
['03518', '03518_0003437_cnn_inception100.csv', '0.00301799']
['04256', '04256_0003992_cnn_inception100.csv', '0.000881842']
['04423', '04423_0015807_cnn_inception100.csv', '0.0237797']
['04380', '04380_0000703_cnn_inception100.csv', '0.000732774']
['04282', '04282_0003119_cnn_inception100.csv', '0.000779596']
['04775', '04775_0005088_cnn_inception100.csv', '0.0178168']
['05098', '05098_0006893_cnn_inception100.csv', '0.00315297']
['05293', '05293_0002489_cnn_inception100.csv', '0.00709016']
['05040', '05040_0002370_cnn_inception100.csv', '0.00211749']
['05193', '05193_0000767_cnn_inception100.csv', '0.00124799']
['05149', '05149_0007106_cnn_inception100.csv', '0.00132959']
['05480', '05480_0038907_cnn_inception100.csv', '0.000309707']
['05762', '05762_0003238_cnn_inception100.csv', '4.53047e-07']
['05522', '05522_0003878_cnn_inception100.csv', '0.00221868']
['05848', '05848_0001576_cnn_inception100.csv', '0.00326119']
['06291', '06291_0011641_cnn_inception100.csv', '0.00377186']
['06114', '06114_0004645_cnn_inception100.csv', '0.00885699']
['06413', '06413_0077771_cnn_inception100.csv', '0.0234721']
['06676', '06676_0011337_cnn_inception100.csv', '0.0196075']
['06870', '06870_0000658_cnn_inception100.csv', '0.000262997']
['06662', '06662_0005526_cnn_inception100.csv', '0.00173066']
['06984', '06984_0001365_cnn_inception100.csv', '0.00567652']
['07089', '07089_0008387_cnn_inception100.csv', '0.00182669']
['07171', '07171_0009353_cnn_inception100.csv', '0.00334071']
