['00259', '00259_0003341_cnn_inception100.csv', '7.07888e-05']
['00406', '00406_0001974_cnn_inception100.csv', '0.000358671']
['00135', '00135_0001728_cnn_inception100.csv', '0.00280562']
['00193', '00193_0005958_cnn_inception100.csv', '0.00855508']
['00290', '00290_0002955_cnn_inception100.csv', '4.40502e-05']
['00137', '00137_0000967_cnn_inception100.csv', '0.00933004']
['00445', '00445_0010774_cnn_inception100.csv', '0.0292671']
['00587', '00587_0000088_cnn_inception100.csv', '0.00809764']
['00542', '00542_0004092_cnn_inception100.csv', '0.0036589']
['00998', '00998_0000912_cnn_inception100.csv', '0.00115406']
['00706', '00706_0002020_cnn_inception100.csv', '0.00174951']
['00900', '00900_0004932_cnn_inception100.csv', '0.00111893']
['00891', '00891_0000130_cnn_inception100.csv', '0.000631321']
['00928', '00928_0008211_cnn_inception100.csv', '0.000282861']
['00597', '00597_0007875_cnn_inception100.csv', '0.00369865']
['01172', '01172_0003386_cnn_inception100.csv', '0.00564254']
['01203', '01203_0004408_cnn_inception100.csv', '0.00251859']
['01204', '01204_0003701_cnn_inception100.csv', '0.0021801']
['01015', '01015_0003481_cnn_inception100.csv', '0.00222335']
['01388', '01388_0003549_cnn_inception100.csv', '0.00550299']
['01146', '01146_0004309_cnn_inception100.csv', '0.00211717']
['01278', '01278_0002773_cnn_inception100.csv', '0.000144502']
['01981', '01981_0002130_cnn_inception100.csv', '0.0017063']
['01911', '01911_0004393_cnn_inception100.csv', '0.000768854']
['01756', '01756_0008271_cnn_inception100.csv', '0.000723803']
['01758', '01758_0004229_cnn_inception100.csv', '0.00147481']
['02646', '02646_0001013_cnn_inception100.csv', '0.0072988']
['02624', '02624_0002623_cnn_inception100.csv', '0.0027608']
['02815', '02815_0007369_cnn_inception100.csv', '0.00138599']
['02639', '02639_0003173_cnn_inception100.csv', '0.000772426']
['02973', '02973_0001392_cnn_inception100.csv', '0.0022796']
['02547', '02547_0002593_cnn_inception100.csv', '0.00159562']
['02799', '02799_0003782_cnn_inception100.csv', '0.000994611']
['02829', '02829_0002165_cnn_inception100.csv', '0.000318846']
['02282', '02282_0000998_cnn_inception100.csv', '0.000425794']
['02270', '02270_0000602_cnn_inception100.csv', '0.00232872']
['02432', '02432_0000608_cnn_inception100.csv', '0.00285775']
['02374', '02374_0005046_cnn_inception100.csv', '0.00151745']
['02135', '02135_0007931_cnn_inception100.csv', '0.00240674']
['02052', '02052_0008261_cnn_inception100.csv', '0.00109953']
['03486', '03486_0001750_cnn_inception100.csv', '1.43141e-05']
['03080', '03080_0013189_cnn_inception100.csv', '0.000131848']
['03359', '03359_0003953_cnn_inception100.csv', '0.00187571']
['03133', '03133_0010736_cnn_inception100.csv', '0.00529176']
['03127', '03127_0003162_cnn_inception100.csv', '0.00087389']
['03096', '03096_0004648_cnn_inception100.csv', '4.75904e-05']
['03052', '03052_0000414_cnn_inception100.csv', '7.53844e-06']
['03525', '03525_0008726_cnn_inception100.csv', '8.91752e-05']
['03548', '03548_0003928_cnn_inception100.csv', '0.00146328']
['03691', '03691_0005328_cnn_inception100.csv', '0.00161458']
['03688', '03688_0005052_cnn_inception100.csv', '0.000881908']
['03748', '03748_0005254_cnn_inception100.csv', '0.000580071']
['04039', '04039_0006090_cnn_inception100.csv', '5.94856e-05']
['04181', '04181_0002159_cnn_inception100.csv', '0.00604358']
['04168', '04168_0002894_cnn_inception100.csv', '0.000207478']
['04333', '04333_0004852_cnn_inception100.csv', '0.000883176']
['04153', '04153_0003514_cnn_inception100.csv', '0.0290742']
['04410', '04410_0007302_cnn_inception100.csv', '0.004526']
['04892', '04892_0005954_cnn_inception100.csv', '0.00041023']
['04964', '04964_0002602_cnn_inception100.csv', '0.00632126']
['04789', '04789_0002172_cnn_inception100.csv', '0.00283892']
['04795', '04795_0001014_cnn_inception100.csv', '0.000440374']
['04613', '04613_0001815_cnn_inception100.csv', '0.00521387']
['05005', '05005_0001296_cnn_inception100.csv', '0.00185348']
['05087', '05087_0010497_cnn_inception100.csv', '0.00266013']
['05074', '05074_0004185_cnn_inception100.csv', '0.00133942']
['05277', '05277_0000535_cnn_inception100.csv', '0.00364031']
['05153', '05153_0015182_cnn_inception100.csv', '0.00223265']
['05190', '05190_0001457_cnn_inception100.csv', '0.00379047']
['05894', '05894_0000949_cnn_inception100.csv', '2.24837e-06']
['05875', '05875_0005586_cnn_inception100.csv', '0.00216818']
['05952', '05952_0004757_cnn_inception100.csv', '0.00139387']
['05664', '05664_0027988_cnn_inception100.csv', '0.00186224']
['05808', '05808_0004456_cnn_inception100.csv', '0.000391551']
['06304', '06304_0005965_cnn_inception100.csv', '0.00563268']
['06198', '06198_0001573_cnn_inception100.csv', '0.000330149']
['06246', '06246_0000631_cnn_inception100.csv', '0.0338415']
['06277', '06277_0005878_cnn_inception100.csv', '0.00411523']
['06447', '06447_0001334_cnn_inception100.csv', '0.00191413']
['06025', '06025_0003857_cnn_inception100.csv', '0.00247292']
['06437', '06437_0000033_cnn_inception100.csv', '8.74413e-06']
['06062', '06062_0002375_cnn_inception100.csv', '0.00728289']
['06008', '06008_0005620_cnn_inception100.csv', '0.00114577']
['06682', '06682_0002790_cnn_inception100.csv', '0.00324669']
['06878', '06878_0000445_cnn_inception100.csv', '0.00499899']
['06623', '06623_0001648_cnn_inception100.csv', '0.00376528']
['06628', '06628_0005249_cnn_inception100.csv', '0.000652582']
['06859', '06859_0007716_cnn_inception100.csv', '0.00190006']
['06632', '06632_0004310_cnn_inception100.csv', '0.0309619']
['06529', '06529_0006509_cnn_inception100.csv', '0.00904426']
['07061', '07061_0000047_cnn_inception100.csv', '0.0001322']
['07078', '07078_0003505_cnn_inception100.csv', '0.00159763']
['07174', '07174_0004514_cnn_inception100.csv', '0.00922624']
