['00371', '00371_0003834_cnn_inception100.csv', '8.02981e-05']
['00764', '00764_0001274_cnn_inception100.csv', '0.00299513']
['00997', '00997_0006079_cnn_inception100.csv', '5.86684e-05']
['01344', '01344_0000702_cnn_inception100.csv', '0.0383447']
['01146', '01146_0004309_cnn_inception100.csv', '0.00117774']
['01164', '01164_0001140_cnn_inception100.csv', '0.0102645']
['02548', '02548_0015423_cnn_inception100.csv', '0.00222565']
['02917', '02917_0002209_cnn_inception100.csv', '0.00451112']
['02208', '02208_0002205_cnn_inception100.csv', '0.00301844']
['02146', '02146_0010163_cnn_inception100.csv', '0.000757341']
['03114', '03114_0012002_cnn_inception100.csv', '0.000891466']
['03478', '03478_0004496_cnn_inception100.csv', '0.00169685']
['03711', '03711_0007699_cnn_inception100.csv', '0.00210163']
['03636', '03636_0002530_cnn_inception100.csv', '0.000234695']
['03999', '03999_0000103_cnn_inception100.csv', '0.00221973']
['03575', '03575_0027769_cnn_inception100.csv', '0.00359208']
['04129', '04129_0003284_cnn_inception100.csv', '0.00210215']
['04402', '04402_0003432_cnn_inception100.csv', '0.00425522']
['04283', '04283_0002313_cnn_inception100.csv', '0.00179789']
['04833', '04833_0000421_cnn_inception100.csv', '0.00223181']
['05461', '05461_0004163_cnn_inception100.csv', '0.00148825']
['05230', '05230_0001245_cnn_inception100.csv', '0.0108691']
['05045', '05045_0000996_cnn_inception100.csv', '0.00286419']
['05367', '05367_0000731_cnn_inception100.csv', '0.00285646']
['05944', '05944_0007725_cnn_inception100.csv', '0.00110067']
['05836', '05836_0005573_cnn_inception100.csv', '0.00124294']
['05932', '05932_0016506_cnn_inception100.csv', '0.00528099']
['06155', '06155_0000639_cnn_inception100.csv', '4.36e-06']
['06277', '06277_0005878_cnn_inception100.csv', '0.00352338']
['06116', '06116_0005913_cnn_inception100.csv', '0.00425761']
['06547', '06547_0004000_cnn_inception100.csv', '0.000184669']
['06688', '06688_0004688_cnn_inception100.csv', '0.000450837']
['06629', '06629_0023373_cnn_inception100.csv', '0.000131188']
['06661', '06661_0002414_cnn_inception100.csv', '0.00146502']
['07116', '07116_0003173_cnn_inception100.csv', '0.000639922']
