['00661', '00661_0007124_cnn_inception100.csv', '0.00121382']
['00640', '00640_0009789_cnn_inception100.csv', '0.000407914']
['01985', '01985_0001356_cnn_inception100.csv', '0.0222655']
['01614', '01614_0005861_cnn_inception100.csv', '0.00230948']
['01902', '01902_0001548_cnn_inception100.csv', '0.00261446']
['01539', '01539_0001997_cnn_inception100.csv', '0.000488616']
['02841', '02841_0000934_cnn_inception100.csv', '1.3924e-05']
['02606', '02606_0016449_cnn_inception100.csv', '9.28551e-05']
['02316', '02316_0004114_cnn_inception100.csv', '0.000547876']
['03018', '03018_0002357_cnn_inception100.csv', '0.00236379']
['03387', '03387_0005740_cnn_inception100.csv', '0.000125123']
['03122', '03122_0007309_cnn_inception100.csv', '0.0123712']
['03294', '03294_0008289_cnn_inception100.csv', '0.00299933']
['04494', '04494_0004679_cnn_inception100.csv', '0.000829947']
['04604', '04604_0000111_cnn_inception100.csv', '0.000174292']
['04800', '04800_0013069_cnn_inception100.csv', '0.00185577']
['05065', '05065_0001153_cnn_inception100.csv', '0.00132074']
['05233', '05233_0011960_cnn_inception100.csv', '0.001923']
['05467', '05467_0026594_cnn_inception100.csv', '0.000381067']
['05164', '05164_0000837_cnn_inception100.csv', '0.0035241']
['05995', '05995_0002962_cnn_inception100.csv', '0.003074']
['05536', '05536_0004427_cnn_inception100.csv', '0.00373651']
['06451', '06451_0001535_cnn_inception100.csv', '0.00142404']
['06463', '06463_0002422_cnn_inception100.csv', '0.00148823']
['06454', '06454_0007957_cnn_inception100.csv', '3.40634e-06']
['07284', '07284_0001569_cnn_inception100.csv', '0.00171484']
['07286', '07286_0000870_cnn_inception100.csv', '0.00282511']
['07220', '07220_0005828_cnn_inception100.csv', '1.2441e-07']
