['00234', '00234_0003817_cnn_inception100.csv', '3.47512e-05']
['00008', '00008_0005858_cnn_inception100.csv', '0.0011519']
['00023', '00023_0002211_cnn_inception100.csv', '0.00209513']
['00286', '00286_0005010_cnn_inception100.csv', '0.00733637']
['00304', '00304_0009156_cnn_inception100.csv', '0.0161866']
['00947', '00947_0009809_cnn_inception100.csv', '0.00124475']
['00955', '00955_0008302_cnn_inception100.csv', '0.00178841']
['00636', '00636_0002189_cnn_inception100.csv', '0.00278131']
['00609', '00609_0000072_cnn_inception100.csv', '0.000845447']
['00916', '00916_0000485_cnn_inception100.csv', '0.0088987']
['00968', '00968_0004645_cnn_inception100.csv', '0.0593855']
['00840', '00840_0003329_cnn_inception100.csv', '3.36544e-05']
['01340', '01340_0025072_cnn_inception100.csv', '0.00233826']
['01173', '01173_0008801_cnn_inception100.csv', '0.018064']
['01085', '01085_0003540_cnn_inception100.csv', '0.00421309']
['01434', '01434_0001176_cnn_inception100.csv', '0.00058074']
['01044', '01044_0011087_cnn_inception100.csv', '0.00150513']
['01303', '01303_0011140_cnn_inception100.csv', '0.00762931']
['01784', '01784_0003310_cnn_inception100.csv', '0.000606963']
['01672', '01672_0007534_cnn_inception100.csv', '0.00167675']
['01708', '01708_0005749_cnn_inception100.csv', '0.00166305']
['01726', '01726_0004629_cnn_inception100.csv', '0.00210059']
['01957', '01957_0001105_cnn_inception100.csv', '0.00429236']
['02795', '02795_0006991_cnn_inception100.csv', '0.00645585']
['02966', '02966_0001085_cnn_inception100.csv', '0.000775755']
['02577', '02577_0005186_cnn_inception100.csv', '2.16091e-05']
['02908', '02908_0011005_cnn_inception100.csv', '0.00093859']
['02529', '02529_0022971_cnn_inception100.csv', '4.00574e-05']
['02281', '02281_0000305_cnn_inception100.csv', '0.000489449']
['02272', '02272_0008745_cnn_inception100.csv', '0.000341152']
['02242', '02242_0003330_cnn_inception100.csv', '0.00798637']
['03274', '03274_0011597_cnn_inception100.csv', '0.00640568']
['03485', '03485_0002642_cnn_inception100.csv', '0.000740101']
['03848', '03848_0002739_cnn_inception100.csv', '0.0105324']
['03508', '03508_0002909_cnn_inception100.csv', '0.00171789']
['03927', '03927_0003101_cnn_inception100.csv', '0.00138282']
['03639', '03639_0006380_cnn_inception100.csv', '9.11358e-05']
['03836', '03836_0002481_cnn_inception100.csv', '0.000635812']
['03631', '03631_0004855_cnn_inception100.csv', '0.320058']
['03806', '03806_0000238_cnn_inception100.csv', '0.000928054']
['03914', '03914_0013015_cnn_inception100.csv', '0.0013213']
['04400', '04400_0000435_cnn_inception100.csv', '0.00372599']
['04098', '04098_0007045_cnn_inception100.csv', '0.00234625']
['04479', '04479_0004804_cnn_inception100.csv', '0.0177979']
['04317', '04317_0012167_cnn_inception100.csv', '3.30706e-06']
['04285', '04285_0005218_cnn_inception100.csv', '0.00165613']
['04720', '04720_0007655_cnn_inception100.csv', '0.00217028']
['04525', '04525_0001766_cnn_inception100.csv', '7.37819e-05']
['05059', '05059_0000906_cnn_inception100.csv', '0.00824102']
['05394', '05394_0008374_cnn_inception100.csv', '0.00127927']
['05844', '05844_0003772_cnn_inception100.csv', '0.00142207']
['05549', '05549_0002374_cnn_inception100.csv', '0.000324942']
['05883', '05883_0005055_cnn_inception100.csv', '0.00140664']
['06284', '06284_0002598_cnn_inception100.csv', '0.00167211']
['06404', '06404_0004030_cnn_inception100.csv', '0.000284623']
['06319', '06319_0002520_cnn_inception100.csv', '0.00804715']
['06307', '06307_0010250_cnn_inception100.csv', '0.000784284']
['06683', '06683_0000990_cnn_inception100.csv', '0.000642614']
['06602', '06602_0001711_cnn_inception100.csv', '0.000599617']
['06521', '06521_0001526_cnn_inception100.csv', '0.00504197']
['06516', '06516_0003181_cnn_inception100.csv', '0.00346823']
['07354', '07354_0003695_cnn_inception100.csv', '0.00363659']
['07090', '07090_0000776_cnn_inception100.csv', '0.00244726']
['07038', '07038_0000789_cnn_inception100.csv', '0.000833652']
['07292', '07292_0010216_cnn_inception100.csv', '1.77226e-05']
