['00377', '00377_0003723_cnn_inception100.csv', '1.4928e-05']
['00128', '00128_0024589_cnn_inception100.csv', '0.00154556']
['00353', '00353_0003863_cnn_inception100.csv', '0.00154162']
['00308', '00308_0002583_cnn_inception100.csv', '0.00227881']
['00079', '00079_0000477_cnn_inception100.csv', '0.00179086']
['00200', '00200_0000419_cnn_inception100.csv', '0.00286738']
['00199', '00199_0015555_cnn_inception100.csv', '3.46013e-06']
['00212', '00212_0005238_cnn_inception100.csv', '0.0441174']
['00087', '00087_0000093_cnn_inception100.csv', '0.00155215']
['00283', '00283_0010177_cnn_inception100.csv', '0.0096093']
['00416', '00416_0001383_cnn_inception100.csv', '0.00146282']
['00669', '00669_0008825_cnn_inception100.csv', '0.0143433']
['00912', '00912_0008768_cnn_inception100.csv', '0.000743434']
['00581', '00581_0002616_cnn_inception100.csv', '0.00324318']
['00915', '00915_0006169_cnn_inception100.csv', '0.634042']
['00984', '00984_0003070_cnn_inception100.csv', '0.00292816']
['00962', '00962_0007775_cnn_inception100.csv', '0.0124433']
['00954', '00954_0001471_cnn_inception100.csv', '0.00114408']
['00532', '00532_0003733_cnn_inception100.csv', '0.0018028']
['00952', '00952_0002066_cnn_inception100.csv', '0.000395975']
['00736', '00736_0000545_cnn_inception100.csv', '0.000243783']
['00600', '00600_0005544_cnn_inception100.csv', '0.00310423']
['00806', '00806_0006174_cnn_inception100.csv', '5.43016e-05']
['00837', '00837_0002926_cnn_inception100.csv', '0.00602643']
['00540', '00540_0000828_cnn_inception100.csv', '0.000796971']
['00549', '00549_0001034_cnn_inception100.csv', '0.00195271']
['00975', '00975_0003780_cnn_inception100.csv', '0.0545972']
['00679', '00679_0001094_cnn_inception100.csv', '0.00112816']
['00876', '00876_0003336_cnn_inception100.csv', '0.00148818']
['01379', '01379_0014593_cnn_inception100.csv', '0.0027142']
['01031', '01031_0007238_cnn_inception100.csv', '0.00264126']
['01479', '01479_0002243_cnn_inception100.csv', '0.0265215']
['01440', '01440_0000745_cnn_inception100.csv', '0.00257076']
['01229', '01229_0003607_cnn_inception100.csv', '0.000966384']
['01104', '01104_0002145_cnn_inception100.csv', '0.0046928']
['01178', '01178_0003901_cnn_inception100.csv', '0.000635578']
['01345', '01345_0018052_cnn_inception100.csv', '0.00184608']
['01419', '01419_0004936_cnn_inception100.csv', '0.00494926']
['01333', '01333_0000839_cnn_inception100.csv', '0.00259573']
['01369', '01369_0000379_cnn_inception100.csv', '0.0254681']
['01332', '01332_0004942_cnn_inception100.csv', '0.0127372']
['01545', '01545_0084176_cnn_inception100.csv', '0.00429694']
['01666', '01666_0001114_cnn_inception100.csv', '0.0221708']
['01644', '01644_0000825_cnn_inception100.csv', '0.000709423']
['01974', '01974_0006951_cnn_inception100.csv', '0.0054538']
['01607', '01607_0006752_cnn_inception100.csv', '0.00218409']
['01565', '01565_0005253_cnn_inception100.csv', '0.0449295']
['01951', '01951_0005645_cnn_inception100.csv', '0.00179956']
['01967', '01967_0005415_cnn_inception100.csv', '0.0123665']
['02759', '02759_0009295_cnn_inception100.csv', '0.798582']
['02903', '02903_0006978_cnn_inception100.csv', '0.00114783']
['02679', '02679_0000869_cnn_inception100.csv', '0.00183902']
['02921', '02921_0001913_cnn_inception100.csv', '0.00539367']
['02989', '02989_0005603_cnn_inception100.csv', '0.00348271']
['02535', '02535_0000417_cnn_inception100.csv', '0.00910878']
['02738', '02738_0004487_cnn_inception100.csv', '0.00286535']
['02629', '02629_0006191_cnn_inception100.csv', '0.0315374']
['02620', '02620_0001217_cnn_inception100.csv', '0.010088']
['02356', '02356_0009074_cnn_inception100.csv', '0.00210806']
['02089', '02089_0003749_cnn_inception100.csv', '0.000789006']
['02005', '02005_0000681_cnn_inception100.csv', '0.00345912']
['02375', '02375_0020005_cnn_inception100.csv', '9.61845e-05']
['02319', '02319_0003884_cnn_inception100.csv', '0.0105543']
['02337', '02337_0004786_cnn_inception100.csv', '0.000491096']
['02079', '02079_0005701_cnn_inception100.csv', '0.00159518']
['02175', '02175_0002634_cnn_inception100.csv', '0.00208769']
['03019', '03019_0000001_cnn_inception100.csv', '0.000980755']
['03238', '03238_0004471_cnn_inception100.csv', '0.00056888']
['03078', '03078_0008451_cnn_inception100.csv', '0.00163424']
['03684', '03684_0000521_cnn_inception100.csv', '0.00047555']
['03536', '03536_0013926_cnn_inception100.csv', '0.000568712']
['03716', '03716_0001100_cnn_inception100.csv', '0.027668']
['03696', '03696_0004675_cnn_inception100.csv', '0.0182862']
['03776', '03776_0002553_cnn_inception100.csv', '0.00128194']
['03519', '03519_0001961_cnn_inception100.csv', '0.00439595']
