['00491', '00491_0004314_cnn_inception100.csv', '1.56277e-05']
['00120', '00120_0003993_cnn_inception100.csv', '0.00239154']
['00391', '00391_0060740_cnn_inception100.csv', '0.0025151']
['00095', '00095_0016518_cnn_inception100.csv', '0.00918614']
['00473', '00473_0002229_cnn_inception100.csv', '0.00584312']
['01022', '01022_0000637_cnn_inception100.csv', '0.00148226']
['01279', '01279_0003316_cnn_inception100.csv', '0.00177152']
['02921', '02921_0001913_cnn_inception100.csv', '0.0048282']
['02378', '02378_0002792_cnn_inception100.csv', '0.00143434']
['03374', '03374_0005404_cnn_inception100.csv', '0.0391167']
['04005', '04005_0010221_cnn_inception100.csv', '0.00215662']
['04856', '04856_0004698_cnn_inception100.csv', '0.00280659']
['05979', '05979_0006538_cnn_inception100.csv', '0.000883708']
['05939', '05939_0001389_cnn_inception100.csv', '0.00106288']
['05839', '05839_0009714_cnn_inception100.csv', '0.000477216']
['05840', '05840_0009058_cnn_inception100.csv', '0.00111338']
['05932', '05932_0016506_cnn_inception100.csv', '0.00178928']
['05599', '05599_0001784_cnn_inception100.csv', '2.54675e-05']
['06457', '06457_0003452_cnn_inception100.csv', '0.000104893']
['06812', '06812_0001272_cnn_inception100.csv', '0.00230223']
['06847', '06847_0030182_cnn_inception100.csv', '0.0135041']
['06977', '06977_0004830_cnn_inception100.csv', '0.00492264']
['07368', '07368_0002605_cnn_inception100.csv', '0.00263793']
