['00250', '00250_0003803_cnn_inception100.csv', '1.37315e-05']
['00037', '00037_0000088_cnn_inception100.csv', '0.00194383']
['00090', '00090_0001959_cnn_inception100.csv', '0.00101469']
['00118', '00118_0006078_cnn_inception100.csv', '0.00610527']
['00102', '00102_0001202_cnn_inception100.csv', '0.00588382']
['00424', '00424_0008398_cnn_inception100.csv', '0.00159047']
['00080', '00080_0003591_cnn_inception100.csv', '2.80154e-05']
['00983', '00983_0004973_cnn_inception100.csv', '0.00315603']
['00675', '00675_0002559_cnn_inception100.csv', '0.00625861']
['00788', '00788_0004235_cnn_inception100.csv', '0.00227881']
['00758', '00758_0003539_cnn_inception100.csv', '0.0024536']
['01141', '01141_0002168_cnn_inception100.csv', '0.000692915']
['01206', '01206_0005138_cnn_inception100.csv', '0.00113109']
['01970', '01970_0001452_cnn_inception100.csv', '0.000397043']
['01820', '01820_0008981_cnn_inception100.csv', '0.00204535']
['02608', '02608_0000925_cnn_inception100.csv', '0.00097804']
['02831', '02831_0000588_cnn_inception100.csv', '0.000268047']
['02952', '02952_0002865_cnn_inception100.csv', '0.00341317']
['02528', '02528_0000592_cnn_inception100.csv', '0.000474168']
['02349', '02349_0003766_cnn_inception100.csv', '0.000578292']
['02371', '02371_0007296_cnn_inception100.csv', '0.00420189']
['02312', '02312_0006551_cnn_inception100.csv', '0.000237773']
['03227', '03227_0009846_cnn_inception100.csv', '0.000391986']
['03811', '03811_0001061_cnn_inception100.csv', '0.00548135']
['04470', '04470_0002685_cnn_inception100.csv', '0.0141909']
['04131', '04131_0011307_cnn_inception100.csv', '0.00582164']
['04019', '04019_0003126_cnn_inception100.csv', '0.00169089']
['04701', '04701_0013322_cnn_inception100.csv', '0.000608063']
['04642', '04642_0004485_cnn_inception100.csv', '2.80662e-05']
['05306', '05306_0000825_cnn_inception100.csv', '0.00360909']
['05516', '05516_0005547_cnn_inception100.csv', '0.00282504']
['05529', '05529_0002329_cnn_inception100.csv', '1.09478e-06']
['05843', '05843_0005177_cnn_inception100.csv', '0.00436578']
['05930', '05930_0006278_cnn_inception100.csv', '0.00139753']
['05879', '05879_0005292_cnn_inception100.csv', '0.00322285']
['06279', '06279_0004007_cnn_inception100.csv', '4.60908e-05']
['06044', '06044_0004706_cnn_inception100.csv', '0.00187832']
['06269', '06269_0002073_cnn_inception100.csv', '0.0045638']
['06831', '06831_0007057_cnn_inception100.csv', '0.00271718']
['06953', '06953_0005659_cnn_inception100.csv', '0.00172271']
['06925', '06925_0002285_cnn_inception100.csv', '0.0137448']
['07044', '07044_0002383_cnn_inception100.csv', '0.00296962']
['07249', '07249_0001124_cnn_inception100.csv', '0.00635329']
['07278', '07278_0002856_cnn_inception100.csv', '0.00216152']
['07303', '07303_0004809_cnn_inception100.csv', '0.00171672']
['07046', '07046_0006064_cnn_inception100.csv', '0.000115914']
