['00377', '00377_0003723_cnn_inception100.csv', '7.49632e-05']
['00457', '00457_0003601_cnn_inception100.csv', '0.00111742']
['00480', '00480_0025337_cnn_inception100.csv', '0.000696966']
['00962', '00962_0007775_cnn_inception100.csv', '0.00207364']
['00891', '00891_0000130_cnn_inception100.csv', '0.00119115']
['00744', '00744_0001965_cnn_inception100.csv', '0.000718858']
['01031', '01031_0007238_cnn_inception100.csv', '0.00473052']
['01098', '01098_0003261_cnn_inception100.csv', '0.000344259']
['01873', '01873_0003651_cnn_inception100.csv', '0.000856157']
['01643', '01643_0003262_cnn_inception100.csv', '0.000935198']
['01564', '01564_0006246_cnn_inception100.csv', '0.000934051']
['02923', '02923_0010078_cnn_inception100.csv', '0.000779776']
['03393', '03393_0006290_cnn_inception100.csv', '0.00755095']
['03126', '03126_0002615_cnn_inception100.csv', '0.000675529']
['03407', '03407_0000990_cnn_inception100.csv', '0.00357008']
['03684', '03684_0000521_cnn_inception100.csv', '0.000302015']
['03902', '03902_0004511_cnn_inception100.csv', '0.00118398']
['03610', '03610_0007735_cnn_inception100.csv', '0.000278649']
['03675', '03675_0003834_cnn_inception100.csv', '0.00255671']
['03694', '03694_0008139_cnn_inception100.csv', '0.00684683']
['04292', '04292_0000558_cnn_inception100.csv', '8.10825e-07']
['04403', '04403_0004855_cnn_inception100.csv', '0.00635221']
['04727', '04727_0003281_cnn_inception100.csv', '0.000517782']
['04879', '04879_0001069_cnn_inception100.csv', '0.000979359']
['05161', '05161_0027769_cnn_inception100.csv', '0.00143363']
['05970', '05970_0001935_cnn_inception100.csv', '0.00080526']
['05502', '05502_0006893_cnn_inception100.csv', '0.000818338']
['07115', '07115_0003460_cnn_inception100.csv', '0.000931358']
['07231', '07231_0002932_cnn_inception100.csv', '0.00761305']
