['00464', '00464_0011077_cnn_inception100.csv', '0.00160569']
['00498', '00498_0008613_cnn_inception100.csv', '0.00298073']
['00251', '00251_0001267_cnn_inception100.csv', '0.00649046']
['00436', '00436_0006181_cnn_inception100.csv', '0.00363163']
['00409', '00409_0003209_cnn_inception100.csv', '0.0149197']
['00384', '00384_0001524_cnn_inception100.csv', '0.00179715']
['00145', '00145_0003939_cnn_inception100.csv', '0.00226193']
['00354', '00354_0017461_cnn_inception100.csv', '0.00448849']
['00362', '00362_0004606_cnn_inception100.csv', '0.00961545']
['00084', '00084_0004472_cnn_inception100.csv', '0.00228593']
['00083', '00083_0004549_cnn_inception100.csv', '0.00126052']
['00422', '00422_0014676_cnn_inception100.csv', '0.0143132']
['00423', '00423_0006718_cnn_inception100.csv', '0.00109462']
['00479', '00479_0006964_cnn_inception100.csv', '0.0015193']
['00014', '00014_0006149_cnn_inception100.csv', '0.000197528']
['00221', '00221_0005291_cnn_inception100.csv', '0.00266286']
['00004', '00004_0002990_cnn_inception100.csv', '0.0152016']
['00326', '00326_0004110_cnn_inception100.csv', '0.00151744']
['00165', '00165_0007731_cnn_inception100.csv', '0.00587924']
['00162', '00162_0003118_cnn_inception100.csv', '0.0035003']
['00305', '00305_0000360_cnn_inception100.csv', '0.00873397']
['00358', '00358_0010971_cnn_inception100.csv', '0.0169379']
['00018', '00018_0003330_cnn_inception100.csv', '0.00615035']
['00212', '00212_0005238_cnn_inception100.csv', '0.0105106']
['00020', '00020_0000440_cnn_inception100.csv', '0.00351773']
['00279', '00279_0001198_cnn_inception100.csv', '0.00764536']
['00421', '00421_0003478_cnn_inception100.csv', '0.0013184']
['00832', '00832_0005414_cnn_inception100.csv', '0.00013452']
['00656', '00656_0000260_cnn_inception100.csv', '0.000343239']
['00924', '00924_0000281_cnn_inception100.csv', '0.0017657']
['00778', '00778_0003570_cnn_inception100.csv', '0.00794562']
['00979', '00979_0006745_cnn_inception100.csv', '0.00358575']
['00984', '00984_0003070_cnn_inception100.csv', '0.0559941']
['00783', '00783_0002244_cnn_inception100.csv', '0.000949398']
['00567', '00567_0003346_cnn_inception100.csv', '0.000338252']
['00952', '00952_0002066_cnn_inception100.csv', '0.000189392']
['00791', '00791_0006083_cnn_inception100.csv', '0.00575828']
['00939', '00939_0010833_cnn_inception100.csv', '0.00166227']
['00798', '00798_0002576_cnn_inception100.csv', '0.000231457']
['00887', '00887_0001360_cnn_inception100.csv', '0.00137313']
['00880', '00880_0004505_cnn_inception100.csv', '0.00314025']
['00898', '00898_0000739_cnn_inception100.csv', '0.0246519']
['00836', '00836_0000607_cnn_inception100.csv', '0.00020997']
['00855', '00855_0002077_cnn_inception100.csv', '0.00401524']
['00974', '00974_0001092_cnn_inception100.csv', '0.00813171']
['00786', '00786_0002801_cnn_inception100.csv', '0.00212025']
['00571', '00571_0022306_cnn_inception100.csv', '0.00241054']
['00744', '00744_0001965_cnn_inception100.csv', '0.00106995']
['00986', '00986_0001587_cnn_inception100.csv', '0.00151952']
['00972', '00972_0008589_cnn_inception100.csv', '0.00132594']
['00570', '00570_0003625_cnn_inception100.csv', '0.0103845']
['00769', '00769_0001174_cnn_inception100.csv', '0.00635639']
['00758', '00758_0003539_cnn_inception100.csv', '0.00340854']
['00961', '00961_0004583_cnn_inception100.csv', '0.00691461']
['00591', '00591_0001899_cnn_inception100.csv', '0.181101']
['00671', '00671_0008541_cnn_inception100.csv', '0.00503867']
['00823', '00823_0017610_cnn_inception100.csv', '0.00838308']
['00884', '00884_0001564_cnn_inception100.csv', '0.0325137']
['00841', '00841_0011030_cnn_inception100.csv', '0.000716159']
['00615', '00615_0006560_cnn_inception100.csv', '0.00175567']
['01121', '01121_0003799_cnn_inception100.csv', '0.00345034']
['01174', '01174_0002277_cnn_inception100.csv', '0.00240783']
['01431', '01431_0004310_cnn_inception100.csv', '0.00569206']
['01036', '01036_0004074_cnn_inception100.csv', '0.0101047']
['01235', '01235_0004693_cnn_inception100.csv', '0.0018003']
['01098', '01098_0003261_cnn_inception100.csv', '0.000638231']
['01479', '01479_0002243_cnn_inception100.csv', '0.00183012']
['01226', '01226_0002943_cnn_inception100.csv', '0.0257518']
['01289', '01289_0006682_cnn_inception100.csv', '4.46027e-06']
['01041', '01041_0001255_cnn_inception100.csv', '0.00342549']
['01280', '01280_0017374_cnn_inception100.csv', '0.0103017']
['01365', '01365_0000110_cnn_inception100.csv', '0.13015']
['01184', '01184_0008170_cnn_inception100.csv', '0.0107242']
['01327', '01327_0003063_cnn_inception100.csv', '0.00123099']
['01067', '01067_0020260_cnn_inception100.csv', '0.000268888']
['01290', '01290_0028137_cnn_inception100.csv', '0.0153955']
['01457', '01457_0008342_cnn_inception100.csv', '0.0381974']
['01061', '01061_0000670_cnn_inception100.csv', '0.00295509']
['01494', '01494_0000001_cnn_inception100.csv', '0.00102609']
['01271', '01271_0002648_cnn_inception100.csv', '0.0367247']
['01270', '01270_0007748_cnn_inception100.csv', '0.000448189']
['01162', '01162_0003591_cnn_inception100.csv', '0.000175014']
['01914', '01914_0005629_cnn_inception100.csv', '0.000480866']
['01982', '01982_0003921_cnn_inception100.csv', '4.22885e-05']
['01712', '01712_0002245_cnn_inception100.csv', '0.00907216']
['01893', '01893_0005876_cnn_inception100.csv', '0.00121799']
['01635', '01635_0004229_cnn_inception100.csv', '0.00459852']
['01895', '01895_0011752_cnn_inception100.csv', '0.000630477']
['01680', '01680_0001028_cnn_inception100.csv', '0.0017208']
['01873', '01873_0003651_cnn_inception100.csv', '0.0114426']
['01709', '01709_0007562_cnn_inception100.csv', '0.00126197']
['01937', '01937_0000008_cnn_inception100.csv', '0.00160193']
['01753', '01753_0001321_cnn_inception100.csv', '0.00192685']
['01592', '01592_0007092_cnn_inception100.csv', '0.000934997']
['01558', '01558_0007093_cnn_inception100.csv', '0.000892862']
['01764', '01764_0002285_cnn_inception100.csv', '0.00298245']
['01515', '01515_0001372_cnn_inception100.csv', '0.000706023']
['01986', '01986_0005498_cnn_inception100.csv', '0.000945631']
['01921', '01921_0003786_cnn_inception100.csv', '0.00340169']
['01926', '01926_0001111_cnn_inception100.csv', '0.00683784']
['01541', '01541_0006540_cnn_inception100.csv', '0.00669212']
['01522', '01522_0007287_cnn_inception100.csv', '0.000640079']
['01637', '01637_0001347_cnn_inception100.csv', '0.0117404']
['01608', '01608_0010665_cnn_inception100.csv', '0.000702549']
['01831', '01831_0009058_cnn_inception100.csv', '0.272688']
['01838', '01838_0012363_cnn_inception100.csv', '0.000863391']
['01683', '01683_0000581_cnn_inception100.csv', '0.00743111']
['01825', '01825_0003233_cnn_inception100.csv', '0.00051041']
['01598', '01598_0015344_cnn_inception100.csv', '0.0369602']
['01956', '01956_0000677_cnn_inception100.csv', '0.000588252']
['01564', '01564_0006246_cnn_inception100.csv', '0.000191925']
['01793', '01793_0006807_cnn_inception100.csv', '0.00110712']
['02960', '02960_0003168_cnn_inception100.csv', '0.00353439']
['02822', '02822_0005139_cnn_inception100.csv', '0.000604472']
['02679', '02679_0000869_cnn_inception100.csv', '0.0111992']
['02615', '02615_0000977_cnn_inception100.csv', '0.000534343']
['02665', '02665_0000004_cnn_inception100.csv', '0.00786744']
['02854', '02854_0001345_cnn_inception100.csv', '0.0143163']
['02865', '02865_0006265_cnn_inception100.csv', '0.0016093']
['02944', '02944_0004048_cnn_inception100.csv', '0.00273145']
['02523', '02523_0007898_cnn_inception100.csv', '0.00244865']
['02788', '02788_0002270_cnn_inception100.csv', '0.000929378']
['02700', '02700_0000599_cnn_inception100.csv', '0.00734308']
['02999', '02999_0002474_cnn_inception100.csv', '0.0175984']
['02964', '02964_0001602_cnn_inception100.csv', '0.0157043']
['02708', '02708_0001666_cnn_inception100.csv', '0.0100351']
['02706', '02706_0010941_cnn_inception100.csv', '0.0014075']
['02954', '02954_0000054_cnn_inception100.csv', '0.00425195']
['02569', '02569_0004559_cnn_inception100.csv', '0.000697865']
['02643', '02643_0001824_cnn_inception100.csv', '0.00599261']
['02681', '02681_0003047_cnn_inception100.csv', '5.82636e-05']
['02650', '02650_0003109_cnn_inception100.csv', '0.0218323']
['02695', '02695_0000576_cnn_inception100.csv', '0.000652061']
['02573', '02573_0002445_cnn_inception100.csv', '0.00660498']
['02971', '02971_0003545_cnn_inception100.csv', '0.0689723']
['02970', '02970_0008290_cnn_inception100.csv', '0.00240477']
['02109', '02109_0003646_cnn_inception100.csv', '0.0164842']
['02136', '02136_0008706_cnn_inception100.csv', '0.000134376']
['02028', '02028_0004591_cnn_inception100.csv', '0.194016']
['02278', '02278_0001536_cnn_inception100.csv', '0.00390641']
['02488', '02488_0003130_cnn_inception100.csv', '0.0123339']
['02263', '02263_0000286_cnn_inception100.csv', '0.00217508']
['02200', '02200_0007206_cnn_inception100.csv', '0.00121873']
['02185', '02185_0000276_cnn_inception100.csv', '0.00956566']
['02386', '02386_0002720_cnn_inception100.csv', '0.00344878']
['02375', '02375_0020005_cnn_inception100.csv', '0.0105494']
['02352', '02352_0009652_cnn_inception100.csv', '0.148828']
['02423', '02423_0002782_cnn_inception100.csv', '0.00410899']
['02244', '02244_0005780_cnn_inception100.csv', '0.0125349']
['02415', '02415_0011761_cnn_inception100.csv', '0.00228742']
['02205', '02205_0002436_cnn_inception100.csv', '0.00499919']
['02053', '02053_0004047_cnn_inception100.csv', '0.00329477']
['02257', '02257_0011061_cnn_inception100.csv', '0.00578942']
['02384', '02384_0001514_cnn_inception100.csv', '0.00597054']
['03010', '03010_0005259_cnn_inception100.csv', '0.000491678']
['03282', '03282_0003735_cnn_inception100.csv', '0.0206944']
['03429', '03429_0000785_cnn_inception100.csv', '4.04889e-05']
['03332', '03332_0000844_cnn_inception100.csv', '0.022012']
['03191', '03191_0017078_cnn_inception100.csv', '0.00019181']
['03359', '03359_0003953_cnn_inception100.csv', '0.0385577']
['03318', '03318_0004721_cnn_inception100.csv', '0.193357']
['03381', '03381_0006800_cnn_inception100.csv', '0.00178475']
['03265', '03265_0002386_cnn_inception100.csv', '0.000907762']
['03061', '03061_0003958_cnn_inception100.csv', '0.00140029']
['03207', '03207_0001000_cnn_inception100.csv', '0.00487529']
['03467', '03467_0001981_cnn_inception100.csv', '0.00293034']
['03069', '03069_0004336_cnn_inception100.csv', '0.00225196']
['03048', '03048_0003381_cnn_inception100.csv', '0.00850744']
['03287', '03287_0005696_cnn_inception100.csv', '0.000128812']
['03280', '03280_0004524_cnn_inception100.csv', '0.00109379']
['03023', '03023_0005694_cnn_inception100.csv', '0.00340021']
['03217', '03217_0010106_cnn_inception100.csv', '0.00398689']
['03134', '03134_0002445_cnn_inception100.csv', '0.0281978']
