['00491', '00491_0004314_cnn_inception100.csv', '9.0855e-06']
['00370', '00370_0001229_cnn_inception100.csv', '0.00176545']
['00179', '00179_0003039_cnn_inception100.csv', '0.00247666']
['00489', '00489_0005381_cnn_inception100.csv', '0.00210338']
['00633', '00633_0000076_cnn_inception100.csv', '0.000716976']
['00873', '00873_0001326_cnn_inception100.csv', '0.00109183']
['00540', '00540_0000828_cnn_inception100.csv', '0.000487195']
['00704', '00704_0008173_cnn_inception100.csv', '0.00112392']
['00812', '00812_0004846_cnn_inception100.csv', '2.88991e-05']
['01269', '01269_0004424_cnn_inception100.csv', '0.00192977']
['01268', '01268_0014595_cnn_inception100.csv', '0.000490298']
['01487', '01487_0002230_cnn_inception100.csv', '0.000662477']
['01681', '01681_0038684_cnn_inception100.csv', '0.000470479']
['01907', '01907_0007312_cnn_inception100.csv', '0.0147084']
['01540', '01540_0006666_cnn_inception100.csv', '0.0230009']
['02720', '02720_0005878_cnn_inception100.csv', '0.00110715']
['02737', '02737_0009366_cnn_inception100.csv', '0.0239743']
['02778', '02778_0000936_cnn_inception100.csv', '0.0130946']
['02131', '02131_0001908_cnn_inception100.csv', '0.00081766']
['02411', '02411_0001411_cnn_inception100.csv', '0.00547854']
['03444', '03444_0003437_cnn_inception100.csv', '0.0030816']
['03057', '03057_0007128_cnn_inception100.csv', '0.00946694']
['03446', '03446_0003926_cnn_inception100.csv', '0.00295346']
['03158', '03158_0002067_cnn_inception100.csv', '0.000752682']
['03352', '03352_0009528_cnn_inception100.csv', '0.000586664']
['03348', '03348_0044546_cnn_inception100.csv', '0.00148007']
['03377', '03377_0002918_cnn_inception100.csv', '0.00150924']
['03431', '03431_0006228_cnn_inception100.csv', '0.00688018']
['03794', '03794_0022252_cnn_inception100.csv', '0.00184158']
['03508', '03508_0002909_cnn_inception100.csv', '0.00115128']
['03554', '03554_0003980_cnn_inception100.csv', '0.00471971']
['03926', '03926_0001158_cnn_inception100.csv', '0.0043174']
['03680', '03680_0044842_cnn_inception100.csv', '0.0327103']
['03782', '03782_0012870_cnn_inception100.csv', '0.00106403']
['03985', '03985_0005642_cnn_inception100.csv', '0.00149541']
['04347', '04347_0014026_cnn_inception100.csv', '0.00129461']
['04273', '04273_0001012_cnn_inception100.csv', '0.00189774']
['04659', '04659_0008033_cnn_inception100.csv', '0.0023731']
['04693', '04693_0002529_cnn_inception100.csv', '0.0010342']
['04633', '04633_0001472_cnn_inception100.csv', '0.00823672']
['04731', '04731_0000200_cnn_inception100.csv', '0.000983232']
['05298', '05298_0002095_cnn_inception100.csv', '0.000144804']
['05979', '05979_0006538_cnn_inception100.csv', '0.00104961']
['05531', '05531_0004753_cnn_inception100.csv', '0.000624904']
['06670', '06670_0007528_cnn_inception100.csv', '0.000268735']
['06918', '06918_0017984_cnn_inception100.csv', '5.12671e-05']
['06910', '06910_0000104_cnn_inception100.csv', '0.000279183']
['06535', '06535_0002581_cnn_inception100.csv', '0.000585515']
['06746', '06746_0007353_cnn_inception100.csv', '0.00140357']
['07213', '07213_0019453_cnn_inception100.csv', '0.00124502']
['07084', '07084_0002020_cnn_inception100.csv', '0.00132929']
['07161', '07161_0000247_cnn_inception100.csv', '0.00122945']
