['00269', '00269_0002099_cnn_inception100.csv', '1.96586e-06']
['00193', '00193_0005958_cnn_inception100.csv', '0.00726482']
['00981', '00981_0002392_cnn_inception100.csv', '0.00357603']
['01390', '01390_0009704_cnn_inception100.csv', '0.000789758']
['01388', '01388_0003549_cnn_inception100.csv', '0.00375943']
['01146', '01146_0004309_cnn_inception100.csv', '0.00236863']
['01911', '01911_0004393_cnn_inception100.csv', '0.0129209']
['01756', '01756_0008271_cnn_inception100.csv', '0.000354669']
['02624', '02624_0002623_cnn_inception100.csv', '0.000621213']
['02547', '02547_0002593_cnn_inception100.csv', '0.00940446']
['02829', '02829_0002165_cnn_inception100.csv', '0.00243696']
['02270', '02270_0000602_cnn_inception100.csv', '0.00431724']
['03393', '03393_0006290_cnn_inception100.csv', '0.00233897']
['03096', '03096_0004648_cnn_inception100.csv', '0.000173862']
['04181', '04181_0002159_cnn_inception100.csv', '0.0121562']
['04597', '04597_0003740_cnn_inception100.csv', '0.00190418']
['04685', '04685_0004358_cnn_inception100.csv', '0.0014299']
['05005', '05005_0001296_cnn_inception100.csv', '0.00167924']
['05894', '05894_0000949_cnn_inception100.csv', '1.58594e-05']
['05875', '05875_0005586_cnn_inception100.csv', '0.00252753']
['05962', '05962_0003863_cnn_inception100.csv', '0.00135473']
['05952', '05952_0004757_cnn_inception100.csv', '0.02547']
['05808', '05808_0004456_cnn_inception100.csv', '0.00130277']
['06246', '06246_0000631_cnn_inception100.csv', '0.00224608']
['06878', '06878_0000445_cnn_inception100.csv', '0.00465276']
['06623', '06623_0001648_cnn_inception100.csv', '0.0112994']
['07174', '07174_0004514_cnn_inception100.csv', '0.000202722']
