['00065', '00065_0005799_cnn_inception100.csv', '1.24684e-06']
['00001', '00001_0001302_cnn_inception100.csv', '5.76217e-06']
['00334', '00334_0004825_cnn_inception100.csv', '4.37324e-07']
['00428', '00428_0005964_cnn_inception100.csv', '1.15399e-05']
['00554', '00554_0003112_cnn_inception100.csv', '0.000624594']
['01294', '01294_0003101_cnn_inception100.csv', '0.00476585']
['01159', '01159_0002523_cnn_inception100.csv', '0.00885023']
['01715', '01715_0005671_cnn_inception100.csv', '0.000788057']
['01639', '01639_0009790_cnn_inception100.csv', '2.49017e-07']
['01554', '01554_0000394_cnn_inception100.csv', '1.53101e-08']
['02876', '02876_0000707_cnn_inception100.csv', '1.92531e-07']
['02841', '02841_0000934_cnn_inception100.csv', '0.000258973']
['02606', '02606_0016449_cnn_inception100.csv', '0.00024356']
['02988', '02988_0007963_cnn_inception100.csv', '0.000409401']
['02772', '02772_0006140_cnn_inception100.csv', '1.14488e-05']
['02730', '02730_0004914_cnn_inception100.csv', '1.70452e-05']
['02866', '02866_0005799_cnn_inception100.csv', '1.49218e-06']
['02712', '02712_0001041_cnn_inception100.csv', '3.9366e-08']
['02359', '02359_0008508_cnn_inception100.csv', '1.73303e-09']
['02420', '02420_0009129_cnn_inception100.csv', '7.60738e-05']
['02421', '02421_0013194_cnn_inception100.csv', '0.00226774']
['02287', '02287_0000118_cnn_inception100.csv', '0.00180431']
['03122', '03122_0007309_cnn_inception100.csv', '0.00373682']
['03031', '03031_0005341_cnn_inception100.csv', '6.85304e-09']
['03052', '03052_0000414_cnn_inception100.csv', '1.48829e-05']
['03699', '03699_0001830_cnn_inception100.csv', '0.00231902']
['03620', '03620_0000581_cnn_inception100.csv', '0.00136078']
['03799', '03799_0005028_cnn_inception100.csv', '2.03329e-07']
['03892', '03892_0001059_cnn_inception100.csv', '0.00137539']
['03603', '03603_0009100_cnn_inception100.csv', '0.00263558']
['04251', '04251_0010147_cnn_inception100.csv', '3.76764e-06']
['04384', '04384_0008953_cnn_inception100.csv', '0.00163258']
['04364', '04364_0004133_cnn_inception100.csv', '4.75065e-05']
['04429', '04429_0002638_cnn_inception100.csv', '0.0103566']
['04604', '04604_0000111_cnn_inception100.csv', '9.6143e-06']
['05439', '05439_0006182_cnn_inception100.csv', '0.00106309']
['05467', '05467_0026594_cnn_inception100.csv', '0.00220326']
['05752', '05752_0008371_cnn_inception100.csv', '4.54554e-05']
['05569', '05569_0004228_cnn_inception100.csv', '0.00208945']
['05772', '05772_0024069_cnn_inception100.csv', '0.000311888']
['05917', '05917_0004888_cnn_inception100.csv', '6.96621e-07']
['05864', '05864_0000015_cnn_inception100.csv', '0.00174131']
['05995', '05995_0002962_cnn_inception100.csv', '0.00412129']
['05536', '05536_0004427_cnn_inception100.csv', '0.00077388']
['06222', '06222_0034188_cnn_inception100.csv', '0.00134227']
['06553', '06553_0006980_cnn_inception100.csv', '0.00162016']
['06958', '06958_0001821_cnn_inception100.csv', '0.00186764']
['06728', '06728_0002362_cnn_inception100.csv', '0.00137727']
['06548', '06548_0016036_cnn_inception100.csv', '0.000368314']
['07072', '07072_0004570_cnn_inception100.csv', '4.54233e-06']
['07286', '07286_0000870_cnn_inception100.csv', '0.0330621']
['07220', '07220_0005828_cnn_inception100.csv', '4.41548e-05']
