['00259', '00259_0003341_cnn_inception100.csv', '4.77664e-05']
['00091', '00091_0002631_cnn_inception100.csv', '0.000139823']
['00097', '00097_0047812_cnn_inception100.csv', '0.00135117']
['00055', '00055_0005054_cnn_inception100.csv', '0.0022389']
['00362', '00362_0004606_cnn_inception100.csv', '0.00101275']
['00301', '00301_0002224_cnn_inception100.csv', '0.0258996']
['00083', '00083_0004549_cnn_inception100.csv', '0.000432258']
['00425', '00425_0021750_cnn_inception100.csv', '0.00513447']
['00243', '00243_0004022_cnn_inception100.csv', '0.000783966']
['00068', '00068_0000489_cnn_inception100.csv', '9.70143e-06']
['00434', '00434_0005946_cnn_inception100.csv', '0.0367085']
['00469', '00469_0004935_cnn_inception100.csv', '0.000968003']
['00344', '00344_0001674_cnn_inception100.csv', '0.00126553']
['00165', '00165_0007731_cnn_inception100.csv', '0.000123517']
['00029', '00029_0001879_cnn_inception100.csv', '0.00543098']
['00212', '00212_0005238_cnn_inception100.csv', '0.0017789']
['00279', '00279_0001198_cnn_inception100.csv', '0.0256909']
['00214', '00214_0004482_cnn_inception100.csv', '0.000146624']
['00427', '00427_0001447_cnn_inception100.csv', '0.0100703']
['00072', '00072_0002588_cnn_inception100.csv', '0.00233111']
['00656', '00656_0000260_cnn_inception100.csv', '0.000445412']
['00657', '00657_0001261_cnn_inception100.csv', '0.0024283']
['00970', '00970_0004613_cnn_inception100.csv', '0.00737911']
['00984', '00984_0003070_cnn_inception100.csv', '0.00330866']
['00518', '00518_0002627_cnn_inception100.csv', '0.00112642']
['00799', '00799_0006974_cnn_inception100.csv', '0.00524339']
['00763', '00763_0001256_cnn_inception100.csv', '0.00132986']
['00906', '00906_0002234_cnn_inception100.csv', '0.000368384']
['00880', '00880_0004505_cnn_inception100.csv', '0.00233346']
['00945', '00945_0000894_cnn_inception100.csv', '0.0017547']
['00927', '00927_0005503_cnn_inception100.csv', '0.00118382']
['00928', '00928_0008211_cnn_inception100.csv', '0.00541076']
['00506', '00506_0003121_cnn_inception100.csv', '0.00134355']
['00591', '00591_0001899_cnn_inception100.csv', '7.87751e-05']
['00536', '00536_0002656_cnn_inception100.csv', '0.00357919']
['00649', '00649_0001792_cnn_inception100.csv', '0.000624139']
['00823', '00823_0017610_cnn_inception100.csv', '0.0056158']
['00841', '00841_0011030_cnn_inception100.csv', '0.00662298']
['00840', '00840_0003329_cnn_inception100.csv', '8.32866e-06']
['01145', '01145_0004326_cnn_inception100.csv', '5.5355e-06']
['01180', '01180_0004072_cnn_inception100.csv', '0.00124581']
