['00175', '00175_0001618_cnn_inception100.csv', '0.00121906']
['00077', '00077_0005274_cnn_inception100.csv', '0.000993817']
['00669', '00669_0008825_cnn_inception100.csv', '0.000946769']
['01459', '01459_0001444_cnn_inception100.csv', '0.00548039']
['02671', '02671_0000155_cnn_inception100.csv', '0.000279788']
['03228', '03228_0002980_cnn_inception100.csv', '0.00191371']
['04834', '04834_0006181_cnn_inception100.csv', '0.0035503']
['04928', '04928_0003724_cnn_inception100.csv', '0.00159225']
['05464', '05464_0002844_cnn_inception100.csv', '0.0237114']
['05602', '05602_0003817_cnn_inception100.csv', '0.00886271']
['05639', '05639_0001398_cnn_inception100.csv', '0.0106035']
['05757', '05757_0005693_cnn_inception100.csv', '0.00132403']
['06468', '06468_0005422_cnn_inception100.csv', '0.00201108']
['06226', '06226_0010894_cnn_inception100.csv', '0.000303197']
['06745', '06745_0008056_cnn_inception100.csv', '0.00106226']
