['00054', '00054_0000207_cnn_inception100.csv', '0.0034801']
['00323', '00323_0004410_cnn_inception100.csv', '0.00150195']
['00143', '00143_0005843_cnn_inception100.csv', '0.00151318']
['00094', '00094_0009274_cnn_inception100.csv', '0.00141719']
['00380', '00380_0037607_cnn_inception100.csv', '0.00209277']
['00163', '00163_0001298_cnn_inception100.csv', '0.0249407']
['00486', '00486_0003525_cnn_inception100.csv', '0.00365767']
['00504', '00504_0003948_cnn_inception100.csv', '0.0287866']
['00800', '00800_0013913_cnn_inception100.csv', '0.00652109']
['01144', '01144_0006510_cnn_inception100.csv', '0.000876364']
['01037', '01037_0004832_cnn_inception100.csv', '0.00592459']
['01412', '01412_0000504_cnn_inception100.csv', '0.00754443']
['01228', '01228_0006087_cnn_inception100.csv', '0.00105148']
['01015', '01015_0003481_cnn_inception100.csv', '0.00865652']
['01043', '01043_0004989_cnn_inception100.csv', '0.00456862']
['01609', '01609_0013488_cnn_inception100.csv', '0.0403028']
['01768', '01768_0003480_cnn_inception100.csv', '0.0191117']
['01508', '01508_0005900_cnn_inception100.csv', '0.000970942']
['01537', '01537_0000834_cnn_inception100.csv', '0.00485742']
['02905', '02905_0001873_cnn_inception100.csv', '0.000239294']
['02855', '02855_0010837_cnn_inception100.csv', '0.0180624']
['02844', '02844_0002924_cnn_inception100.csv', '0.00675294']
['02820', '02820_0017559_cnn_inception100.csv', '0.0006552']
['02061', '02061_0004827_cnn_inception100.csv', '0.00362692']
['02316', '02316_0004114_cnn_inception100.csv', '0.00188045']
['02447', '02447_0001741_cnn_inception100.csv', '0.00283753']
['03245', '03245_0002641_cnn_inception100.csv', '0.00131947']
['03083', '03083_0005476_cnn_inception100.csv', '0.00219199']
['03470', '03470_0049491_cnn_inception100.csv', '0.00102244']
['03221', '03221_0005163_cnn_inception100.csv', '0.00184576']
['03398', '03398_0002008_cnn_inception100.csv', '0.00826404']
['03169', '03169_0008393_cnn_inception100.csv', '0.00337217']
['03053', '03053_0004101_cnn_inception100.csv', '0.00952223']
['03498', '03498_0004361_cnn_inception100.csv', '0.000335133']
['03751', '03751_0007266_cnn_inception100.csv', '0.000529301']
['03698', '03698_0004683_cnn_inception100.csv', '0.00373271']
['04144', '04144_0004619_cnn_inception100.csv', '0.0062295']
['04135', '04135_0005340_cnn_inception100.csv', '0.00114209']
['04078', '04078_0005348_cnn_inception100.csv', '0.00366332']
['04207', '04207_0003261_cnn_inception100.csv', '0.00196049']
['04467', '04467_0010233_cnn_inception100.csv', '0.0104949']
['04416', '04416_0001658_cnn_inception100.csv', '0.00215813']
['04428', '04428_0002387_cnn_inception100.csv', '0.00287977']
['04419', '04419_0011568_cnn_inception100.csv', '0.000856314']
['05000', '05000_0022989_cnn_inception100.csv', '0.00178579']
['04706', '04706_0004504_cnn_inception100.csv', '0.00436398']
['04628', '04628_0011776_cnn_inception100.csv', '0.00287469']
['04705', '04705_0002854_cnn_inception100.csv', '0.00585443']
['04812', '04812_0007276_cnn_inception100.csv', '0.00225909']
['05295', '05295_0002667_cnn_inception100.csv', '0.00456005']
['05400', '05400_0000701_cnn_inception100.csv', '0.00069885']
['05409', '05409_0002420_cnn_inception100.csv', '0.00920315']
['05227', '05227_0005086_cnn_inception100.csv', '0.000882326']
['05433', '05433_0003923_cnn_inception100.csv', '0.00142775']
['05033', '05033_0001410_cnn_inception100.csv', '0.00182648']
['05026', '05026_0002171_cnn_inception100.csv', '0.00436841']
['05153', '05153_0015182_cnn_inception100.csv', '0.00161145']
['05747', '05747_0005664_cnn_inception100.csv', '0.0179865']
['05826', '05826_0007931_cnn_inception100.csv', '0.00257687']
['05810', '05810_0004937_cnn_inception100.csv', '0.00284327']
['05505', '05505_0006583_cnn_inception100.csv', '0.00255823']
['06138', '06138_0000105_cnn_inception100.csv', '0.00134881']
['06080', '06080_0015592_cnn_inception100.csv', '0.00241954']
['06003', '06003_0000095_cnn_inception100.csv', '0.00144486']
['06372', '06372_0007434_cnn_inception100.csv', '0.001976']
['06398', '06398_0008725_cnn_inception100.csv', '0.000575727']
['06133', '06133_0002703_cnn_inception100.csv', '0.00208331']
['06599', '06599_0003871_cnn_inception100.csv', '0.00156161']
['06956', '06956_0006793_cnn_inception100.csv', '0.00643531']
['06846', '06846_0010950_cnn_inception100.csv', '0.00270603']
['06624', '06624_0002261_cnn_inception100.csv', '0.00520611']
['06696', '06696_0002716_cnn_inception100.csv', '0.00262121']
['06772', '06772_0028488_cnn_inception100.csv', '0.00237553']
['06887', '06887_0015100_cnn_inception100.csv', '0.000854436']
['06520', '06520_0001477_cnn_inception100.csv', '0.00109736']
['07128', '07128_0000235_cnn_inception100.csv', '0.00503503']
