['00491', '00491_0004314_cnn_inception100.csv', '3.28908e-06']
['00459', '00459_0005590_cnn_inception100.csv', '0.0023492']
['00155', '00155_0001467_cnn_inception100.csv', '0.00257298']
['00629', '00629_0002725_cnn_inception100.csv', '0.00152305']
['01110', '01110_0006207_cnn_inception100.csv', '0.00124703']
['01046', '01046_0000847_cnn_inception100.csv', '0.0014729']
['01391', '01391_0000077_cnn_inception100.csv', '0.0316433']
['01386', '01386_0008011_cnn_inception100.csv', '0.0154935']
['02921', '02921_0001913_cnn_inception100.csv', '0.0023521']
['02472', '02472_0002931_cnn_inception100.csv', '0.0032822']
['02275', '02275_0000606_cnn_inception100.csv', '0.00164366']
['02378', '02378_0002792_cnn_inception100.csv', '0.00304849']
['03374', '03374_0005404_cnn_inception100.csv', '0.0285779']
['03719', '03719_0004744_cnn_inception100.csv', '0.00420431']
['03515', '03515_0000632_cnn_inception100.csv', '0.000717592']
['03954', '03954_0019171_cnn_inception100.csv', '0.00299944']
['03747', '03747_0000995_cnn_inception100.csv', '0.00103623']
['04150', '04150_0015633_cnn_inception100.csv', '0.00205493']
['04005', '04005_0010221_cnn_inception100.csv', '0.00223596']
['04856', '04856_0004698_cnn_inception100.csv', '0.00579907']
['04827', '04827_0006576_cnn_inception100.csv', '0.00146636']
['04636', '04636_0025135_cnn_inception100.csv', '0.00543447']
['04564', '04564_0000239_cnn_inception100.csv', '0.0132097']
['05489', '05489_0008614_cnn_inception100.csv', '0.000691159']
['05017', '05017_0007579_cnn_inception100.csv', '0.000723127']
['05979', '05979_0006538_cnn_inception100.csv', '0.00125171']
['05839', '05839_0009714_cnn_inception100.csv', '0.00143438']
['05932', '05932_0016506_cnn_inception100.csv', '0.0192679']
['05599', '05599_0001784_cnn_inception100.csv', '8.07786e-05']
['05968', '05968_0003217_cnn_inception100.csv', '0.00129688']
['06056', '06056_0072296_cnn_inception100.csv', '0.00112817']
['06812', '06812_0001272_cnn_inception100.csv', '0.00285984']
['06847', '06847_0030182_cnn_inception100.csv', '0.00182831']
['06515', '06515_0014018_cnn_inception100.csv', '0.00173817']
['06977', '06977_0004830_cnn_inception100.csv', '0.00574135']
['06517', '06517_0002100_cnn_inception100.csv', '0.00153038']
['07054', '07054_0010513_cnn_inception100.csv', '0.00106679']
