['00491', '00491_0004314_cnn_inception100.csv', '2.93502e-05']
['00383', '00383_0005211_cnn_inception100.csv', '0.00185321']
['00172', '00172_0000632_cnn_inception100.csv', '0.00281258']
['00159', '00159_0000727_cnn_inception100.csv', '1.43843e-05']
['00287', '00287_0000690_cnn_inception100.csv', '0.00288441']
['00057', '00057_0019078_cnn_inception100.csv', '0.000219008']
['00138', '00138_0006070_cnn_inception100.csv', '0.00240552']
['00643', '00643_0013059_cnn_inception100.csv', '0.000244893']
['00664', '00664_0007916_cnn_inception100.csv', '0.001939']
['00890', '00890_0000985_cnn_inception100.csv', '0.00270345']
['00852', '00852_0003933_cnn_inception100.csv', '0.000803088']
['00703', '00703_0005596_cnn_inception100.csv', '5.25523e-05']
['00648', '00648_0001566_cnn_inception100.csv', '0.000909629']
['01110', '01110_0006207_cnn_inception100.csv', '0.00104911']
['01265', '01265_0002297_cnn_inception100.csv', '2.48847e-05']
['01010', '01010_0001914_cnn_inception100.csv', '0.00968628']
['01990', '01990_0004514_cnn_inception100.csv', '0.00488339']
['01662', '01662_0004722_cnn_inception100.csv', '0.00325863']
['01678', '01678_0010557_cnn_inception100.csv', '0.000861872']
['01553', '01553_0001608_cnn_inception100.csv', '0.00181866']
['02611', '02611_0000303_cnn_inception100.csv', '4.2368e-05']
['02519', '02519_0002746_cnn_inception100.csv', '0.000871366']
['02302', '02302_0004458_cnn_inception100.csv', '0.00394678']
['02074', '02074_0000288_cnn_inception100.csv', '0.000543393']
['02014', '02014_0000134_cnn_inception100.csv', '0.00105499']
['02009', '02009_0001077_cnn_inception100.csv', '0.00657623']
['02378', '02378_0002792_cnn_inception100.csv', '0.00109019']
['03374', '03374_0005404_cnn_inception100.csv', '0.00282364']
['03290', '03290_0001994_cnn_inception100.csv', '0.00126042']
['03449', '03449_0005391_cnn_inception100.csv', '0.000278214']
['03244', '03244_0000841_cnn_inception100.csv', '9.6047e-05']
['03352', '03352_0009528_cnn_inception100.csv', '0.00129251']
['03683', '03683_0007783_cnn_inception100.csv', '0.000345377']
['03615', '03615_0000007_cnn_inception100.csv', '0.00232937']
['03574', '03574_0006616_cnn_inception100.csv', '0.00530671']
['03940', '03940_0001693_cnn_inception100.csv', '0.0012925']
['03856', '03856_0002839_cnn_inception100.csv', '0.00291433']
['04245', '04245_0009154_cnn_inception100.csv', '0.00030685']
['04440', '04440_0003524_cnn_inception100.csv', '0.00811187']
['04856', '04856_0004698_cnn_inception100.csv', '0.00101168']
['04913', '04913_0000162_cnn_inception100.csv', '0.00391308']
['04715', '04715_0000576_cnn_inception100.csv', '0.00106285']
['04502', '04502_0000005_cnn_inception100.csv', '0.00124176']
['04829', '04829_0008202_cnn_inception100.csv', '0.000253858']
['04514', '04514_0002543_cnn_inception100.csv', '0.000934099']
['04759', '04759_0007312_cnn_inception100.csv', '0.00122478']
['04969', '04969_0005749_cnn_inception100.csv', '0.000992661']
['04646', '04646_0000126_cnn_inception100.csv', '0.0136231']
['05142', '05142_0008810_cnn_inception100.csv', '0.00129276']
['05406', '05406_0000976_cnn_inception100.csv', '0.00263578']
['05032', '05032_0009412_cnn_inception100.csv', '0.00236758']
['05284', '05284_0027960_cnn_inception100.csv', '0.00172855']
['05106', '05106_0001620_cnn_inception100.csv', '0.00149079']
['05763', '05763_0000630_cnn_inception100.csv', '0.0102022']
['05899', '05899_0000071_cnn_inception100.csv', '0.000611559']
['05837', '05837_0014440_cnn_inception100.csv', '0.00181975']
['05597', '05597_0008074_cnn_inception100.csv', '0.000274494']
['05599', '05599_0001784_cnn_inception100.csv', '3.87945e-05']
['05596', '05596_0001390_cnn_inception100.csv', '9.71436e-05']
['06351', '06351_0004824_cnn_inception100.csv', '0.000761125']
['06429', '06429_0005371_cnn_inception100.csv', '0.00248815']
['06966', '06966_0003572_cnn_inception100.csv', '0.000605904']
['06608', '06608_0011912_cnn_inception100.csv', '0.00134929']
['06808', '06808_0040040_cnn_inception100.csv', '0.0015697']
['06720', '06720_0002971_cnn_inception100.csv', '0.00158713']
['06912', '06912_0002797_cnn_inception100.csv', '0.0010172']
['07113', '07113_0002382_cnn_inception100.csv', '0.000745667']
['07263', '07263_0005798_cnn_inception100.csv', '0.00175502']
