['00258', '00258_0013322_cnn_inception100.csv', '9.37859e-05']
['01729', '01729_0001188_cnn_inception100.csv', '0.000830903']
['01852', '01852_0018243_cnn_inception100.csv', '0.00320814']
['02777', '02777_0031134_cnn_inception100.csv', '0.00220771']
['02922', '02922_0000023_cnn_inception100.csv', '0.000517892']
['02725', '02725_0005358_cnn_inception100.csv', '0.000635704']
['03285', '03285_0004757_cnn_inception100.csv', '0.00210425']
['03327', '03327_0001271_cnn_inception100.csv', '0.00688718']
['03641', '03641_0025227_cnn_inception100.csv', '0.00421268']
['03826', '03826_0005512_cnn_inception100.csv', '0.0021048']
['04416', '04416_0001658_cnn_inception100.csv', '0.00178959']
['04826', '04826_0004812_cnn_inception100.csv', '0.00209796']
['04675', '04675_0006642_cnn_inception100.csv', '0.00114316']
['04918', '04918_0008315_cnn_inception100.csv', '0.015834']
['04599', '04599_0007433_cnn_inception100.csv', '0.00226854']
['04959', '04959_0005745_cnn_inception100.csv', '0.00208473']
['05079', '05079_0006529_cnn_inception100.csv', '0.000734207']
['05342', '05342_0003304_cnn_inception100.csv', '0.00214718']
['06360', '06360_0002671_cnn_inception100.csv', '0.000720481']
['06034', '06034_0015152_cnn_inception100.csv', '0.00166839']
['06821', '06821_0024267_cnn_inception100.csv', '0.000923446']
['07131', '07131_0002151_cnn_inception100.csv', '0.000445404']
['07237', '07237_0004008_cnn_inception100.csv', '0.001041']
