['00133', '00133_0002902_cnn_inception100.csv', '0.00107841']
['01406', '01406_0002059_cnn_inception100.csv', '0.00269862']
['01422', '01422_0001837_cnn_inception100.csv', '0.00378481']
['01930', '01930_0001868_cnn_inception100.csv', '0.00948718']
['01540', '01540_0006666_cnn_inception100.csv', '0.000130261']
['01531', '01531_0002158_cnn_inception100.csv', '0.0370588']
['02855', '02855_0010837_cnn_inception100.csv', '0.00244351']
['02820', '02820_0017559_cnn_inception100.csv', '0.000858911']
['02604', '02604_0007867_cnn_inception100.csv', '0.00205487']
['02285', '02285_0007595_cnn_inception100.csv', '0.231464']
['02381', '02381_0003000_cnn_inception100.csv', '0.00198043']
['05596', '05596_0001390_cnn_inception100.csv', '0.000326329']
['06486', '06486_0006766_cnn_inception100.csv', '0.00090373']
['06308', '06308_0000881_cnn_inception100.csv', '0.00282972']
['06499', '06499_0007109_cnn_inception100.csv', '0.00233725']
