['00261', '00261_0007302_cnn_inception100.csv', '0.00349436']
['00408', '00408_0003279_cnn_inception100.csv', '0.000431617']
['00205', '00205_0006202_cnn_inception100.csv', '0.000417981']
['00128', '00128_0024589_cnn_inception100.csv', '0.00262649']
['00322', '00322_0000977_cnn_inception100.csv', '0.000313887']
['00478', '00478_0008838_cnn_inception100.csv', '0.000240397']
['00076', '00076_0006016_cnn_inception100.csv', '0.00143672']
['00304', '00304_0009156_cnn_inception100.csv', '0.00776715']
['00480', '00480_0025337_cnn_inception100.csv', '0.00132291']
['00225', '00225_0005139_cnn_inception100.csv', '0.000142665']
['00634', '00634_0005877_cnn_inception100.csv', '0.00279671']
['00922', '00922_0001608_cnn_inception100.csv', '0.0012696']
['00947', '00947_0009809_cnn_inception100.csv', '0.00232607']
['00998', '00998_0000912_cnn_inception100.csv', '0.0015723']
['00558', '00558_0024572_cnn_inception100.csv', '0.000535978']
['00901', '00901_0003534_cnn_inception100.csv', '0.00110046']
['00887', '00887_0001360_cnn_inception100.csv', '0.0022702']
['00675', '00675_0002559_cnn_inception100.csv', '0.00724422']
['00843', '00843_0001005_cnn_inception100.csv', '0.000642413']
['00609', '00609_0000072_cnn_inception100.csv', '0.000587023']
['00855', '00855_0002077_cnn_inception100.csv', '0.00144427']
['00920', '00920_0000410_cnn_inception100.csv', '0.0125688']
['00788', '00788_0004235_cnn_inception100.csv', '0.000173011']
['00919', '00919_0005698_cnn_inception100.csv', '0.00557356']
['00934', '00934_0007464_cnn_inception100.csv', '0.00244948']
['00814', '00814_0000427_cnn_inception100.csv', '0.000278848']
['00840', '00840_0003329_cnn_inception100.csv', '0.00024335']
['01172', '01172_0003386_cnn_inception100.csv', '0.000815631']
['01127', '01127_0003925_cnn_inception100.csv', '0.000122975']
['01233', '01233_0001350_cnn_inception100.csv', '3.77852e-06']
['01064', '01064_0002073_cnn_inception100.csv', '0.00116218']
['01438', '01438_0004101_cnn_inception100.csv', '0.00312194']
['01105', '01105_0001702_cnn_inception100.csv', '0.00960058']
['01457', '01457_0008342_cnn_inception100.csv', '0.000959693']
['01434', '01434_0001176_cnn_inception100.csv', '0.00193557']
['01278', '01278_0002773_cnn_inception100.csv', '9.26367e-06']
['01270', '01270_0007748_cnn_inception100.csv', '0.000544827']
['01303', '01303_0011140_cnn_inception100.csv', '0.00135762']
['01970', '01970_0001452_cnn_inception100.csv', '0.000572952']
['01728', '01728_0005239_cnn_inception100.csv', '0.00140037']
['01638', '01638_0004049_cnn_inception100.csv', '0.013761']
['01855', '01855_0001846_cnn_inception100.csv', '0.00464393']
['01654', '01654_0004359_cnn_inception100.csv', '0.000334586']
['01757', '01757_0005331_cnn_inception100.csv', '0.0103802']
['02966', '02966_0001085_cnn_inception100.csv', '0.000530403']
['02968', '02968_0003649_cnn_inception100.csv', '0.00103553']
['02537', '02537_0008307_cnn_inception100.csv', '0.0217322']
['02624', '02624_0002623_cnn_inception100.csv', '0.000350699']
['02815', '02815_0007369_cnn_inception100.csv', '0.0551608']
['02696', '02696_0001347_cnn_inception100.csv', '0.232927']
['02601', '02601_0000302_cnn_inception100.csv', '0.00120207']
['02865', '02865_0006265_cnn_inception100.csv', '0.00174056']
['02577', '02577_0005186_cnn_inception100.csv', '0.000342394']
['02570', '02570_0006512_cnn_inception100.csv', '0.000242752']
['02773', '02773_0005531_cnn_inception100.csv', '0.00166118']
['02744', '02744_0003905_cnn_inception100.csv', '0.00260301']
['02908', '02908_0011005_cnn_inception100.csv', '0.0097']
['02998', '02998_0000150_cnn_inception100.csv', '3.575e-05']
['02860', '02860_0005658_cnn_inception100.csv', '0.0018103']
['02868', '02868_0005384_cnn_inception100.csv', '0.000115305']
['02913', '02913_0001433_cnn_inception100.csv', '0.00576604']
['02529', '02529_0022971_cnn_inception100.csv', '0.000485454']
['02970', '02970_0008290_cnn_inception100.csv', '0.00260281']
['02239', '02239_0000103_cnn_inception100.csv', '0.00206989']
['02122', '02122_0011382_cnn_inception100.csv', '0.000913146']
['02156', '02156_0003788_cnn_inception100.csv', '0.00203142']
['02470', '02470_0005164_cnn_inception100.csv', '0.00204728']
['02220', '02220_0004096_cnn_inception100.csv', '0.00864847']
['02053', '02053_0004047_cnn_inception100.csv', '8.62939e-05']
['02128', '02128_0000789_cnn_inception100.csv', '0.000697674']
['02175', '02175_0002634_cnn_inception100.csv', '0.0011447']
['03080', '03080_0013189_cnn_inception100.csv', '0.00163824']
