['00339', '00339_0003497_cnn_inception100.csv', '0.00261582']
['00046', '00046_0001948_cnn_inception100.csv', '0.00155243']
['00299', '00299_0000363_cnn_inception100.csv', '0.00257209']
['01474', '01474_0002406_cnn_inception100.csv', '0.000198995']
['01677', '01677_0004051_cnn_inception100.csv', '0.027161']
['01877', '01877_0002166_cnn_inception100.csv', '0.000187124']
['02506', '02506_0009400_cnn_inception100.csv', '0.00110684']
['02852', '02852_0003470_cnn_inception100.csv', '0.00459955']
['02165', '02165_0004061_cnn_inception100.csv', '0.000375797']
['03419', '03419_0000367_cnn_inception100.csv', '0.00377203']
['03302', '03302_0006841_cnn_inception100.csv', '0.0016038']
['03097', '03097_0003184_cnn_inception100.csv', '4.83165e-05']
['03830', '03830_0002884_cnn_inception100.csv', '0.000586725']
['03962', '03962_0004508_cnn_inception100.csv', '0.0003295']
['03979', '03979_0006672_cnn_inception100.csv', '0.0330667']
['04271', '04271_0000913_cnn_inception100.csv', '0.000492939']
['04662', '04662_0007006_cnn_inception100.csv', '7.87195e-05']
['04772', '04772_0006232_cnn_inception100.csv', '0.000393351']
['05211', '05211_0008466_cnn_inception100.csv', '0.00122898']
['05386', '05386_0016102_cnn_inception100.csv', '9.74403e-05']
['05777', '05777_0010637_cnn_inception100.csv', '0.00215268']
['05600', '05600_0009896_cnn_inception100.csv', '0.0533976']
['05961', '05961_0005840_cnn_inception100.csv', '0.00456613']
['06444', '06444_0004019_cnn_inception100.csv', '0.00322474']
['06214', '06214_0001093_cnn_inception100.csv', '0.00327948']
['06083', '06083_0003389_cnn_inception100.csv', '2.10115e-05']
['06038', '06038_0003117_cnn_inception100.csv', '0.00801495']
['06175', '06175_0000811_cnn_inception100.csv', '0.011164']
['06683', '06683_0000990_cnn_inception100.csv', '0.000385133']
['06729', '06729_0007943_cnn_inception100.csv', '0.00121643']
['07345', '07345_0003916_cnn_inception100.csv', '0.000734081']
['07471', '07471_0012474_cnn_inception100.csv', '0.00178739']
['07143', '07143_0004748_cnn_inception100.csv', '0.00642388']
