['00455', '00455_0003571_cnn_inception100.csv', '0.00740535']
['00009', '00009_0005342_cnn_inception100.csv', '0.0115304']
['00098', '00098_0000569_cnn_inception100.csv', '0.0014724']
['00292', '00292_0003647_cnn_inception100.csv', '0.00213871']
['00090', '00090_0001959_cnn_inception100.csv', '0.00194577']
['00409', '00409_0003209_cnn_inception100.csv', '0.00125456']
['00315', '00315_0002755_cnn_inception100.csv', '0.0214349']
['00370', '00370_0001229_cnn_inception100.csv', '0.00166678']
['00341', '00341_0000265_cnn_inception100.csv', '0.00405775']
['00173', '00173_0001101_cnn_inception100.csv', '0.0282932']
['00346', '00346_0015618_cnn_inception100.csv', '0.00821298']
['00128', '00128_0024589_cnn_inception100.csv', '0.0231506']
['00325', '00325_0004489_cnn_inception100.csv', '0.00255427']
['00322', '00322_0000977_cnn_inception100.csv', '0.000831679']
['00110', '00110_0004808_cnn_inception100.csv', '0.0135659']
['00144', '00144_0003631_cnn_inception100.csv', '0.027273']
['00385', '00385_0000141_cnn_inception100.csv', '0.290942']
['00195', '00195_0009736_cnn_inception100.csv', '0.00447754']
['00336', '00336_0005492_cnn_inception100.csv', '0.00893414']
['00309', '00309_0005160_cnn_inception100.csv', '0.00209507']
['00077', '00077_0005274_cnn_inception100.csv', '0.000887118']
['00274', '00274_0001336_cnn_inception100.csv', '0.00182962']
['00023', '00023_0002211_cnn_inception100.csv', '0.00300413']
['00424', '00424_0008398_cnn_inception100.csv', '0.0378633']
['00470', '00470_0003699_cnn_inception100.csv', '0.00147448']
['00484', '00484_0000210_cnn_inception100.csv', '0.108473']
['00483', '00483_0009848_cnn_inception100.csv', '0.0147906']
['00057', '00057_0019078_cnn_inception100.csv', '0.00433008']
['00050', '00050_0037927_cnn_inception100.csv', '0.0105573']
['00060', '00060_0007530_cnn_inception100.csv', '0.00601811']
['00056', '00056_0000012_cnn_inception100.csv', '0.00821298']
['00208', '00208_0001371_cnn_inception100.csv', '0.00307009']
['00468', '00468_0001887_cnn_inception100.csv', '0.00123803']
['00206', '00206_0005007_cnn_inception100.csv', '0.0349704']
['00184', '00184_0004376_cnn_inception100.csv', '0.00310985']
['00124', '00124_0001184_cnn_inception100.csv', '0.493937']
['00178', '00178_0008606_cnn_inception100.csv', '0.00134311']
['00114', '00114_0001091_cnn_inception100.csv', '0.0452329']
['00138', '00138_0006070_cnn_inception100.csv', '0.0159317']
['00100', '00100_0000728_cnn_inception100.csv', '0.00120349']
['00101', '00101_0000173_cnn_inception100.csv', '0.00821298']
['00106', '00106_0003408_cnn_inception100.csv', '0.00776415']
['00139', '00139_0004794_cnn_inception100.csv', '0.00199119']
['00190', '00190_0010090_cnn_inception100.csv', '0.00163291']
['00087', '00087_0000093_cnn_inception100.csv', '0.016686']
['00248', '00248_0004442_cnn_inception100.csv', '0.00446489']
['00426', '00426_0003748_cnn_inception100.csv', '0.00164087']
['00042', '00042_0008935_cnn_inception100.csv', '1.31875e-05']
['00225', '00225_0005139_cnn_inception100.csv', '0.443049']
['00271', '00271_0000170_cnn_inception100.csv', '0.00821298']
['00803', '00803_0000105_cnn_inception100.csv', '0.00442044']
['00605', '00605_0018870_cnn_inception100.csv', '0.00821298']
['00866', '00866_0005554_cnn_inception100.csv', '0.00360734']
['00834', '00834_0005022_cnn_inception100.csv', '0.0171157']
['00603', '00603_0004331_cnn_inception100.csv', '0.00238429']
['00776', '00776_0000011_cnn_inception100.csv', '0.00792184']
['00740', '00740_0004605_cnn_inception100.csv', '0.0125653']
['00725', '00725_0012263_cnn_inception100.csv', '0.0105294']
['00528', '00528_0007226_cnn_inception100.csv', '0.00175266']
['00722', '00722_0000086_cnn_inception100.csv', '0.0873441']
['00977', '00977_0004814_cnn_inception100.csv', '0.00682536']
['00779', '00779_0002115_cnn_inception100.csv', '0.00106716']
['00589', '00589_0002378_cnn_inception100.csv', '0.0198004']
['00777', '00777_0000753_cnn_inception100.csv', '0.000648276']
['00545', '00545_0006225_cnn_inception100.csv', '0.00617702']
['00502', '00502_0000011_cnn_inception100.csv', '3.37028e-05']
['00953', '00953_0001417_cnn_inception100.csv', '0.0253866']
['00954', '00954_0001471_cnn_inception100.csv', '0.00503707']
['00938', '00938_0007026_cnn_inception100.csv', '0.0016146']
['00990', '00990_0001370_cnn_inception100.csv', '0.000276385']
['00736', '00736_0000545_cnn_inception100.csv', '0.00191825']
['00550', '00550_0004611_cnn_inception100.csv', '0.0214236']
['00621', '00621_0010546_cnn_inception100.csv', '0.00328538']
['00842', '00842_0013576_cnn_inception100.csv', '0.0105499']
['00643', '00643_0013059_cnn_inception100.csv', '0.007189']
['00844', '00844_0010197_cnn_inception100.csv', '0.00393298']
['00611', '00611_0004399_cnn_inception100.csv', '0.00206591']
['00888', '00888_0003436_cnn_inception100.csv', '0.0100411']
['00826', '00826_0003549_cnn_inception100.csv', '0.00299616']
['00821', '00821_0003016_cnn_inception100.csv', '0.00194727']
['00828', '00828_0000267_cnn_inception100.csv', '0.0511413']
['00689', '00689_0001989_cnn_inception100.csv', '0.000954406']
['00853', '00853_0000323_cnn_inception100.csv', '0.00873053']
['00865', '00865_0020623_cnn_inception100.csv', '0.00724358']
['00664', '00664_0007916_cnn_inception100.csv', '0.0117291']
['00609', '00609_0000072_cnn_inception100.csv', '0.0034859']
['00864', '00864_0005572_cnn_inception100.csv', '0.00332279']
['00852', '00852_0003933_cnn_inception100.csv', '0.125718']
['00665', '00665_0005716_cnn_inception100.csv', '0.0115477']
['00710', '00710_0009172_cnn_inception100.csv', '0.00189197']
['00540', '00540_0000828_cnn_inception100.csv', '0.00118966']
['00578', '00578_0001048_cnn_inception100.csv', '0.00211309']
['00547', '00547_0005607_cnn_inception100.csv', '4.8735e-05']
['00926', '00926_0000210_cnn_inception100.csv', '0.00138344']
['00773', '00773_0001593_cnn_inception100.csv', '0.00814768']
['00563', '00563_0016909_cnn_inception100.csv', '0.00123225']
['00992', '00992_0012839_cnn_inception100.csv', '0.00293714']
['00596', '00596_0000992_cnn_inception100.csv', '0.00251397']
['00960', '00960_0002082_cnn_inception100.csv', '0.00821298']
['00958', '00958_0001112_cnn_inception100.csv', '0.0435504']
['00732', '00732_0002445_cnn_inception100.csv', '0.00109785']
['00883', '00883_0000198_cnn_inception100.csv', '0.00394044']
['00879', '00879_0005298_cnn_inception100.csv', '0.00821298']
['00613', '00613_0010863_cnn_inception100.csv', '0.00821298']
['00646', '00646_0003840_cnn_inception100.csv', '0.0258768']
['00878', '00878_0000005_cnn_inception100.csv', '0.00821298']
['01181', '01181_0002958_cnn_inception100.csv', '0.00269826']
['01340', '01340_0025072_cnn_inception100.csv', '0.00138878']
['01143', '01143_0011856_cnn_inception100.csv', '0.00522864']
['01312', '01312_0001042_cnn_inception100.csv', '0.00307958']
['01315', '01315_0032531_cnn_inception100.csv', '0.00296169']
['01323', '01323_0001494_cnn_inception100.csv', '0.00144241']
['01379', '01379_0014593_cnn_inception100.csv', '0.00268287']
['01039', '01039_0000065_cnn_inception100.csv', '0.00484608']
['01454', '01454_0000046_cnn_inception100.csv', '0.00821298']
['01052', '01052_0018760_cnn_inception100.csv', '0.020415']
['01436', '01436_0000000_cnn_inception100.csv', '0.00821298']
['01031', '01031_0007238_cnn_inception100.csv', '0.00181413']
['01054', '01054_0002271_cnn_inception100.csv', '0.000612016']
['01268', '01268_0014595_cnn_inception100.csv', '0.00230569']
['01470', '01470_0008367_cnn_inception100.csv', '0.115946']
['01013', '01013_0000673_cnn_inception100.csv', '0.000117764']
['01448', '01448_0002663_cnn_inception100.csv', '0.0658851']
['01048', '01048_0014042_cnn_inception100.csv', '0.00847007']
['01482', '01482_0003456_cnn_inception100.csv', '0.00821298']
