['00098', '00098_0000569_cnn_inception100.csv', '9.7037e-05']
['00231', '00231_0004093_cnn_inception100.csv', '0.00199382']
['00179', '00179_0003039_cnn_inception100.csv', '0.0069717']
['00080', '00080_0003591_cnn_inception100.csv', '0.000121718']
['00410', '00410_0009706_cnn_inception100.csv', '4.79907e-06']
['00489', '00489_0005381_cnn_inception100.csv', '0.00147043']
['00225', '00225_0005139_cnn_inception100.csv', '0.00479011']
['00866', '00866_0005554_cnn_inception100.csv', '0.000904165']
['00977', '00977_0004814_cnn_inception100.csv', '0.00467056']
['00777', '00777_0000753_cnn_inception100.csv', '0.00289695']
['00502', '00502_0000011_cnn_inception100.csv', '1.15377e-06']
['00953', '00953_0001417_cnn_inception100.csv', '0.00105464']
['00592', '00592_0008835_cnn_inception100.csv', '0.000617146']
['00873', '00873_0001326_cnn_inception100.csv', '0.0139903']
['00828', '00828_0000267_cnn_inception100.csv', '0.00167359']
['00852', '00852_0003933_cnn_inception100.csv', '0.00129944']
['00710', '00710_0009172_cnn_inception100.csv', '0.00589169']
['00547', '00547_0005607_cnn_inception100.csv', '0.00011753']
['00704', '00704_0008173_cnn_inception100.csv', '0.000401843']
['01315', '01315_0032531_cnn_inception100.csv', '0.00129349']
['01031', '01031_0007238_cnn_inception100.csv', '0.00147161']
['01091', '01091_0007431_cnn_inception100.csv', '0.021522']
['01470', '01470_0008367_cnn_inception100.csv', '0.0214666']
['01492', '01492_0018504_cnn_inception100.csv', '0.000196024']
['01456', '01456_0012442_cnn_inception100.csv', '0.000452865']
['01487', '01487_0002230_cnn_inception100.csv', '0.0017329']
['01360', '01360_0000028_cnn_inception100.csv', '0.00092299']
['01165', '01165_0004612_cnn_inception100.csv', '0.00166209']
['01776', '01776_0005591_cnn_inception100.csv', '0.000300719']
['01785', '01785_0001183_cnn_inception100.csv', '0.000692466']
['01660', '01660_0007944_cnn_inception100.csv', '1.94918e-05']
['01964', '01964_0002527_cnn_inception100.csv', '5.99175e-05']
['01907', '01907_0007312_cnn_inception100.csv', '0.00179298']
['01569', '01569_0001387_cnn_inception100.csv', '0.000307309']
['01774', '01774_0001673_cnn_inception100.csv', '0.00158552']
['01989', '01989_0000520_cnn_inception100.csv', '1.46455e-05']
['01606', '01606_0002575_cnn_inception100.csv', '0.00617505']
['01507', '01507_0009954_cnn_inception100.csv', '0.000302313']
['01767', '01767_0003146_cnn_inception100.csv', '0.000287343']
['02591', '02591_0014340_cnn_inception100.csv', '0.000661034']
['02891', '02891_0001602_cnn_inception100.csv', '0.0049885']
['02505', '02505_0000835_cnn_inception100.csv', '0.00469864']
['02715', '02715_0007945_cnn_inception100.csv', '0.000399911']
['02248', '02248_0006234_cnn_inception100.csv', '0.00102604']
['02178', '02178_0001342_cnn_inception100.csv', '0.00140267']
['02338', '02338_0003424_cnn_inception100.csv', '0.00131358']
['02424', '02424_0006158_cnn_inception100.csv', '0.00100543']
['02217', '02217_0002329_cnn_inception100.csv', '0.000469765']
['02455', '02455_0003777_cnn_inception100.csv', '5.69755e-05']
['03020', '03020_0004265_cnn_inception100.csv', '0.00481875']
['03418', '03418_0000277_cnn_inception100.csv', '0.00387235']
['03450', '03450_0001839_cnn_inception100.csv', '0.000254286']
['03273', '03273_0015269_cnn_inception100.csv', '0.00155067']
['03364', '03364_0022542_cnn_inception100.csv', '9.57796e-06']
['03127', '03127_0003162_cnn_inception100.csv', '0.00129404']
['03186', '03186_0008110_cnn_inception100.csv', '6.66898e-05']
['03233', '03233_0004767_cnn_inception100.csv', '0.00230741']
