['00234', '00234_0003817_cnn_inception100.csv', '7.0773e-05']
['00205', '00205_0006202_cnn_inception100.csv', '0.00125421']
['00436', '00436_0006181_cnn_inception100.csv', '0.000226036']
['00129', '00129_0003263_cnn_inception100.csv', '0.000924178']
['00322', '00322_0000977_cnn_inception100.csv', '0.00155242']
['00479', '00479_0006964_cnn_inception100.csv', '0.00284657']
['00296', '00296_0005130_cnn_inception100.csv', '0.0187035']
['00403', '00403_0001711_cnn_inception100.csv', '0.00568978']
['00171', '00171_0002631_cnn_inception100.csv', '0.00372783']
['00326', '00326_0004110_cnn_inception100.csv', '0.0125864']
['00369', '00369_0017563_cnn_inception100.csv', '0.00144313']
['00443', '00443_0006324_cnn_inception100.csv', '0.00136086']
['00444', '00444_0005707_cnn_inception100.csv', '0.00200391']
['00010', '00010_0004111_cnn_inception100.csv', '2.56168e-05']
['00240', '00240_0000302_cnn_inception100.csv', '0.0034893']
['00556', '00556_0003134_cnn_inception100.csv', '0.00465696']
['00535', '00535_0025048_cnn_inception100.csv', '0.00168079']
['00887', '00887_0001360_cnn_inception100.csv', '0.000970198']
['00843', '00843_0001005_cnn_inception100.csv', '0.00253807']
['00674', '00674_0003441_cnn_inception100.csv', '0.00478769']
['00690', '00690_0001920_cnn_inception100.csv', '0.00244101']
['00665', '00665_0005716_cnn_inception100.csv', '0.00264269']
['00788', '00788_0004235_cnn_inception100.csv', '0.000192864']
['00718', '00718_0014249_cnn_inception100.csv', '0.000920607']
['00972', '00972_0008589_cnn_inception100.csv', '0.000927871']
['00590', '00590_0001222_cnn_inception100.csv', '0.000841997']
['00760', '00760_0005901_cnn_inception100.csv', '0.0152952']
['00814', '00814_0000427_cnn_inception100.csv', '0.00251098']
['01121', '01121_0003799_cnn_inception100.csv', '0.000730555']
['01312', '01312_0001042_cnn_inception100.csv', '0.000750122']
['01235', '01235_0004693_cnn_inception100.csv', '0.0011343']
['01353', '01353_0002369_cnn_inception100.csv', '0.00181043']
['01192', '01192_0004227_cnn_inception100.csv', '0.00285172']
['01061', '01061_0000670_cnn_inception100.csv', '0.00096949']
['01081', '01081_0005273_cnn_inception100.csv', '0.00227094']
['01215', '01215_0005878_cnn_inception100.csv', '0.00129105']
['01190', '01190_0003965_cnn_inception100.csv', '0.000183646']
['01107', '01107_0000067_cnn_inception100.csv', '0.00191346']
['01357', '01357_0004507_cnn_inception100.csv', '0.00108818']
['01712', '01712_0002245_cnn_inception100.csv', '0.00191395']
['01526', '01526_0000845_cnn_inception100.csv', '0.00405303']
['01866', '01866_0009901_cnn_inception100.csv', '0.000677938']
['01810', '01810_0002665_cnn_inception100.csv', '0.00455002']
['01955', '01955_0005255_cnn_inception100.csv', '0.0301511']
['01980', '01980_0005853_cnn_inception100.csv', '0.00267167']
['01654', '01654_0004359_cnn_inception100.csv', '0.00208534']
['01653', '01653_0005178_cnn_inception100.csv', '0.00430909']
['01637', '01637_0001347_cnn_inception100.csv', '0.00105621']
['01885', '01885_0012544_cnn_inception100.csv', '0.00333364']
['01614', '01614_0005861_cnn_inception100.csv', '0.00309974']
['02552', '02552_0068553_cnn_inception100.csv', '0.0065326']
['02615', '02615_0000977_cnn_inception100.csv', '0.00125088']
['02625', '02625_0002777_cnn_inception100.csv', '0.00188077']
['02696', '02696_0001347_cnn_inception100.csv', '0.000698277']
['02898', '02898_0006581_cnn_inception100.csv', '0.000412095']
['02865', '02865_0006265_cnn_inception100.csv', '0.00408983']
['02699', '02699_0005038_cnn_inception100.csv', '0.000520521']
['02570', '02570_0006512_cnn_inception100.csv', '0.00032267']
['02744', '02744_0003905_cnn_inception100.csv', '0.0110319']
['02700', '02700_0000599_cnn_inception100.csv', '0.00604886']
['02998', '02998_0000150_cnn_inception100.csv', '5.00063e-05']
['02819', '02819_0018240_cnn_inception100.csv', '0.00119572']
['02811', '02811_0002683_cnn_inception100.csv', '0.000828086']
['02643', '02643_0001824_cnn_inception100.csv', '0.000139513']
['02686', '02686_0001408_cnn_inception100.csv', '0.00163681']
['02868', '02868_0005384_cnn_inception100.csv', '0.000544779']
['03000', '03000_0007127_cnn_inception100.csv', '0.00374007']
['02925', '02925_0003852_cnn_inception100.csv', '0.00684436']
['02589', '02589_0000804_cnn_inception100.csv', '0.000789238']
['02724', '02724_0004199_cnn_inception100.csv', '0.00149093']
['02940', '02940_0010705_cnn_inception100.csv', '0.0012226']
['02714', '02714_0001641_cnn_inception100.csv', '0.000335765']
['02303', '02303_0006217_cnn_inception100.csv', '0.00146608']
['02017', '02017_0006580_cnn_inception100.csv', '0.00111579']
['02427', '02427_0005537_cnn_inception100.csv', '0.000763496']
['02215', '02215_0000709_cnn_inception100.csv', '0.00141224']
['02291', '02291_0001403_cnn_inception100.csv', '0.00189915']
['02494', '02494_0001634_cnn_inception100.csv', '0.00131149']
['02209', '02209_0005249_cnn_inception100.csv', '0.000819165']
['02170', '02170_0007416_cnn_inception100.csv', '0.00428761']
['02193', '02193_0003536_cnn_inception100.csv', '0.0102459']
['02352', '02352_0009652_cnn_inception100.csv', '0.00278164']
['02338', '02338_0003424_cnn_inception100.csv', '0.00187208']
['02244', '02244_0005780_cnn_inception100.csv', '0.000955772']
['02470', '02470_0005164_cnn_inception100.csv', '0.000659611']
['02013', '02013_0008413_cnn_inception100.csv', '0.00216907']
['02220', '02220_0004096_cnn_inception100.csv', '0.000480269']
['02053', '02053_0004047_cnn_inception100.csv', '0.000288785']
['02376', '02376_0003294_cnn_inception100.csv', '0.000803408']
['02341', '02341_0003808_cnn_inception100.csv', '0.00361669']
['03411', '03411_0001476_cnn_inception100.csv', '0.00108787']
['03278', '03278_0015027_cnn_inception100.csv', '0.003795']
['03359', '03359_0003953_cnn_inception100.csv', '0.00168221']
['03395', '03395_0000537_cnn_inception100.csv', '0.000203084']
['03318', '03318_0004721_cnn_inception100.csv', '0.000436122']
['03381', '03381_0006800_cnn_inception100.csv', '0.00296377']
['03113', '03113_0001764_cnn_inception100.csv', '0.0019008']
['03459', '03459_0004732_cnn_inception100.csv', '0.00730719']
['03415', '03415_0005848_cnn_inception100.csv', '0.00161719']
['03353', '03353_0001339_cnn_inception100.csv', '0.0116398']
['03118', '03118_0003046_cnn_inception100.csv', '0.00180361']
['03377', '03377_0002918_cnn_inception100.csv', '0.00173008']
['03340', '03340_0003434_cnn_inception100.csv', '0.00177013']
['03401', '03401_0003547_cnn_inception100.csv', '0.00102728']
['03677', '03677_0007493_cnn_inception100.csv', '0.00254814']
['03934', '03934_0031300_cnn_inception100.csv', '0.00272236']
['03788', '03788_0007207_cnn_inception100.csv', '0.000912223']
['03744', '03744_0000262_cnn_inception100.csv', '0.00148891']
['03663', '03663_0003268_cnn_inception100.csv', '0.000371403']
['03610', '03610_0007735_cnn_inception100.csv', '0.000431744']
['03952', '03952_0006409_cnn_inception100.csv', '0.0006672']
['03521', '03521_0009688_cnn_inception100.csv', '0.00338546']
['03520', '03520_0001817_cnn_inception100.csv', '0.00191974']
['03895', '03895_0001708_cnn_inception100.csv', '0.00301393']
