['00455', '00455_0003571_cnn_inception100.csv', '0.000202315']
['00464', '00464_0011077_cnn_inception100.csv', '0.00534276']
['00268', '00268_0005370_cnn_inception100.csv', '0.0014059']
['00234', '00234_0003817_cnn_inception100.csv', '0.000284204']
['00498', '00498_0008613_cnn_inception100.csv', '0.00177956']
['00205', '00205_0006202_cnn_inception100.csv', '0.0846431']
['00260', '00260_0018412_cnn_inception100.csv', '0.00935793']
['00436', '00436_0006181_cnn_inception100.csv', '0.0641834']
['00111', '00111_0004392_cnn_inception100.csv', '0.00931992']
['00377', '00377_0003723_cnn_inception100.csv', '1.32655e-05']
['00341', '00341_0000265_cnn_inception100.csv', '0.00925807']
['00187', '00187_0000821_cnn_inception100.csv', '0.000825572']
['00128', '00128_0024589_cnn_inception100.csv', '0.0104475']
['00322', '00322_0000977_cnn_inception100.csv', '0.0441429']
['00309', '00309_0005160_cnn_inception100.csv', '0.00275587']
['00135', '00135_0001728_cnn_inception100.csv', '0.00333242']
['00352', '00352_0003380_cnn_inception100.csv', '0.00111625']
['00134', '00134_0002361_cnn_inception100.csv', '0.136618']
['00084', '00084_0004472_cnn_inception100.csv', '0.00113566']
['00482', '00482_0003890_cnn_inception100.csv', '0.000927718']
['00076', '00076_0006016_cnn_inception100.csv', '0.0121155']
['00085', '00085_0002099_cnn_inception100.csv', '0.00163004']
['00479', '00479_0006964_cnn_inception100.csv', '0.111166']
['00484', '00484_0000210_cnn_inception100.csv', '0.00431963']
['00057', '00057_0019078_cnn_inception100.csv', '0.000268002']
['00296', '00296_0005130_cnn_inception100.csv', '0.00695032']
['00493', '00493_0002149_cnn_inception100.csv', '0.00195187']
['00252', '00252_0002671_cnn_inception100.csv', '1.9251e-06']
['00492', '00492_0002672_cnn_inception100.csv', '0.00308509']
['00468', '00468_0001887_cnn_inception100.csv', '0.0144376']
['00387', '00387_0004443_cnn_inception100.csv', '0.00227334']
['00326', '00326_0004110_cnn_inception100.csv', '0.0553931']
['00358', '00358_0010971_cnn_inception100.csv', '0.00463061']
['00369', '00369_0017563_cnn_inception100.csv', '0.00758741']
['00029', '00029_0001879_cnn_inception100.csv', '0.00147196']
['00443', '00443_0006324_cnn_inception100.csv', '0.0748951']
['00018', '00018_0003330_cnn_inception100.csv', '0.000481691']
['00248', '00248_0004442_cnn_inception100.csv', '0.00345474']
['00421', '00421_0003478_cnn_inception100.csv', '0.000662542']
['00426', '00426_0003748_cnn_inception100.csv', '0.0224467']
['00213', '00213_0008765_cnn_inception100.csv', '0.000836205']
['00026', '00026_0005106_cnn_inception100.csv', '0.00141209']
['00249', '00249_0005488_cnn_inception100.csv', '0.00190488']
['00247', '00247_0001167_cnn_inception100.csv', '0.00267917']
['00656', '00656_0000260_cnn_inception100.csv', '0.000219391']
['00850', '00850_0003915_cnn_inception100.csv', '0.000575806']
['00634', '00634_0005877_cnn_inception100.csv', '0.00811038']
['00892', '00892_0004755_cnn_inception100.csv', '0.00511623']
['00802', '00802_0002465_cnn_inception100.csv', '0.0345367']
['00924', '00924_0000281_cnn_inception100.csv', '0.0131417']
['00588', '00588_0004719_cnn_inception100.csv', '0.00061304']
['00778', '00778_0003570_cnn_inception100.csv', '0.0047262']
['00983', '00983_0004973_cnn_inception100.csv', '0.00465836']
['00587', '00587_0000088_cnn_inception100.csv', '0.00522011']
['00777', '00777_0000753_cnn_inception100.csv', '0.00116806']
['00783', '00783_0002244_cnn_inception100.csv', '0.00104359']
['00949', '00949_0000532_cnn_inception100.csv', '0.00320854']
['00962', '00962_0007775_cnn_inception100.csv', '0.00511006']
['00706', '00706_0002020_cnn_inception100.csv', '0.00384225']
['00567', '00567_0003346_cnn_inception100.csv', '0.000188377']
['00752', '00752_0012132_cnn_inception100.csv', '0.00513317']
['00556', '00556_0003134_cnn_inception100.csv', '0.00214464']
['00700', '00700_0000982_cnn_inception100.csv', '0.00903291']
['00535', '00535_0025048_cnn_inception100.csv', '0.00296503']
['00503', '00503_0002695_cnn_inception100.csv', '0.0287044']
['00762', '00762_0004284_cnn_inception100.csv', '0.00299366']
['00791', '00791_0006083_cnn_inception100.csv', '0.000344068']
['00939', '00939_0010833_cnn_inception100.csv', '0.00353321']
['00901', '00901_0003534_cnn_inception100.csv', '0.00218548']
['00887', '00887_0001360_cnn_inception100.csv', '0.0164885']
['00675', '00675_0002559_cnn_inception100.csv', '0.00170372']
['00672', '00672_0003499_cnn_inception100.csv', '0.00254125']
['00843', '00843_0001005_cnn_inception100.csv', '0.0619873']
['00674', '00674_0003441_cnn_inception100.csv', '0.011994']
['00601', '00601_0002747_cnn_inception100.csv', '0.00254727']
['00898', '00898_0000739_cnn_inception100.csv', '0.00416492']
['00690', '00690_0001920_cnn_inception100.csv', '0.00386058']
['00655', '00655_0011854_cnn_inception100.csv', '0.000360483']
['00636', '00636_0002189_cnn_inception100.csv', '0.000616306']
['00665', '00665_0005716_cnn_inception100.csv', '0.0248413']
['00980', '00980_0045328_cnn_inception100.csv', '0.00156094']
['00786', '00786_0002801_cnn_inception100.csv', '0.000312077']
['00547', '00547_0005607_cnn_inception100.csv', '0.000306834']
['00788', '00788_0004235_cnn_inception100.csv', '0.00617578']
['00718', '00718_0014249_cnn_inception100.csv', '0.00632917']
['00972', '00972_0008589_cnn_inception100.csv', '0.00765347']
['00570', '00570_0003625_cnn_inception100.csv', '0.0012529']
['00926', '00926_0000210_cnn_inception100.csv', '0.00042157']
['00590', '00590_0001222_cnn_inception100.csv', '0.00167718']
['00769', '00769_0001174_cnn_inception100.csv', '0.00145186']
['00760', '00760_0005901_cnn_inception100.csv', '0.0459182']
['00961', '00961_0004583_cnn_inception100.csv', '0.00137666']
['00934', '00934_0007464_cnn_inception100.csv', '0.000630476']
['00732', '00732_0002445_cnn_inception100.csv', '0.000306708']
['00640', '00640_0009789_cnn_inception100.csv', '0.000740909']
['00671', '00671_0008541_cnn_inception100.csv', '0.00364474']
['00883', '00883_0000198_cnn_inception100.csv', '0.000602845']
['00884', '00884_0001564_cnn_inception100.csv', '0.00359744']
['00625', '00625_0001511_cnn_inception100.csv', '0.0110112']
