['00322', '00322_0000977_cnn_inception100.csv', '0.000820568']
['00013', '00013_0008423_cnn_inception100.csv', '0.00159432']
['00460', '00460_0002508_cnn_inception100.csv', '0.0158067']
['00197', '00197_0002928_cnn_inception100.csv', '0.00210471']
['00225', '00225_0005139_cnn_inception100.csv', '0.000767947']
['00249', '00249_0005488_cnn_inception100.csv', '0.00164897']
['00893', '00893_0018441_cnn_inception100.csv', '0.00216576']
['00778', '00778_0003570_cnn_inception100.csv', '0.00118903']
['00550', '00550_0004611_cnn_inception100.csv', '0.0373747']
['00655', '00655_0011854_cnn_inception100.csv', '0.000462988']
['00609', '00609_0000072_cnn_inception100.csv', '0.000533995']
['00808', '00808_0002789_cnn_inception100.csv', '0.00167919']
['00916', '00916_0000485_cnn_inception100.csv', '0.0068061']
['00926', '00926_0000210_cnn_inception100.csv', '0.000174443']
['00704', '00704_0008173_cnn_inception100.csv', '0.000919262']
['01340', '01340_0025072_cnn_inception100.csv', '0.00816237']
['01097', '01097_0001739_cnn_inception100.csv', '0.000218876']
['01226', '01226_0002943_cnn_inception100.csv', '0.00121297']
['01013', '01013_0000673_cnn_inception100.csv', '0.000322515']
['01375', '01375_0002517_cnn_inception100.csv', '1.78513e-06']
['01253', '01253_0002288_cnn_inception100.csv', '0.00447035']
['01572', '01572_0012727_cnn_inception100.csv', '0.00196571']
['01713', '01713_0007220_cnn_inception100.csv', '0.000757004']
['01983', '01983_0004287_cnn_inception100.csv', '0.000366187']
['01860', '01860_0037165_cnn_inception100.csv', '0.00159723']
['01996', '01996_0005661_cnn_inception100.csv', '0.000511495']
['01929', '01929_0002899_cnn_inception100.csv', '0.000806544']
['01638', '01638_0004049_cnn_inception100.csv', '0.0251737']
['01509', '01509_0007116_cnn_inception100.csv', '0.00963778']
['01767', '01767_0003146_cnn_inception100.csv', '0.000337945']
['02795', '02795_0006991_cnn_inception100.csv', '0.00157243']
['02950', '02950_0002747_cnn_inception100.csv', '0.000746679']
