['00349', '00349_0001367_cnn_inception100.csv', '0.00326012']
['00124', '00124_0001184_cnn_inception100.csv', '0.000804767']
['00332', '00332_0003399_cnn_inception100.csv', '0.0043756']
['00136', '00136_0019106_cnn_inception100.csv', '0.000360729']
['00510', '00510_0002634_cnn_inception100.csv', '0.0104899']
['00954', '00954_0001471_cnn_inception100.csv', '0.000615825']
['00936', '00936_0005804_cnn_inception100.csv', '0.00190144']
['00616', '00616_0007629_cnn_inception100.csv', '0.00445765']
['00808', '00808_0002789_cnn_inception100.csv', '0.00211878']
['01143', '01143_0011856_cnn_inception100.csv', '0.0014549']
['01187', '01187_0003529_cnn_inception100.csv', '0.00239429']
['01409', '01409_0003799_cnn_inception100.csv', '0.00221316']
['01099', '01099_0001701_cnn_inception100.csv', '0.000541591']
['01229', '01229_0003607_cnn_inception100.csv', '0.00172066']
['01264', '01264_0001006_cnn_inception100.csv', '0.00116833']
['01305', '01305_0013106_cnn_inception100.csv', '0.002475']
['01359', '01359_0002918_cnn_inception100.csv', '0.00107291']
['01657', '01657_0016330_cnn_inception100.csv', '0.00246966']
['01687', '01687_0004027_cnn_inception100.csv', '0.00135205']
['01621', '01621_0015155_cnn_inception100.csv', '0.00596898']
['01830', '01830_0004316_cnn_inception100.csv', '0.00265089']
['01807', '01807_0010212_cnn_inception100.csv', '0.00261848']
['01846', '01846_0004239_cnn_inception100.csv', '0.00368444']
['01538', '01538_0016863_cnn_inception100.csv', '0.00170222']
['02920', '02920_0017824_cnn_inception100.csv', '0.00283276']
['02947', '02947_0004370_cnn_inception100.csv', '0.0012049']
['02495', '02495_0002397_cnn_inception100.csv', '0.00200199']
['02231', '02231_0005445_cnn_inception100.csv', '0.00038607']
['02183', '02183_0006331_cnn_inception100.csv', '0.000282954']
['02036', '02036_0005864_cnn_inception100.csv', '0.000619802']
['02188', '02188_0001067_cnn_inception100.csv', '0.00599586']
['03005', '03005_0000271_cnn_inception100.csv', '0.00210012']
['03033', '03033_0003165_cnn_inception100.csv', '0.00138846']
['03323', '03323_0003066_cnn_inception100.csv', '0.0113676']
['03187', '03187_0003380_cnn_inception100.csv', '0.000638152']
['03614', '03614_0000138_cnn_inception100.csv', '0.000741656']
['03553', '03553_0001132_cnn_inception100.csv', '2.72947e-05']
['03860', '03860_0005569_cnn_inception100.csv', '0.00933366']
['04234', '04234_0000434_cnn_inception100.csv', '8.76708e-05']
['04158', '04158_0004022_cnn_inception100.csv', '0.000929009']
['04412', '04412_0002406_cnn_inception100.csv', '0.00114606']
['04084', '04084_0002200_cnn_inception100.csv', '0.00665723']
['04481', '04481_0022772_cnn_inception100.csv', '0.000134003']
['04785', '04785_0006794_cnn_inception100.csv', '0.00215151']
['04731', '04731_0000200_cnn_inception100.csv', '0.000793422']
['04887', '04887_0001769_cnn_inception100.csv', '0.000131787']
['04531', '04531_0072782_cnn_inception100.csv', '0.0376941']
['05430', '05430_0012236_cnn_inception100.csv', '0.00027876']
['05070', '05070_0001457_cnn_inception100.csv', '0.00115552']
['05200', '05200_0001047_cnn_inception100.csv', '0.00205987']
['05466', '05466_0003973_cnn_inception100.csv', '0.00210401']
['05429', '05429_0003492_cnn_inception100.csv', '0.00356924']
['05659', '05659_0003415_cnn_inception100.csv', '0.00146547']
['05686', '05686_0004749_cnn_inception100.csv', '0.00110262']
['05962', '05962_0003863_cnn_inception100.csv', '0.00125921']
['05825', '05825_0000114_cnn_inception100.csv', '5.9916e-05']
['05598', '05598_0004899_cnn_inception100.csv', '0.000336421']
['06152', '06152_0001233_cnn_inception100.csv', '0.00121023']
['06086', '06086_0004303_cnn_inception100.csv', '0.00348204']
['06007', '06007_0005886_cnn_inception100.csv', '0.00599802']
['06186', '06186_0005601_cnn_inception100.csv', '0.00140456']
['06840', '06840_0014963_cnn_inception100.csv', '0.00537548']
['06876', '06876_0005587_cnn_inception100.csv', '0.005059']
['06691', '06691_0000513_cnn_inception100.csv', '0.00076085']
['06906', '06906_0005769_cnn_inception100.csv', '9.20449e-05']
['06603', '06603_0003968_cnn_inception100.csv', '0.00112811']
['07427', '07427_0000866_cnn_inception100.csv', '0.00224442']
['07101', '07101_0005505_cnn_inception100.csv', '0.00660127']
['07157', '07157_0004085_cnn_inception100.csv', '0.000424892']
['07382', '07382_0005554_cnn_inception100.csv', '0.000197841']
['07346', '07346_0003892_cnn_inception100.csv', '0.00146535']
