['00192', '00192_0005809_cnn_inception100.csv', '0.00133077']
['00059', '00059_0002581_cnn_inception100.csv', '0.00403706']
['00536', '00536_0002656_cnn_inception100.csv', '0.00119942']
['01008', '01008_0002570_cnn_inception100.csv', '0.00150703']
['01251', '01251_0002224_cnn_inception100.csv', '0.00151339']
['01294', '01294_0003101_cnn_inception100.csv', '0.00251159']
['01458', '01458_0005549_cnn_inception100.csv', '0.00170326']
['01164', '01164_0001140_cnn_inception100.csv', '0.00159714']
['01501', '01501_0002627_cnn_inception100.csv', '0.0147149']
['02554', '02554_0011197_cnn_inception100.csv', '0.0450691']
['02959', '02959_0003563_cnn_inception100.csv', '0.00174571']
['02727', '02727_0007040_cnn_inception100.csv', '0.000509144']
['02901', '02901_0001154_cnn_inception100.csv', '0.00217142']
['03000', '03000_0007127_cnn_inception100.csv', '0.00605734']
['02941', '02941_0004548_cnn_inception100.csv', '0.00203188']
['02332', '02332_0005000_cnn_inception100.csv', '4.38852e-06']
['02196', '02196_0002491_cnn_inception100.csv', '0.0016095']
['02208', '02208_0002205_cnn_inception100.csv', '0.014219']
['02114', '02114_0001897_cnn_inception100.csv', '0.00135516']
['02211', '02211_0000885_cnn_inception100.csv', '0.0677005']
['02430', '02430_0001242_cnn_inception100.csv', '0.00183606']
['03021', '03021_0004608_cnn_inception100.csv', '4.92443e-05']
['03480', '03480_0075101_cnn_inception100.csv', '0.0145551']
['03058', '03058_0000421_cnn_inception100.csv', '0.0305537']
['03084', '03084_0003421_cnn_inception100.csv', '0.00764839']
['03407', '03407_0000990_cnn_inception100.csv', '0.00084982']
['03691', '03691_0005328_cnn_inception100.csv', '0.00110087']
['03575', '03575_0027769_cnn_inception100.csv', '0.00313793']
['05440', '05440_0002958_cnn_inception100.csv', '0.00219161']
['05025', '05025_0007340_cnn_inception100.csv', '0.00145967']
['05712', '05712_0004599_cnn_inception100.csv', '0.000277594']
['05621', '05621_0004771_cnn_inception100.csv', '0.00282924']
['05601', '05601_0000905_cnn_inception100.csv', '0.00267481']
['05662', '05662_0001989_cnn_inception100.csv', '0.00231437']
['05676', '05676_0001636_cnn_inception100.csv', '0.00897318']
['05994', '05994_0004843_cnn_inception100.csv', '0.00213059']
['06472', '06472_0002779_cnn_inception100.csv', '0.00298201']
['06212', '06212_0005720_cnn_inception100.csv', '8.07651e-05']
['06415', '06415_0006011_cnn_inception100.csv', '0.00148686']
['06129', '06129_0004888_cnn_inception100.csv', '0.00493147']
['06952', '06952_0001594_cnn_inception100.csv', '0.00269057']
['06616', '06616_0002919_cnn_inception100.csv', '0.00405113']
['07446', '07446_0002988_cnn_inception100.csv', '0.0178103']
