['00327', '00327_0000018_cnn_inception100.csv', '0.000534307']
['00998', '00998_0000912_cnn_inception100.csv', '0.000768354']
['00849', '00849_0028147_cnn_inception100.csv', '0.00405311']
['01204', '01204_0003701_cnn_inception100.csv', '0.00107755']
['01408', '01408_0003826_cnn_inception100.csv', '0.00295666']
['01012', '01012_0003706_cnn_inception100.csv', '0.00226942']
['01976', '01976_0008890_cnn_inception100.csv', '0.00110488']
['01841', '01841_0002184_cnn_inception100.csv', '0.00395146']
['02760', '02760_0006886_cnn_inception100.csv', '0.00529727']
['02894', '02894_0000479_cnn_inception100.csv', '0.000487785']
['02282', '02282_0000998_cnn_inception100.csv', '0.0109504']
['02260', '02260_0003574_cnn_inception100.csv', '0.00243662']
['03480', '03480_0075101_cnn_inception100.csv', '0.00256847']
['03114', '03114_0012002_cnn_inception100.csv', '0.000632854']
['03494', '03494_0001120_cnn_inception100.csv', '0.00454096']
['03523', '03523_0001452_cnn_inception100.csv', '0.0143982']
['03797', '03797_0001847_cnn_inception100.csv', '0.00213666']
['04490', '04490_0002896_cnn_inception100.csv', '0.00136644']
['04153', '04153_0003514_cnn_inception100.csv', '0.00386784']
['04900', '04900_0008170_cnn_inception100.csv', '0.00471157']
['04844', '04844_0000426_cnn_inception100.csv', '0.00564312']
['04789', '04789_0002172_cnn_inception100.csv', '0.170411']
['05273', '05273_0005187_cnn_inception100.csv', '0.0012697']
['06212', '06212_0005720_cnn_inception100.csv', '0.000111734']
['06277', '06277_0005878_cnn_inception100.csv', '0.00182712']
['06291', '06291_0011641_cnn_inception100.csv', '0.00152308']
['06001', '06001_0003092_cnn_inception100.csv', '0.000784499']
