['00258', '00258_0013322_cnn_inception100.csv', '9.56216e-05']
['00047', '00047_0000027_cnn_inception100.csv', '0.00280463']
['00806', '00806_0006174_cnn_inception100.csv', '2.99312e-05']
['01099', '01099_0001701_cnn_inception100.csv', '0.00137807']
['01459', '01459_0001444_cnn_inception100.csv', '0.00211364']
['01410', '01410_0007027_cnn_inception100.csv', '3.1083e-05']
['01660', '01660_0007944_cnn_inception100.csv', '9.87964e-05']
['02800', '02800_0001817_cnn_inception100.csv', '0.00190346']
['02222', '02222_0007370_cnn_inception100.csv', '0.0124882']
['02451', '02451_0010195_cnn_inception100.csv', '0.000567789']
['02258', '02258_0001650_cnn_inception100.csv', '0.00304808']
['03033', '03033_0003165_cnn_inception100.csv', '0.00115633']
['03539', '03539_0001969_cnn_inception100.csv', '0.00324439']
['03808', '03808_0010216_cnn_inception100.csv', '0.00761763']
['03820', '03820_0004074_cnn_inception100.csv', '5.33778e-06']
['03736', '03736_0003245_cnn_inception100.csv', '0.000246972']
['04002', '04002_0003650_cnn_inception100.csv', '2.6872e-05']
['04328', '04328_0003141_cnn_inception100.csv', '0.00421241']
['04973', '04973_0000815_cnn_inception100.csv', '0.00935527']
['05464', '05464_0002844_cnn_inception100.csv', '0.00151524']
['05027', '05027_0005144_cnn_inception100.csv', '0.0020475']
['05634', '05634_0007067_cnn_inception100.csv', '0.0050805']
['05548', '05548_0004443_cnn_inception100.csv', '0.00593268']
['05795', '05795_0000771_cnn_inception100.csv', '0.000188568']
['06005', '06005_0006079_cnn_inception100.csv', '4.64247e-06']
['06195', '06195_0004009_cnn_inception100.csv', '0.00205397']
['06118', '06118_0005237_cnn_inception100.csv', '0.00204199']
['06706', '06706_0005097_cnn_inception100.csv', '0.00058003']
['07240', '07240_0003112_cnn_inception100.csv', '0.00129041']
['07058', '07058_0010426_cnn_inception100.csv', '0.000127716']
['07466', '07466_0004827_cnn_inception100.csv', '0.00141188']
