['00007', '00007_0003341_cnn_inception100.csv', '0.00272844']
['00202', '00202_0002919_cnn_inception100.csv', '0.0276019']
['00400', '00400_0005486_cnn_inception100.csv', '0.0115432']
['00348', '00348_0011173_cnn_inception100.csv', '0.00312163']
['00167', '00167_0022945_cnn_inception100.csv', '0.00954355']
['00306', '00306_0035999_cnn_inception100.csv', '0.00164231']
['00288', '00288_0001286_cnn_inception100.csv', '0.0290724']
['00071', '00071_0000277_cnn_inception100.csv', '0.00102011']
['00460', '00460_0002508_cnn_inception100.csv', '0.00851882']
['00182', '00182_0003801_cnn_inception100.csv', '0.00465757']
['00357', '00357_0001363_cnn_inception100.csv', '0.000116365']
['00190', '00190_0010090_cnn_inception100.csv', '0.00288779']
['00411', '00411_0002937_cnn_inception100.csv', '0.00168725']
['00657', '00657_0001261_cnn_inception100.csv', '0.00603877']
['00603', '00603_0004331_cnn_inception100.csv', '0.0016814']
['00543', '00543_0006005_cnn_inception100.csv', '0.00184985']
['00521', '00521_0031457_cnn_inception100.csv', '0.0106935']
['00991', '00991_0010288_cnn_inception100.csv', '0.0019783']
['00568', '00568_0004980_cnn_inception100.csv', '0.000551218']
['00881', '00881_0003207_cnn_inception100.csv', '0.00224424']
['00911', '00911_0001236_cnn_inception100.csv', '0.00436638']
['00943', '00943_0005436_cnn_inception100.csv', '0.00370629']
['00932', '00932_0001675_cnn_inception100.csv', '0.0081583']
['00623', '00623_0012128_cnn_inception100.csv', '0.00144436']
['01119', '01119_0006339_cnn_inception100.csv', '0.00271156']
['01149', '01149_0005634_cnn_inception100.csv', '0.00911062']
['01056', '01056_0009165_cnn_inception100.csv', '0.0093486']
['01209', '01209_0001454_cnn_inception100.csv', '0.00386786']
['01073', '01073_0001410_cnn_inception100.csv', '0.00157337']
['01971', '01971_0006355_cnn_inception100.csv', '0.0147122']
['01832', '01832_0037960_cnn_inception100.csv', '0.000668502']
['01687', '01687_0004027_cnn_inception100.csv', '0.00281633']
['01617', '01617_0010354_cnn_inception100.csv', '0.00245116']
['01998', '01998_0002700_cnn_inception100.csv', '0.0547437']
['01701', '01701_0003014_cnn_inception100.csv', '0.00224488']
['01801', '01801_0003492_cnn_inception100.csv', '0.00816001']
['01696', '01696_0001503_cnn_inception100.csv', '0.0539781']
['01815', '01815_0002784_cnn_inception100.csv', '0.00607769']
['01932', '01932_0001612_cnn_inception100.csv', '0.0118676']
['02562', '02562_0001586_cnn_inception100.csv', '0.180328']
['02961', '02961_0002083_cnn_inception100.csv', '0.0158413']
['02622', '02622_0000157_cnn_inception100.csv', '0.00146612']
['02652', '02652_0003841_cnn_inception100.csv', '0.0018535']
['02972', '02972_0005828_cnn_inception100.csv', '0.00269245']
['02787', '02787_0003808_cnn_inception100.csv', '0.00162491']
['02763', '02763_0004040_cnn_inception100.csv', '0.0328017']
['02779', '02779_0005776_cnn_inception100.csv', '0.323509']
