['00408', '00408_0003279_cnn_inception100.csv', '0.00230377']
['00290', '00290_0002955_cnn_inception100.csv', '1.10857e-05']
['00178', '00178_0008606_cnn_inception100.csv', '0.00496224']
['00873', '00873_0001326_cnn_inception100.csv', '0.00538151']
['00601', '00601_0002747_cnn_inception100.csv', '0.00196983']
['00786', '00786_0002801_cnn_inception100.csv', '0.000240153']
['01091', '01091_0007431_cnn_inception100.csv', '0.00177498']
['01112', '01112_0005496_cnn_inception100.csv', '0.00492327']
['01492', '01492_0018504_cnn_inception100.csv', '1.67922e-05']
['01487', '01487_0002230_cnn_inception100.csv', '0.0109263']
['01270', '01270_0007748_cnn_inception100.csv', '0.000582477']
['01523', '01523_0000393_cnn_inception100.csv', '0.0074385']
['01780', '01780_0001810_cnn_inception100.csv', '0.00035461']
['01653', '01653_0005178_cnn_inception100.csv', '0.00189316']
['01838', '01838_0012363_cnn_inception100.csv', '0.000527308']
['01822', '01822_0003715_cnn_inception100.csv', '0.000641635']
['01684', '01684_0007822_cnn_inception100.csv', '0.00159714']
['02696', '02696_0001347_cnn_inception100.csv', '0.000514849']
['02503', '02503_0000346_cnn_inception100.csv', '0.00226932']
['02970', '02970_0008290_cnn_inception100.csv', '0.0374959']
['02178', '02178_0001342_cnn_inception100.csv', '0.0233546']
['02375', '02375_0020005_cnn_inception100.csv', '0.00177912']
['03332', '03332_0000844_cnn_inception100.csv', '0.000646323']
['03084', '03084_0003421_cnn_inception100.csv', '0.00324843']
['03041', '03041_0003502_cnn_inception100.csv', '0.00204332']
['03111', '03111_0012830_cnn_inception100.csv', '0.00270122']
['03233', '03233_0004767_cnn_inception100.csv', '0.00298014']
['03846', '03846_0009978_cnn_inception100.csv', '0.000411186']
['03878', '03878_0002126_cnn_inception100.csv', '0.00220508']
['03935', '03935_0015092_cnn_inception100.csv', '0.0377792']
['03794', '03794_0022252_cnn_inception100.csv', '0.00523327']
['03596', '03596_0006550_cnn_inception100.csv', '9.05551e-05']
['03981', '03981_0010563_cnn_inception100.csv', '0.00215604']
['03872', '03872_0000828_cnn_inception100.csv', '0.000521422']
['03618', '03618_0003450_cnn_inception100.csv', '0.00597256']
['03782', '03782_0012870_cnn_inception100.csv', '0.00439924']
['03941', '03941_0008621_cnn_inception100.csv', '0.00638739']
['03869', '03869_0000635_cnn_inception100.csv', '6.68727e-05']
['04491', '04491_0000278_cnn_inception100.csv', '0.00506754']
['04407', '04407_0004473_cnn_inception100.csv', '0.0148108']
['04096', '04096_0005689_cnn_inception100.csv', '0.00645549']
['04325', '04325_0005629_cnn_inception100.csv', '0.000745756']
['04079', '04079_0000875_cnn_inception100.csv', '0.00150299']
['04375', '04375_0006244_cnn_inception100.csv', '0.000335561']
['04089', '04089_0002817_cnn_inception100.csv', '0.00726905']
['04892', '04892_0005954_cnn_inception100.csv', '0.000401912']
['04673', '04673_0006166_cnn_inception100.csv', '5.90515e-06']
['04889', '04889_0001769_cnn_inception100.csv', '0.0119089']
['04829', '04829_0008202_cnn_inception100.csv', '5.05352e-05']
['04512', '04512_0000365_cnn_inception100.csv', '0.00236919']
['04916', '04916_0008328_cnn_inception100.csv', '0.00182844']
['05015', '05015_0007189_cnn_inception100.csv', '0.000210439']
['05085', '05085_0006039_cnn_inception100.csv', '0.000355656']
['05134', '05134_0007291_cnn_inception100.csv', '0.00128727']
['05344', '05344_0001828_cnn_inception100.csv', '0.0181843']
['05298', '05298_0002095_cnn_inception100.csv', '0.231318']
['05516', '05516_0005547_cnn_inception100.csv', '0.000470456']
['05877', '05877_0007191_cnn_inception100.csv', '0.00418797']
['06447', '06447_0001334_cnn_inception100.csv', '0.00186388']
['06935', '06935_0001096_cnn_inception100.csv', '0.0026953']
['06735', '06735_0001274_cnn_inception100.csv', '0.000633684']
['06831', '06831_0007057_cnn_inception100.csv', '0.0180582']
['06838', '06838_0008731_cnn_inception100.csv', '0.00212064']
['06918', '06918_0017984_cnn_inception100.csv', '2.25355e-06']
['06701', '06701_0002094_cnn_inception100.csv', '0.0018327']
['06651', '06651_0000389_cnn_inception100.csv', '0.00601236']
['07445', '07445_0002310_cnn_inception100.csv', '0.00668437']
['07212', '07212_0000757_cnn_inception100.csv', '0.0923326']
['07303', '07303_0004809_cnn_inception100.csv', '0.00181566']
['07094', '07094_0000886_cnn_inception100.csv', '0.00168313']
['07242', '07242_0001161_cnn_inception100.csv', '0.00216882']
['07070', '07070_0005687_cnn_inception100.csv', '0.00312944']
['07084', '07084_0002020_cnn_inception100.csv', '0.163405']
['07274', '07274_0006142_cnn_inception100.csv', '0.000866794']
['07397', '07397_0019091_cnn_inception100.csv', '0.00276937']
['07118', '07118_0005634_cnn_inception100.csv', '0.00182205']
['07039', '07039_0003472_cnn_inception100.csv', '0.00102575']
['07293', '07293_0004594_cnn_inception100.csv', '0.00142363']
