['00345', '00345_0002996_cnn_inception100.csv', '3.33425e-05']
['00343', '00343_0006041_cnn_inception100.csv', '8.39553e-05']
['00171', '00171_0002631_cnn_inception100.csv', '0.000995577']
['00760', '00760_0005901_cnn_inception100.csv', '0.00149519']
['00792', '00792_0029578_cnn_inception100.csv', '0.00182695']
['01777', '01777_0005598_cnn_inception100.csv', '0.00378893']
['01670', '01670_0005088_cnn_inception100.csv', '0.00218189']
['02729', '02729_0003713_cnn_inception100.csv', '0.00315184']
['02774', '02774_0004335_cnn_inception100.csv', '0.0015611']
['02402', '02402_0082083_cnn_inception100.csv', '0.00248774']
['02013', '02013_0008413_cnn_inception100.csv', '0.00235278']
['03387', '03387_0005740_cnn_inception100.csv', '0.000249628']
['03865', '03865_0024047_cnn_inception100.csv', '0.000132309']
['04426', '04426_0004259_cnn_inception100.csv', '0.00170912']
['04723', '04723_0002699_cnn_inception100.csv', '0.000493839']
['05052', '05052_0003031_cnn_inception100.csv', '0.00258004']
['05440', '05440_0002958_cnn_inception100.csv', '0.00109002']
['05972', '05972_0003028_cnn_inception100.csv', '0.00129421']
['05871', '05871_0004626_cnn_inception100.csv', '0.00083234']
['06496', '06496_0005889_cnn_inception100.csv', '0.00129009']
['06436', '06436_0004063_cnn_inception100.csv', '0.00109016']
['07029', '07029_0003257_cnn_inception100.csv', '0.00492442']
['07149', '07149_0001671_cnn_inception100.csv', '0.00181039']
['07314', '07314_0002891_cnn_inception100.csv', '0.000114176']
