['00232', '00232_0003577_cnn_inception100.csv', '0.00157227']
['00471', '00471_0000902_cnn_inception100.csv', '0.00694074']
['00229', '00229_0002611_cnn_inception100.csv', '0.0146332']
['00264', '00264_0002125_cnn_inception100.csv', '0.00284279']
['00002', '00002_0005090_cnn_inception100.csv', '0.000903377']
['00345', '00345_0002996_cnn_inception100.csv', '9.11159e-05']
['00123', '00123_0006807_cnn_inception100.csv', '0.000914139']
['00327', '00327_0000018_cnn_inception100.csv', '0.000297257']
['00604', '00604_0000939_cnn_inception100.csv', '0.0547214']
['00749', '00749_0002773_cnn_inception100.csv', '0.00553432']
['00997', '00997_0006079_cnn_inception100.csv', '5.07624e-05']
['00628', '00628_0000325_cnn_inception100.csv', '0.00539225']
['00807', '00807_0012220_cnn_inception100.csv', '0.00636638']
['00975', '00975_0003780_cnn_inception100.csv', '0.00139797']
['00579', '00579_0002253_cnn_inception100.csv', '0.00121324']
['00552', '00552_0002148_cnn_inception100.csv', '0.00637166']
['00792', '00792_0029578_cnn_inception100.csv', '0.00163649']
['00849', '00849_0028147_cnn_inception100.csv', '0.0133826']
['01455', '01455_0024662_cnn_inception100.csv', '0.00454238']
['01449', '01449_0001561_cnn_inception100.csv', '0.000888558']
['01236', '01236_0000539_cnn_inception100.csv', '0.00188787']
['01282', '01282_0006562_cnn_inception100.csv', '0.00163159']
['01443', '01443_0003578_cnn_inception100.csv', '0.0038794']
['01163', '01163_0001286_cnn_inception100.csv', '0.00179669']
['01356', '01356_0000759_cnn_inception100.csv', '0.0137409']
['01991', '01991_0004817_cnn_inception100.csv', '0.0211949']
['01953', '01953_0008444_cnn_inception100.csv', '0.00314648']
['01799', '01799_0054588_cnn_inception100.csv', '0.000490458']
['01945', '01945_0017138_cnn_inception100.csv', '0.00474832']
['01933', '01933_0004405_cnn_inception100.csv', '0.000809613']
['01760', '01760_0001894_cnn_inception100.csv', '0.0294773']
['02807', '02807_0003420_cnn_inception100.csv', '0.000553822']
['02943', '02943_0005986_cnn_inception100.csv', '0.000665893']
['02561', '02561_0001850_cnn_inception100.csv', '0.00174267']
['02139', '02139_0009746_cnn_inception100.csv', '0.00145132']
['02332', '02332_0005000_cnn_inception100.csv', '2.35485e-06']
['02402', '02402_0082083_cnn_inception100.csv', '0.00283994']
['02092', '02092_0002872_cnn_inception100.csv', '0.000575162']
['02494', '02494_0001634_cnn_inception100.csv', '0.00469609']
['02023', '02023_0000628_cnn_inception100.csv', '0.00437401']
['02454', '02454_0001384_cnn_inception100.csv', '0.00126442']
['02260', '02260_0003574_cnn_inception100.csv', '0.00530039']
['03472', '03472_0002000_cnn_inception100.csv', '0.00014456']
['03138', '03138_0006443_cnn_inception100.csv', '0.00303855']
['03395', '03395_0000537_cnn_inception100.csv', '0.000330452']
['03360', '03360_0002688_cnn_inception100.csv', '0.00183771']
['03253', '03253_0002232_cnn_inception100.csv', '0.0211313']
['03478', '03478_0004496_cnn_inception100.csv', '0.00296584']
['03308', '03308_0001002_cnn_inception100.csv', '0.00102376']
['03464', '03464_0000122_cnn_inception100.csv', '0.000107192']
['03622', '03622_0005316_cnn_inception100.csv', '0.00198551']
['03974', '03974_0004188_cnn_inception100.csv', '0.00578864']
['03772', '03772_0003481_cnn_inception100.csv', '0.00218381']
['03638', '03638_0001294_cnn_inception100.csv', '0.0286527']
['03821', '03821_0003038_cnn_inception100.csv', '0.00205175']
['03868', '03868_0000341_cnn_inception100.csv', '0.00107823']
['04331', '04331_0004783_cnn_inception100.csv', '0.00174295']
['04273', '04273_0001012_cnn_inception100.csv', '0.00852671']
['04494', '04494_0004679_cnn_inception100.csv', '0.000738828']
['04283', '04283_0002313_cnn_inception100.csv', '0.00120158']
['04805', '04805_0003831_cnn_inception100.csv', '0.0189165']
['04723', '04723_0002699_cnn_inception100.csv', '0.000512912']
['04688', '04688_0002471_cnn_inception100.csv', '3.36614e-07']
['04600', '04600_0002149_cnn_inception100.csv', '0.00241263']
['04781', '04781_0009439_cnn_inception100.csv', '0.00017722']
['04506', '04506_0004790_cnn_inception100.csv', '0.00166915']
['04823', '04823_0000956_cnn_inception100.csv', '0.0131873']
['05346', '05346_0008494_cnn_inception100.csv', '0.00148039']
['05436', '05436_0004429_cnn_inception100.csv', '0.00138828']
['05216', '05216_0002509_cnn_inception100.csv', '0.00166281']
['05210', '05210_0001629_cnn_inception100.csv', '0.0055626']
['05317', '05317_0002925_cnn_inception100.csv', '0.0462158']
['05057', '05057_0010088_cnn_inception100.csv', '0.00108328']
['05011', '05011_0003359_cnn_inception100.csv', '0.000175662']
['05164', '05164_0000837_cnn_inception100.csv', '0.00254784']
['05586', '05586_0014700_cnn_inception100.csv', '0.004871']
['05676', '05676_0001636_cnn_inception100.csv', '0.000960276']
['05932', '05932_0016506_cnn_inception100.csv', '0.00149653']
['06374', '06374_0017182_cnn_inception100.csv', '0.00149094']
['06436', '06436_0004063_cnn_inception100.csv', '0.00723464']
['06116', '06116_0005913_cnn_inception100.csv', '0.020268']
['06126', '06126_0005242_cnn_inception100.csv', '0.0554719']
['06547', '06547_0004000_cnn_inception100.csv', '7.58727e-05']
['06842', '06842_0003280_cnn_inception100.csv', '0.00317583']
['06829', '06829_0001746_cnn_inception100.csv', '0.000852768']
['07472', '07472_0011934_cnn_inception100.csv', '0.00147768']
['07332', '07332_0005397_cnn_inception100.csv', '0.00191782']
['07361', '07361_0011287_cnn_inception100.csv', '0.00044098']
['07424', '07424_0000830_cnn_inception100.csv', '0.00186781']
['07341', '07341_0000226_cnn_inception100.csv', '0.00483958']
