['00039', '00039_0003094_cnn_inception100.csv', '0.0489229']
['00006', '00006_0004443_cnn_inception100.csv', '0.0030591']
['00496', '00496_0003380_cnn_inception100.csv', '0.00201382']
['00175', '00175_0001618_cnn_inception100.csv', '0.0030535']
['00186', '00186_0004230_cnn_inception100.csv', '0.00548331']
['00336', '00336_0005492_cnn_inception100.csv', '0.00150724']
['00151', '00151_0003855_cnn_inception100.csv', '0.003951']
['00330', '00330_0004635_cnn_inception100.csv', '0.00086842']
['00245', '00245_0001093_cnn_inception100.csv', '0.00831718']
['00217', '00217_0010083_cnn_inception100.csv', '0.00494184']
['00210', '00210_0005307_cnn_inception100.csv', '0.002285']
['00254', '00254_0010453_cnn_inception100.csv', '0.0311506']
['00450', '00450_0004571_cnn_inception100.csv', '0.00134918']
['00149', '00149_0001445_cnn_inception100.csv', '0.00486034']
['00317', '00317_0007763_cnn_inception100.csv', '0.00724834']
['00130', '00130_0004921_cnn_inception100.csv', '0.0962034']
['00073', '00073_0000687_cnn_inception100.csv', '0.00230631']
['00089', '00089_0000179_cnn_inception100.csv', '4.44993e-06']
['00043', '00043_0004693_cnn_inception100.csv', '0.00228798']
['00278', '00278_0028606_cnn_inception100.csv', '0.00244881']
['00692', '00692_0007973_cnn_inception100.csv', '0.00330797']
['00941', '00941_0000400_cnn_inception100.csv', '0.00225822']
['00520', '00520_0005017_cnn_inception100.csv', '0.00105566']
['00755', '00755_0016227_cnn_inception100.csv', '0.000908976']
['00593', '00593_0001467_cnn_inception100.csv', '0.010276']
['00854', '00854_0006949_cnn_inception100.csv', '0.0378114']
['00745', '00745_0002331_cnn_inception100.csv', '0.00300886']
['00992', '00992_0012839_cnn_inception100.csv', '0.0103131']
['00733', '00733_0008193_cnn_inception100.csv', '0.00713356']
['00766', '00766_0008409_cnn_inception100.csv', '0.00607289']
['00951', '00951_0001866_cnn_inception100.csv', '0.00282871']
['00993', '00993_0004984_cnn_inception100.csv', '0.00278201']
['01111', '01111_0004895_cnn_inception100.csv', '0.00261528']
['01324', '01324_0004535_cnn_inception100.csv', '0.00856183']
['01189', '01189_0003823_cnn_inception100.csv', '0.00196523']
['01400', '01400_0013010_cnn_inception100.csv', '0.00483584']
['01409', '01409_0003799_cnn_inception100.csv', '0.000766638']
['01292', '01292_0000645_cnn_inception100.csv', '0.00687124']
['01363', '01363_0007389_cnn_inception100.csv', '0.00689242']
