['00453', '00453_0004386_cnn_inception100.csv', '7.20877e-05']
['00284', '00284_0000909_cnn_inception100.csv', '0.00274154']
['00629', '00629_0002725_cnn_inception100.csv', '0.000518575']
['00523', '00523_0003789_cnn_inception100.csv', '0.000333746']
['01371', '01371_0001803_cnn_inception100.csv', '0.00644062']
['01118', '01118_0008296_cnn_inception100.csv', '0.000848284']
['01238', '01238_0002108_cnn_inception100.csv', '0.00171804']
['01247', '01247_0005001_cnn_inception100.csv', '0.00239547']
['02059', '02059_0003959_cnn_inception100.csv', '0.00381642']
['03017', '03017_0000439_cnn_inception100.csv', '0.0761337']
['03360', '03360_0002688_cnn_inception100.csv', '0.000178328']
['04296', '04296_0006401_cnn_inception100.csv', '0.00292156']
['04366', '04366_0000348_cnn_inception100.csv', '0.00294227']
['04916', '04916_0008328_cnn_inception100.csv', '0.00127045']
['05114', '05114_0001068_cnn_inception100.csv', '0.00337334']
['05461', '05461_0004163_cnn_inception100.csv', '0.00263353']
['05611', '05611_0006567_cnn_inception100.csv', '0.00127746']
['05997', '05997_0001117_cnn_inception100.csv', '0.000407259']
['05612', '05612_0002606_cnn_inception100.csv', '0.00216632']
['06780', '06780_0004468_cnn_inception100.csv', '0.00454234']
['07297', '07297_0004725_cnn_inception100.csv', '0.0108512']
['07003', '07003_0004179_cnn_inception100.csv', '0.0242126']
