['00645', '00645_0004981_cnn_inception100.csv', '0.0042975']
['01283', '01283_0008711_cnn_inception100.csv', '0.00125684']
['02688', '02688_0000798_cnn_inception100.csv', '0.000335684']
['03345', '03345_0005680_cnn_inception100.csv', '0.000741807']
['04434', '04434_0001972_cnn_inception100.csv', '0.00331807']
['05376', '05376_0000084_cnn_inception100.csv', '0.00384866']
['05269', '05269_0017631_cnn_inception100.csv', '0.00489344']
['05554', '05554_0002742_cnn_inception100.csv', '0.0017597']
['06197', '06197_0001283_cnn_inception100.csv', '0.00235228']
['06402', '06402_0017222_cnn_inception100.csv', '0.00209993']
['06870', '06870_0000658_cnn_inception100.csv', '0.00166408']
['06877', '06877_0008068_cnn_inception100.csv', '0.00248531']
['06984', '06984_0001365_cnn_inception100.csv', '0.00222955']
['06580', '06580_0002487_cnn_inception100.csv', '0.0015224']
