['00491', '00491_0004314_cnn_inception100.csv', '8.62237e-06']
['00300', '00300_0017104_cnn_inception100.csv', '0.0024156']
['00077', '00077_0005274_cnn_inception100.csv', '0.00130535']
['00231', '00231_0004093_cnn_inception100.csv', '0.00132416']
['00372', '00372_0001465_cnn_inception100.csv', '0.0059098']
['00302', '00302_0005784_cnn_inception100.csv', '7.27656e-05']
['00660', '00660_0005092_cnn_inception100.csv', '0.00121144']
['00572', '00572_0000571_cnn_inception100.csv', '0.0017877']
['00937', '00937_0003918_cnn_inception100.csv', '0.00395369']
['00664', '00664_0007916_cnn_inception100.csv', '0.00140942']
['00548', '00548_0002058_cnn_inception100.csv', '0.0502438']
['00812', '00812_0004846_cnn_inception100.csv', '0.000332919']
['01142', '01142_0010712_cnn_inception100.csv', '0.0012391']
['01090', '01090_0015609_cnn_inception100.csv', '0.00124273']
['01405', '01405_0007330_cnn_inception100.csv', '0.00203185']
['01445', '01445_0016302_cnn_inception100.csv', '0.00317807']
['01769', '01769_0004189_cnn_inception100.csv', '0.0232281']
['02916', '02916_0000710_cnn_inception100.csv', '0.00361496']
['02675', '02675_0009048_cnn_inception100.csv', '0.00297856']
['02805', '02805_0004908_cnn_inception100.csv', '0.00963864']
['02163', '02163_0000212_cnn_inception100.csv', '0.0198997']
['02300', '02300_0002605_cnn_inception100.csv', '0.00576763']
['02275', '02275_0000606_cnn_inception100.csv', '0.00289435']
['02008', '02008_0000320_cnn_inception100.csv', '0.0119762']
['02126', '02126_0004011_cnn_inception100.csv', '0.000183627']
['03279', '03279_0007295_cnn_inception100.csv', '0.003735']
['03176', '03176_0002940_cnn_inception100.csv', '0.00110208']
['03057', '03057_0007128_cnn_inception100.csv', '0.00191857']
['03297', '03297_0001013_cnn_inception100.csv', '0.00358602']
['03718', '03718_0014148_cnn_inception100.csv', '0.000242083']
['04260', '04260_0026608_cnn_inception100.csv', '0.00259267']
['04406', '04406_0002865_cnn_inception100.csv', '0.00139587']
['04193', '04193_0003936_cnn_inception100.csv', '0.002724']
['04309', '04309_0001362_cnn_inception100.csv', '0.000456971']
['04094', '04094_0021534_cnn_inception100.csv', '0.00140769']
['04176', '04176_0004101_cnn_inception100.csv', '0.00191563']
['04319', '04319_0002187_cnn_inception100.csv', '0.00160133']
['04155', '04155_0005920_cnn_inception100.csv', '0.00162563']
['04851', '04851_0002184_cnn_inception100.csv', '0.0078841']
['04804', '04804_0030106_cnn_inception100.csv', '0.00306875']
['04865', '04865_0001997_cnn_inception100.csv', '0.00641899']
['04878', '04878_0002385_cnn_inception100.csv', '0.00064915']
['05353', '05353_0013889_cnn_inception100.csv', '0.00120033']
['05115', '05115_0004082_cnn_inception100.csv', '0.000328679']
['05416', '05416_0003079_cnn_inception100.csv', '0.00122525']
['05358', '05358_0002053_cnn_inception100.csv', '0.000459126']
['05779', '05779_0009649_cnn_inception100.csv', '0.0015595']
['05997', '05997_0001117_cnn_inception100.csv', '0.00440245']
['05788', '05788_0005465_cnn_inception100.csv', '0.00473752']
['05639', '05639_0001398_cnn_inception100.csv', '0.00467197']
['05555', '05555_0000569_cnn_inception100.csv', '0.00284017']
['06265', '06265_0002306_cnn_inception100.csv', '0.0144699']
['06264', '06264_0011860_cnn_inception100.csv', '0.00201229']
['06281', '06281_0002557_cnn_inception100.csv', '0.164541']
['06221', '06221_0004159_cnn_inception100.csv', '0.00472626']
['06267', '06267_0000375_cnn_inception100.csv', '0.000712707']
['06735', '06735_0001274_cnn_inception100.csv', '0.00336861']
['06811', '06811_0015632_cnn_inception100.csv', '0.0027073']
['06611', '06611_0000956_cnn_inception100.csv', '0.00498365']
['06821', '06821_0024267_cnn_inception100.csv', '0.00587832']
['06695', '06695_0006261_cnn_inception100.csv', '0.00120188']
['06518', '06518_0003101_cnn_inception100.csv', '0.00947514']
