['00243', '00243_0004022_cnn_inception100.csv', '4.4365e-05']
['00026', '00026_0005106_cnn_inception100.csv', '0.00391583']
['00427', '00427_0001447_cnn_inception100.csv', '0.000628612']
['00799', '00799_0006974_cnn_inception100.csv', '0.000521531']
['00933', '00933_0014408_cnn_inception100.csv', '0.000196059']
['00882', '00882_0001417_cnn_inception100.csv', '0.00186239']
['01151', '01151_0006055_cnn_inception100.csv', '0.00450819']
['01133', '01133_0016956_cnn_inception100.csv', '3.66672e-06']
['01342', '01342_0006221_cnn_inception100.csv', '7.49269e-05']
['01029', '01029_0002075_cnn_inception100.csv', '5.64339e-05']
['01101', '01101_0002021_cnn_inception100.csv', '0.00463444']
['01510', '01510_0007227_cnn_inception100.csv', '0.00177386']
['01584', '01584_0000457_cnn_inception100.csv', '0.00114003']
['01926', '01926_0001111_cnn_inception100.csv', '0.00165555']
['02552', '02552_0068553_cnn_inception100.csv', '0.00480606']
['02877', '02877_0009531_cnn_inception100.csv', '0.00118167']
['02880', '02880_0007069_cnn_inception100.csv', '0.000108669']
['02278', '02278_0001536_cnn_inception100.csv', '0.00151835']
['02223', '02223_0002194_cnn_inception100.csv', '0.00170528']
['02328', '02328_0000093_cnn_inception100.csv', '0.00679446']
['02210', '02210_0001079_cnn_inception100.csv', '0.000350729']
['03752', '03752_0000043_cnn_inception100.csv', '0.00167159']
['03963', '03963_0008185_cnn_inception100.csv', '0.004005']
['03939', '03939_0000312_cnn_inception100.csv', '0.0587382']
['04218', '04218_0000283_cnn_inception100.csv', '0.00213791']
['04206', '04206_0012232_cnn_inception100.csv', '0.0021894']
['04109', '04109_0014308_cnn_inception100.csv', '0.00216842']
['04955', '04955_0002483_cnn_inception100.csv', '0.000148973']
['04773', '04773_0010172_cnn_inception100.csv', '1.95282e-05']
['04870', '04870_0002939_cnn_inception100.csv', '0.00177355']
['05605', '05605_0014528_cnn_inception100.csv', '0.00437686']
['05695', '05695_0003946_cnn_inception100.csv', '0.000174448']
['06000', '06000_0003174_cnn_inception100.csv', '0.00379209']
['06100', '06100_0004828_cnn_inception100.csv', '0.00455973']
['06026', '06026_0003116_cnn_inception100.csv', '0.00659766']
['06879', '06879_0003086_cnn_inception100.csv', '0.000373241']
['07182', '07182_0000295_cnn_inception100.csv', '0.00108397']
['07415', '07415_0009199_cnn_inception100.csv', '0.000192045']
['07041', '07041_0001543_cnn_inception100.csv', '0.00229421']
