['00339', '00339_0003497_cnn_inception100.csv', '0.00247071']
['00299', '00299_0000363_cnn_inception100.csv', '0.00715576']
['01078', '01078_0000419_cnn_inception100.csv', '0.00118573']
['01474', '01474_0002406_cnn_inception100.csv', '9.67508e-05']
['01978', '01978_0014563_cnn_inception100.csv', '0.0018615']
['01677', '01677_0004051_cnn_inception100.csv', '0.0235245']
['02506', '02506_0009400_cnn_inception100.csv', '0.000261377']
['02852', '02852_0003470_cnn_inception100.csv', '0.00332843']
['03302', '03302_0006841_cnn_inception100.csv', '0.00138411']
['03365', '03365_0001807_cnn_inception100.csv', '0.00366794']
['03830', '03830_0002884_cnn_inception100.csv', '0.000722668']
['03979', '03979_0006672_cnn_inception100.csv', '0.000462006']
['04271', '04271_0000913_cnn_inception100.csv', '0.00139866']
['04895', '04895_0006399_cnn_inception100.csv', '0.00119774']
['04662', '04662_0007006_cnn_inception100.csv', '0.000528389']
['05211', '05211_0008466_cnn_inception100.csv', '0.000686364']
['05777', '05777_0010637_cnn_inception100.csv', '0.00184021']
['05600', '05600_0009896_cnn_inception100.csv', '0.00331262']
['05961', '05961_0005840_cnn_inception100.csv', '0.00545646']
['06038', '06038_0003117_cnn_inception100.csv', '6.96056e-05']
['06175', '06175_0000811_cnn_inception100.csv', '0.001398']
['06729', '06729_0007943_cnn_inception100.csv', '0.00180474']
['07457', '07457_0004483_cnn_inception100.csv', '0.00637402']
['07471', '07471_0012474_cnn_inception100.csv', '0.00121067']
['07143', '07143_0004748_cnn_inception100.csv', '0.00301242']
