['00028', '00028_0006467_cnn_inception100.csv', '0.0138356']
['01125', '01125_0005020_cnn_inception100.csv', '0.000729985']
['01262', '01262_0008518_cnn_inception100.csv', '0.000439097']
['02147', '02147_0000799_cnn_inception100.csv', '0.00178889']
['02015', '02015_0000561_cnn_inception100.csv', '0.0197652']
['02090', '02090_0001614_cnn_inception100.csv', '0.0441655']
['03369', '03369_0001900_cnn_inception100.csv', '0.00199124']
['04382', '04382_0001388_cnn_inception100.csv', '0.0161641']
['04336', '04336_0002054_cnn_inception100.csv', '0.000570808']
['04081', '04081_0016078_cnn_inception100.csv', '0.00197946']
['04073', '04073_0002489_cnn_inception100.csv', '0.00503079']
['04720', '04720_0007655_cnn_inception100.csv', '0.00128315']
['04758', '04758_0001044_cnn_inception100.csv', '0.00232649']
['04932', '04932_0002725_cnn_inception100.csv', '0.0109599']
['05484', '05484_0004468_cnn_inception100.csv', '0.00057831']
['05643', '05643_0001408_cnn_inception100.csv', '0.00289491']
['05646', '05646_0002466_cnn_inception100.csv', '0.000780494']
['06378', '06378_0005454_cnn_inception100.csv', '0.000628318']
['06532', '06532_0004404_cnn_inception100.csv', '0.00364113']
