['01406', '01406_0002059_cnn_inception100.csv', '0.000118228']
['01762', '01762_0000368_cnn_inception100.csv', '0.0015612']
['01930', '01930_0001868_cnn_inception100.csv', '0.0151778']
['02855', '02855_0010837_cnn_inception100.csv', '0.00245386']
['02560', '02560_0006184_cnn_inception100.csv', '0.00234676']
['02820', '02820_0017559_cnn_inception100.csv', '0.124166']
['02285', '02285_0007595_cnn_inception100.csv', '0.0310953']
['02061', '02061_0004827_cnn_inception100.csv', '0.00192982']
['02151', '02151_0003417_cnn_inception100.csv', '0.0016412']
['02261', '02261_0024974_cnn_inception100.csv', '0.0187011']
['03679', '03679_0009394_cnn_inception100.csv', '0.00108695']
['03725', '03725_0003525_cnn_inception100.csv', '0.0115636']
['04355', '04355_0001542_cnn_inception100.csv', '0.000949279']
['04253', '04253_0009062_cnn_inception100.csv', '0.00227481']
['04740', '04740_0004466_cnn_inception100.csv', '0.00181666']
['05376', '05376_0000084_cnn_inception100.csv', '0.00187982']
['05295', '05295_0002667_cnn_inception100.csv', '0.00217375']
['05047', '05047_0013987_cnn_inception100.csv', '0.047614']
['05802', '05802_0005959_cnn_inception100.csv', '0.00150865']
['05596', '05596_0001390_cnn_inception100.csv', '0.0001687']
['05956', '05956_0007889_cnn_inception100.csv', '0.00242084']
['06350', '06350_0006572_cnn_inception100.csv', '0.00177312']
['06486', '06486_0006766_cnn_inception100.csv', '0.0102734']
['06179', '06179_0021260_cnn_inception100.csv', '0.000822427']
['07176', '07176_0001067_cnn_inception100.csv', '0.0047861']
