['00296', '00296_0005130_cnn_inception100.csv', '0.00772919']
['00311', '00311_0002793_cnn_inception100.csv', '0.00306642']
['00969', '00969_0005339_cnn_inception100.csv', '0.00217582']
['01041', '01041_0001255_cnn_inception100.csv', '0.00228274']
['01026', '01026_0002776_cnn_inception100.csv', '0.0045777']
['02925', '02925_0003852_cnn_inception100.csv', '0.00162982']
['02273', '02273_0001319_cnn_inception100.csv', '0.00424617']
['03459', '03459_0004732_cnn_inception100.csv', '0.00216314']
['03484', '03484_0001872_cnn_inception100.csv', '0.0038928']
['03353', '03353_0001339_cnn_inception100.csv', '0.00215466']
['03520', '03520_0001817_cnn_inception100.csv', '0.00423136']
['04130', '04130_0026148_cnn_inception100.csv', '0.00637444']
['04196', '04196_0001230_cnn_inception100.csv', '0.00246762']
['04426', '04426_0004259_cnn_inception100.csv', '0.00120112']
['04510', '04510_0001938_cnn_inception100.csv', '0.0102288']
['04680', '04680_0002230_cnn_inception100.csv', '0.00164059']
['05392', '05392_0002138_cnn_inception100.csv', '0.0066893']
['05912', '05912_0005080_cnn_inception100.csv', '0.0223097']
