['00186', '00186_0004230_cnn_inception100.csv', '0.00196755']
['00447', '00447_0001427_cnn_inception100.csv', '0.000460389']
['00644', '00644_0002141_cnn_inception100.csv', '0.00331776']
['00886', '00886_0000412_cnn_inception100.csv', '0.00567019']
['00897', '00897_0006958_cnn_inception100.csv', '0.000411904']
['00801', '00801_0004142_cnn_inception100.csv', '0.00547926']
['00541', '00541_0000480_cnn_inception100.csv', '0.00112329']
['00565', '00565_0040764_cnn_inception100.csv', '0.00290063']
['01210', '01210_0001859_cnn_inception100.csv', '0.0018847']
['01216', '01216_0000322_cnn_inception100.csv', '0.00315854']
['01169', '01169_0003608_cnn_inception100.csv', '0.00189778']
['01161', '01161_0001372_cnn_inception100.csv', '0.0682541']
['01923', '01923_0000004_cnn_inception100.csv', '0.000615847']
['01611', '01611_0003348_cnn_inception100.csv', '0.000689078']
['01849', '01849_0013011_cnn_inception100.csv', '0.00169831']
['02798', '02798_0006630_cnn_inception100.csv', '0.000279716']
['02842', '02842_0003487_cnn_inception100.csv', '0.00115989']
['02861', '02861_0005314_cnn_inception100.csv', '0.0127001']
['02543', '02543_0003025_cnn_inception100.csv', '0.00444067']
['02747', '02747_0003497_cnn_inception100.csv', '0.000489231']
['02019', '02019_0005296_cnn_inception100.csv', '0.031969']
['02246', '02246_0007536_cnn_inception100.csv', '0.0120278']
['02299', '02299_0004479_cnn_inception100.csv', '0.0157379']
['02265', '02265_0002953_cnn_inception100.csv', '0.00105429']
['02125', '02125_0005156_cnn_inception100.csv', '0.0023074']
['02396', '02396_0012539_cnn_inception100.csv', '0.00161605']
['02217', '02217_0002329_cnn_inception100.csv', '0.000368032']
['02041', '02041_0014665_cnn_inception100.csv', '0.000842008']
['02497', '02497_0013624_cnn_inception100.csv', '0.00133519']
['03445', '03445_0001456_cnn_inception100.csv', '0.000679638']
['03422', '03422_0004856_cnn_inception100.csv', '0.00489038']
['03160', '03160_0002465_cnn_inception100.csv', '0.00483168']
['03731', '03731_0003186_cnn_inception100.csv', '0.00735124']
['03568', '03568_0004576_cnn_inception100.csv', '0.00194061']
['03930', '03930_0005453_cnn_inception100.csv', '1.04009e-05']
['03835', '03835_0006217_cnn_inception100.csv', '0.0015228']
['03633', '03633_0002927_cnn_inception100.csv', '0.00481257']
['04454', '04454_0000363_cnn_inception100.csv', '0.00959428']
['04383', '04383_0019419_cnn_inception100.csv', '0.0185645']
['04363', '04363_0001681_cnn_inception100.csv', '0.00452645']
['04415', '04415_0003703_cnn_inception100.csv', '0.00417077']
['04297', '04297_0004781_cnn_inception100.csv', '0.00272932']
['04138', '04138_0006213_cnn_inception100.csv', '0.00220727']
['04361', '04361_0003979_cnn_inception100.csv', '0.0150737']
['04575', '04575_0005516_cnn_inception100.csv', '0.00135367']
['04725', '04725_0003768_cnn_inception100.csv', '0.00202624']
['04738', '04738_0002317_cnn_inception100.csv', '0.000117538']
['04686', '04686_0002647_cnn_inception100.csv', '0.00112978']
['04609', '04609_0008851_cnn_inception100.csv', '0.00547908']
['04837', '04837_0006181_cnn_inception100.csv', '0.00625145']
['04792', '04792_0041081_cnn_inception100.csv', '0.00164615']
['05095', '05095_0001004_cnn_inception100.csv', '0.00641668']
['05940', '05940_0012179_cnn_inception100.csv', '0.00302327']
['05658', '05658_0003001_cnn_inception100.csv', '0.00330611']
['05605', '05605_0014528_cnn_inception100.csv', '0.00229547']
['05644', '05644_0002897_cnn_inception100.csv', '0.00246408']
['05989', '05989_0003970_cnn_inception100.csv', '0.000770043']
['05987', '05987_0003755_cnn_inception100.csv', '0.00157177']
['05988', '05988_0007201_cnn_inception100.csv', '0.00495435']
['05950', '05950_0002036_cnn_inception100.csv', '0.00776824']
['06131', '06131_0000190_cnn_inception100.csv', '0.00189073']
['06124', '06124_0000914_cnn_inception100.csv', '0.0146517']
['06318', '06318_0003025_cnn_inception100.csv', '0.00565942']
['06414', '06414_0005352_cnn_inception100.csv', '0.000941864']
['06205', '06205_0006763_cnn_inception100.csv', '0.203715']
['06189', '06189_0004556_cnn_inception100.csv', '0.0054322']
['06792', '06792_0001282_cnn_inception100.csv', '0.00690662']
['06579', '06579_0001637_cnn_inception100.csv', '0.00129196']
['06931', '06931_0001409_cnn_inception100.csv', '0.00233416']
['06816', '06816_0010641_cnn_inception100.csv', '0.00151561']
['06779', '06779_0003798_cnn_inception100.csv', '0.00480313']
['06545', '06545_0001117_cnn_inception100.csv', '0.00025662']
['07474', '07474_0011030_cnn_inception100.csv', '0.000525565']
['07164', '07164_0021526_cnn_inception100.csv', '0.00345745']
['07395', '07395_0002659_cnn_inception100.csv', '0.00117422']
['07449', '07449_0003822_cnn_inception100.csv', '0.00209641']
['07064', '07064_0001152_cnn_inception100.csv', '0.00287351']
