['00148', '00148_0007637_cnn_inception100.csv', '4.33641e-06']
['00419', '00419_0003287_cnn_inception100.csv', '0.000202143']
['00701', '00701_0006670_cnn_inception100.csv', '0.000460733']
['00501', '00501_0000274_cnn_inception100.csv', '0.000694029']
['01370', '01370_0004188_cnn_inception100.csv', '0.000936092']
['01496', '01496_0000675_cnn_inception100.csv', '6.66976e-05']
['01147', '01147_0005229_cnn_inception100.csv', '5.4046e-05']
['01461', '01461_0000453_cnn_inception100.csv', '2.01073e-05']
['01578', '01578_0000606_cnn_inception100.csv', '0.00235155']
['01576', '01576_0007102_cnn_inception100.csv', '1.18988e-05']
['02823', '02823_0012635_cnn_inception100.csv', '0.000574333']
['02897', '02897_0001629_cnn_inception100.csv', '0.00913233']
['02575', '02575_0005413_cnn_inception100.csv', '0.000406754']
['02016', '02016_0003599_cnn_inception100.csv', '0.00113871']
['02206', '02206_0003731_cnn_inception100.csv', '0.00222643']
['02441', '02441_0006020_cnn_inception100.csv', '0.00381845']
['03726', '03726_0003919_cnn_inception100.csv', '0.00606043']
['03844', '03844_0003677_cnn_inception100.csv', '0.00177082']
['03723', '03723_0004393_cnn_inception100.csv', '1.7934e-05']
['04357', '04357_0007568_cnn_inception100.csv', '0.00024609']
['04917', '04917_0004184_cnn_inception100.csv', '0.00167553']
['05906', '05906_0004045_cnn_inception100.csv', '0.00407001']
['06358', '06358_0009752_cnn_inception100.csv', '0.000658206']
['06514', '06514_0001337_cnn_inception100.csv', '0.0015971']
['06650', '06650_0001829_cnn_inception100.csv', '0.00168315']
['06978', '06978_0004361_cnn_inception100.csv', '0.00213717']
['07420', '07420_0004261_cnn_inception100.csv', '0.0195789']
['07350', '07350_0016234_cnn_inception100.csv', '0.00106259']
['07288', '07288_0001619_cnn_inception100.csv', '0.000807229']
['07339', '07339_0026888_cnn_inception100.csv', '0.000698304']
['07117', '07117_0004269_cnn_inception100.csv', '0.104707']
