['00440', '00440_0004247_cnn_inception100.csv', '1.99763e-05']
['00335', '00335_0001693_cnn_inception100.csv', '0.00174881']
['00163', '00163_0001298_cnn_inception100.csv', '0.00333225']
['00800', '00800_0013913_cnn_inception100.csv', '0.0131274']
['01037', '01037_0004832_cnn_inception100.csv', '0.00106967']
['01412', '01412_0000504_cnn_inception100.csv', '0.00288429']
['01299', '01299_0003076_cnn_inception100.csv', '0.00299013']
['01609', '01609_0013488_cnn_inception100.csv', '0.00746316']
['02565', '02565_0003166_cnn_inception100.csv', '0.00775416']
['02844', '02844_0002924_cnn_inception100.csv', '0.00183774']
['02195', '02195_0006627_cnn_inception100.csv', '0.00297242']
['03398', '03398_0002008_cnn_inception100.csv', '0.00119621']
['03910', '03910_0017699_cnn_inception100.csv', '0.00129344']
['04144', '04144_0004619_cnn_inception100.csv', '0.00554149']
['04428', '04428_0002387_cnn_inception100.csv', '0.00122977']
['04419', '04419_0011568_cnn_inception100.csv', '0.0242374']
['04566', '04566_0000068_cnn_inception100.csv', '0.00027725']
['04559', '04559_0021234_cnn_inception100.csv', '0.0154675']
['04697', '04697_0001161_cnn_inception100.csv', '0.00201136']
['04539', '04539_0001165_cnn_inception100.csv', '0.00103617']
['05409', '05409_0002420_cnn_inception100.csv', '0.0104649']
['05433', '05433_0003923_cnn_inception100.csv', '0.00249243']
['05026', '05026_0002171_cnn_inception100.csv', '0.00318381']
['06413', '06413_0077771_cnn_inception100.csv', '0.00337748']
['06956', '06956_0006793_cnn_inception100.csv', '0.000574313']
['06662', '06662_0005526_cnn_inception100.csv', '0.00518626']
['06964', '06964_0002021_cnn_inception100.csv', '0.0136771']
['07342', '07342_0022803_cnn_inception100.csv', '0.0022341']
['07265', '07265_0024717_cnn_inception100.csv', '0.00730681']
['07095', '07095_0007785_cnn_inception100.csv', '0.00344971']
