['00376', '00376_0006847_cnn_inception100.csv', '0.000936282']
['00728', '00728_0001627_cnn_inception100.csv', '0.00257668']
['01276', '01276_0011453_cnn_inception100.csv', '0.021693']
['01332', '01332_0004942_cnn_inception100.csv', '0.000141164']
['01722', '01722_0000219_cnn_inception100.csv', '0.00156417']
['01658', '01658_0004895_cnn_inception100.csv', '0.0785686']
['02994', '02994_0004778_cnn_inception100.csv', '0.00201474']
['03180', '03180_0004628_cnn_inception100.csv', '0.000153751']
['03648', '03648_0020815_cnn_inception100.csv', '0.00169979']
['03953', '03953_0002417_cnn_inception100.csv', '0.00669202']
['03736', '03736_0003245_cnn_inception100.csv', '9.17665e-05']
['03722', '03722_0003003_cnn_inception100.csv', '0.00118078']
['04127', '04127_0007020_cnn_inception100.csv', '0.00815298']
['04356', '04356_0006470_cnn_inception100.csv', '0.000400398']
['04852', '04852_0048867_cnn_inception100.csv', '0.000213924']
['04961', '04961_0006746_cnn_inception100.csv', '0.00317311']
['04813', '04813_0006884_cnn_inception100.csv', '0.00549818']
['04882', '04882_0002708_cnn_inception100.csv', '0.000654783']
['05296', '05296_0002728_cnn_inception100.csv', '2.23834e-05']
['05602', '05602_0003817_cnn_inception100.csv', '0.00176199']
['06101', '06101_0018373_cnn_inception100.csv', '0.000780738']
['06134', '06134_0001157_cnn_inception100.csv', '0.00277673']
['06430', '06430_0019996_cnn_inception100.csv', '0.00141987']
['06733', '06733_0015062_cnn_inception100.csv', '0.000605316']
['06759', '06759_0001004_cnn_inception100.csv', '0.00385103']
['06806', '06806_0008881_cnn_inception100.csv', '0.0013397']
['07457', '07457_0004483_cnn_inception100.csv', '0.00289079']
['07238', '07238_0002129_cnn_inception100.csv', '0.00192195']
['07013', '07013_0003673_cnn_inception100.csv', '0.00369336']
