['00408', '00408_0003279_cnn_inception100.csv', '0.00102789']
['00268', '00268_0005370_cnn_inception100.csv', '0.00125421']
['00132', '00132_0000788_cnn_inception100.csv', '0.000532678']
['00492', '00492_0002672_cnn_inception100.csv', '0.00135394']
['00137', '00137_0000967_cnn_inception100.csv', '0.00134316']
['00360', '00360_0002668_cnn_inception100.csv', '0.00130421']
['00634', '00634_0005877_cnn_inception100.csv', '0.00344005']
['00771', '00771_0003136_cnn_inception100.csv', '0.00179574']
['00587', '00587_0000088_cnn_inception100.csv', '0.0209429']
['00542', '00542_0004092_cnn_inception100.csv', '0.0026636']
['00998', '00998_0000912_cnn_inception100.csv', '0.00178349']
['00900', '00900_0004932_cnn_inception100.csv', '0.0247618']
['00810', '00810_0001870_cnn_inception100.csv', '0.00122851']
['00849', '00849_0028147_cnn_inception100.csv', '0.00465269']
['01172', '01172_0003386_cnn_inception100.csv', '0.00446554']
['01127', '01127_0003925_cnn_inception100.csv', '0.00192593']
['01233', '01233_0001350_cnn_inception100.csv', '4.4329e-06']
['01294', '01294_0003101_cnn_inception100.csv', '0.0010944']
['01408', '01408_0003826_cnn_inception100.csv', '0.0102129']
['01414', '01414_0002611_cnn_inception100.csv', '0.00244547']
['01105', '01105_0001702_cnn_inception100.csv', '0.00372986']
['01068', '01068_0003058_cnn_inception100.csv', '0.000426532']
['01278', '01278_0002773_cnn_inception100.csv', '0.000643456']
['01941', '01941_0006801_cnn_inception100.csv', '0.000812085']
['02968', '02968_0003649_cnn_inception100.csv', '0.00137205']
['02537', '02537_0008307_cnn_inception100.csv', '0.00232271']
['02646', '02646_0001013_cnn_inception100.csv', '0.0117734']
['02815', '02815_0007369_cnn_inception100.csv', '0.0010865']
['02577', '02577_0005186_cnn_inception100.csv', '8.13403e-06']
['02860', '02860_0005658_cnn_inception100.csv', '0.00202799']
['02139', '02139_0009746_cnn_inception100.csv', '0.00151703']
['02432', '02432_0000608_cnn_inception100.csv', '0.00601952']
['02135', '02135_0007931_cnn_inception100.csv', '0.00444748']
['02260', '02260_0003574_cnn_inception100.csv', '0.00245404']
['02377', '02377_0006967_cnn_inception100.csv', '0.00212205']
['03080', '03080_0013189_cnn_inception100.csv', '0.000190643']
['03214', '03214_0000711_cnn_inception100.csv', '0.00117469']
['03114', '03114_0012002_cnn_inception100.csv', '0.00525834']
['03024', '03024_0003671_cnn_inception100.csv', '0.00157082']
['03454', '03454_0007161_cnn_inception100.csv', '0.0400822']
['03956', '03956_0027412_cnn_inception100.csv', '0.00136546']
['03525', '03525_0008726_cnn_inception100.csv', '0.000154636']
['03523', '03523_0001452_cnn_inception100.csv', '0.00303637']
['03609', '03609_0002887_cnn_inception100.csv', '0.0131162']
['03688', '03688_0005052_cnn_inception100.csv', '0.0107917']
['04181', '04181_0002159_cnn_inception100.csv', '0.0010948']
['04376', '04376_0001596_cnn_inception100.csv', '0.00126498']
['04388', '04388_0001639_cnn_inception100.csv', '0.00300591']
['04107', '04107_0000551_cnn_inception100.csv', '0.00129699']
['04153', '04153_0003514_cnn_inception100.csv', '0.00290386']
['04087', '04087_0001044_cnn_inception100.csv', '0.00515095']
['04410', '04410_0007302_cnn_inception100.csv', '0.00173628']
['04892', '04892_0005954_cnn_inception100.csv', '0.000211435']
['04845', '04845_0000804_cnn_inception100.csv', '0.000859772']
['04743', '04743_0003895_cnn_inception100.csv', '0.00179686']
['04613', '04613_0001815_cnn_inception100.csv', '0.0309967']
['05085', '05085_0006039_cnn_inception100.csv', '0.00070103']
['05058', '05058_0000565_cnn_inception100.csv', '0.000774543']
['05931', '05931_0004761_cnn_inception100.csv', '0.00338329']
['05592', '05592_0015033_cnn_inception100.csv', '0.000923281']
['05546', '05546_0000589_cnn_inception100.csv', '0.000387814']
['05601', '05601_0000905_cnn_inception100.csv', '0.00124071']
['05676', '05676_0001636_cnn_inception100.csv', '0.00126557']
['05761', '05761_0008617_cnn_inception100.csv', '0.00404386']
['06246', '06246_0000631_cnn_inception100.csv', '0.00370966']
['06427', '06427_0001328_cnn_inception100.csv', '0.00193866']
['06237', '06237_0002974_cnn_inception100.csv', '0.00258464']
['06447', '06447_0001334_cnn_inception100.csv', '0.00438516']
['06272', '06272_0004163_cnn_inception100.csv', '0.0121803']
['06062', '06062_0002375_cnn_inception100.csv', '0.00739871']
['06001', '06001_0003092_cnn_inception100.csv', '0.000354357']
['06008', '06008_0005620_cnn_inception100.csv', '0.00310479']
['06958', '06958_0001821_cnn_inception100.csv', '0.0024863']
['06878', '06878_0000445_cnn_inception100.csv', '0.00138554']
['06571', '06571_0003595_cnn_inception100.csv', '0.0095151']
['06632', '06632_0004310_cnn_inception100.csv', '0.023102']
['06529', '06529_0006509_cnn_inception100.csv', '0.00804447']
['07130', '07130_0001144_cnn_inception100.csv', '0.000367063']
['07297', '07297_0004725_cnn_inception100.csv', '0.00272629']
['07469', '07469_0006911_cnn_inception100.csv', '0.00264584']
['07078', '07078_0003505_cnn_inception100.csv', '0.00410229']
['07336', '07336_0003585_cnn_inception100.csv', '0.00392588']
['07174', '07174_0004514_cnn_inception100.csv', '0.000325308']
['07006', '07006_0002486_cnn_inception100.csv', '0.00504315']
['07406', '07406_0007822_cnn_inception100.csv', '0.00420507']
