['00491', '00491_0004314_cnn_inception100.csv', '1.49727e-05']
['00285', '00285_0003365_cnn_inception100.csv', '0.00019904']
['01249', '01249_0000068_cnn_inception100.csv', '0.00150773']
['01472', '01472_0028651_cnn_inception100.csv', '0.00303799']
['01360', '01360_0000028_cnn_inception100.csv', '0.00703166']
['01681', '01681_0038684_cnn_inception100.csv', '0.0141221']
['02558', '02558_0000118_cnn_inception100.csv', '0.00706071']
['02659', '02659_0008300_cnn_inception100.csv', '0.0013885']
['02131', '02131_0001908_cnn_inception100.csv', '0.00094964']
['02161', '02161_0000162_cnn_inception100.csv', '0.00334501']
['03158', '03158_0002067_cnn_inception100.csv', '0.00177863']
['04326', '04326_0000953_cnn_inception100.csv', '0.000104743']
['04941', '04941_0002521_cnn_inception100.csv', '0.00139223']
['04830', '04830_0002589_cnn_inception100.csv', '0.0402533']
['05725', '05725_0080825_cnn_inception100.csv', '0.00611144']
['05999', '05999_0060677_cnn_inception100.csv', '0.000889171']
['06283', '06283_0005049_cnn_inception100.csv', '0.00179681']
['06267', '06267_0000375_cnn_inception100.csv', '0.00485608']
['06710', '06710_0006805_cnn_inception100.csv', '0.000956073']
['06632', '06632_0004310_cnn_inception100.csv', '0.0236749']
['07144', '07144_0006995_cnn_inception100.csv', '0.00352137']
['07323', '07323_0008261_cnn_inception100.csv', '0.00099788']
